config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
6.0,0.020100001962616177,-0.759991,-0.759991,0.00016317616,0.00016317616,0.00020407242,0.00018932807,0.98454356,3.2489936,0.14889361068715434
6.0,0.02010000233200348,-0.7590321,-0.7590321,-0.00014335079,-0.00014335079,-0.00017286526,-0.0001585063,0.98454434,3.2489965,0.1488936119006862
6.0,0.020100002721362614,-0.7599342,-0.7599342,0.00016361539,0.00016361539,0.00019530352,0.00018138964,0.98454475,3.2489977,0.14889361314661315
6.0,0.020100003111003923,-0.7590157,-0.7590157,-0.00013227551,-0.00013227551,-0.00016433616,-0.00015081833,0.9845456,3.2490003,0.14889361458382308
6.0,0.020100003619958912,-0.759875,-0.759875,0.0001601866,0.0001601866,0.00018809893,0.00017484672,0.9845462,3.2490025,0.14889361630192438
6.0,0.020100004185222436,-0.75897986,-0.75897986,-0.00012635169,-0.00012635169,-0.00015838357,-0.00014543631,0.9845473,3.249006,0.14889361838730003
6.0,0.0201000049238076,-0.7598031,-0.7598031,0.00015652049,0.00015652049,0.00018331496,0.00017048814,0.9845483,3.2490094,0.14889362096066455
6.0,0.02010000579417533,-0.7589146,-0.7589146,-0.00012353277,-0.00012353277,-0.00015451106,-0.00014192637,0.9845499,3.2490146,0.14889362431094996
6.0,0.020100007018510366,-0.7596993,-0.7596993,0.00015364852,0.00015364852,0.00018037175,0.00016780215,0.9845516,3.2490203,0.1488936289132045
6.0,0.020100008671638095,-0.758787,-0.758787,-0.00012222723,-0.00012222723,-0.00015235759,-0.00013997036,0.9845544,3.2490294,0.14889363599834057
6.0,0.020100011448317426,-0.75949186,-0.75949186,0.00015223575,0.00015223575,0.0001789401,0.0001664955,0.98455864,3.2490435,0.14889364851823866
6.0,0.02010001649932936,-0.7584291,-0.7584291,-0.00012163877,-0.00012163877,-0.00015152695,-0.0001392141,0.98456687,3.2490706,0.1488936727549694
6.0,0.020100026601353228,-0.75879604,-0.75879604,0.00015187134,0.00015187134,0.00017849571,0.00016609038,0.98458266,3.2491229,0.14889372122998434
6.0,0.020100046805400965,-0.7570449,-0.7570449,-0.0001214671,-0.0001214671,-0.00015131419,-0.00013902038,0.9846148,3.249229,0.1488938181863438
6.0,0.02010008721349644,-0.75603795,-0.75603795,0.00015176833,0.00015176833,0.00017837233,0.0001659772,0.98467815,3.2494378,0.1488940121240197
6.0,0.020100168029687383,-0.7515607,-0.7515607,-0.000121449346,-0.000121449346,-0.00015128533,-0.00013899567,0.98480403,3.2498534,0.1488944000985636
6.0,0.020100329662069278,-0.74518126,-0.74518126,0.00015169251,0.00015169251,0.00017829289,0.00016590155,0.9850499,3.2506647,0.14889517643511324
6.0,0.020100652926833062,-0.73031056,-0.73031056,-0.00012154522,-0.00012154522,-0.00015137566,-0.00013908437,0.9855213,3.2522204,0.14889673059470646
6.0,0.020101299456360633,-0.704646,-0.704646,0.0001514732,0.0001514732,0.0001780778,0.00016569304,0.9863838,3.2550666,0.14889984435697176
6.0,0.02010259251541578,-0.65754646,-0.65754646,-0.00012196811,-0.00012196811,-0.00015178768,-0.0001394843,0.9878241,3.2598195,0.14890609008105307
6.0,0.020105178633526066,-0.5912922,-0.5912922,0.00015063083,0.00015063083,0.00017725704,0.00016489546,0.98982066,3.2664082,0.14891584487952755
6.0,0.020108626737942805,-0.5425409,-0.5425409,-0.00012324947,-0.00012324947,-0.00015302406,-0.00014069327,0.9912883,3.2712514,0.14892484675073653
6.0,0.020110730626210663,-0.5297056,-0.5297056,0.00014947238,0.00014947238,0.00017615108,0.00016380701,0.9917924,3.272915,0.14893142834959938
6.0,0.02011268187865442,-0.5208551,-0.5208551,-0.00012407279,-0.00012407279,-0.00015379746,-0.0001414614,0.99213254,3.2740374,0.14893813381502008
6.0,0.02011485925261573,-0.51580274,-0.51580274,0.00014864301,0.00014864301,0.00017537743,0.00016303663,0.99241996,3.2749858,0.14894544858201733
6.0,0.020117183050511744,-0.51086724,-0.51086724,-0.0001249632,-0.0001249632,-0.00015462292,-0.00014228487,0.99265623,3.2757654,0.14895439202697155
6.0,0.020120360018518947,-0.50803,-0.50803,0.00014757171,0.00014757171,0.00017438782,0.0001620485,0.992903,3.27658,0.14896595109157829
6.0,0.020124289048481653,-0.50437194,-0.50437194,-0.00012631438,-0.00012631438,-0.00015586814,-0.00014352922,0.99312973,3.277328,0.14898186074635636
6.0,0.020130136100681234,-0.5026281,-0.5026281,0.00014577757,0.00014577757,0.00017273078,0.00016039208,0.99336785,3.2781138,0.1490051551311535
6.0,0.02013859599999352,-0.49978527,-0.49978527,-0.00012880871,-0.00012880871,-0.00015819288,-0.00014585358,0.9935903,3.278848,0.14903522475256498
6.0,0.02014859599999352,-0.4993532,-0.4993532,0.00014273761,0.00014273761,0.00016985465,0.00015751619,0.993749,3.2793717,0.149067813477655
6.0,0.02015859599999352,-0.49783853,-0.49783853,-0.00013193607,-0.00013193607,-0.00016116687,-0.00014882753,0.99384594,3.2796917,0.14910040856136852
