t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
0.020076347,-0.007595461,-0.007595461,3.03E-05,3.03E-05,-0.45838267,-0.4583802,0.8709405,2.7870095,0.159693518
0.020076354,-0.007837106,-0.007837106,1.45E-05,1.45E-05,-0.45849568,-0.45849824,0.87094146,2.7870126,0.159693529
0.020076357,-0.007927304,-0.007927304,3.02E-05,3.02E-05,-0.45855227,-0.4585498,0.87094194,2.7870142,0.159693536
0.020076359,-0.008024869,-0.008024869,1.46E-05,1.46E-05,-0.4585929,-0.45859542,0.8709423,2.7870152,0.159693542
0.020076362,-0.008095418,-0.008095418,3.01E-05,3.01E-05,-0.45863804,-0.4586356,0.8709427,2.7870166,0.159693548
0.020076364,-0.008200259,-0.008200259,1.47E-05,1.47E-05,-0.4586835,-0.45868602,0.87094307,2.7870178,0.159693557
0.020076369,-0.008358394,-0.008358394,3.00E-05,3.00E-05,-0.45877323,-0.45877078,0.87094384,2.7870202,0.159693575
0.020076379,-0.008732547,-0.008732547,1.48E-05,1.48E-05,-0.4589583,-0.4589608,0.8709454,2.787025,0.15969361
0.020076399,-0.009451472,-0.009451472,2.99E-05,2.99E-05,-0.45933938,-0.45933694,0.87094855,2.7870355,0.159693682
0.020076438,-0.01103084,-0.01103084,1.47E-05,1.47E-05,-0.46015698,-0.46015948,0.870955,2.787056,0.159693825
0.020076516,-0.0144946,-0.0144946,2.98E-05,2.98E-05,-0.46199858,-0.46199614,0.8709687,2.7870996,0.159694111
0.020076673,-0.022880571,-0.022880571,1.45E-05,1.45E-05,-0.46649703,-0.46649954,0.8709997,2.7871993,0.159694683
0.020076987,-0.045067377,-0.045067377,2.94E-05,2.94E-05,-0.47857103,-0.47856858,0.87107986,2.7874556,0.159695465
0.020077318,-0.07600203,-0.07600203,1.40E-05,1.40E-05,-0.49544472,-0.4954472,0.8711967,2.7878296,0.159696227
0.020077614,-0.1098536,-0.1098536,2.89E-05,2.89E-05,-0.51389825,-0.51389575,0.8713359,2.7882748,0.159696978
0.020077937,-0.15305701,-0.15305701,1.35E-05,1.35E-05,-0.5373902,-0.5373926,0.87153196,2.7889023,0.159697727
0.02007823,-0.1975331,-0.1975331,2.84E-05,2.84E-05,-0.5616185,-0.561616,0.8717551,2.7896163,0.159698433
0.020078518,-0.245935,-0.245935,1.31E-05,1.31E-05,-0.58808076,-0.5880832,0.87202185,2.7904701,0.159699138
0.020078809,-0.29900855,-0.29900855,2.80E-05,2.80E-05,-0.6173666,-0.6173641,0.87234265,2.7914965,0.159699938
0.020079175,-0.37167537,-0.37167537,1.26E-05,1.26E-05,-0.6580622,-0.6580646,0.87282926,2.7930536,0.159700795
0.020079512,-0.4435371,-0.4435371,2.75E-05,2.75E-05,-0.6993184,-0.69931585,0.87336445,2.794766,0.159701755
0.020079962,-0.54638594,-0.54638594,1.21E-05,1.21E-05,-0.76047635,-0.76047873,0.8742257,2.7975223,0.159702876
0.020080429,-0.6606085,-0.6606085,2.70E-05,2.70E-05,-0.8322198,-0.8322173,0.8753191,2.801021,0.159704229
0.020081065,-0.8259532,-0.8259532,1.15E-05,1.15E-05,-0.9444042,-0.9444065,0.8771774,2.8069677,0.159705885
0.020081775,-1.0212905,-1.0212905,2.62E-05,2.62E-05,-1.0916377,-1.0916351,0.8798366,2.815477,0.159708022
0.02008279,-1.314217,-1.314217,1.06E-05,1.06E-05,-1.3408712,-1.3408736,0.8849077,2.8317046,0.159710458
0.020083719,-1.5904627,-1.5904627,2.54E-05,2.54E-05,-1.5991299,-1.5991273,0.8910262,2.851284,0.159712155
0.020084126,-1.7126082,-1.7126082,1.01E-05,1.01E-05,-1.7173891,-1.7173914,0.89418226,2.861383,0.159713243
0.020084569,-1.8456807,-1.8456807,2.51E-05,2.51E-05,-1.8481917,-1.8481891,0.8979571,2.8734627,0.1597145
0.020085101,-2.005411,-2.005411,9.78E-06,9.78E-06,-2.0062928,-2.006295,0.9029663,2.889492,0.159715829
0.020085588,-2.1506655,-2.1506655,2.48E-05,2.48E-05,-2.151045,-2.1510425,0.90799695,2.9055903,0.159717166
0.020086115,-2.3070385,-2.3070385,9.50E-06,9.50E-06,-2.3069823,-2.3069844,0.91393864,2.9246037,0.159718666
0.02008671,-2.4813557,-2.4813557,2.45E-05,2.45E-05,-2.481302,-2.4812994,0.9212428,2.947977,0.159720448
0.020087427,-2.6877894,-2.6877894,9.17E-06,9.17E-06,-2.6875572,-2.6875596,0.9308738,2.978796,0.159722704
0.020088337,-2.943004,-2.943004,2.41E-05,2.41E-05,-2.942892,-2.9428895,0.9443807,3.0220182,0.159725791
0.02008959,-3.2795348,-3.2795348,8.69E-06,8.69E-06,-3.2792897,-3.279292,0.965205,3.0886562,0.159731168
0.020091945,-3.8601432,-3.8601432,2.33E-05,2.33E-05,-3.860032,-3.8600297,1.0108222,3.2346308,0.159739995
0.020094989,-4.501404,-4.501404,7.61E-06,7.61E-06,-4.5011644,-4.501167,1.0807904,3.4585292,0.159748819
0.020096667,-4.8006253,-4.8006253,2.24E-05,2.24E-05,-4.8005204,-4.800518,1.1239471,3.5966306,0.159754135
0.020097619,-4.954471,-4.954471,7.10E-06,7.10E-06,-4.9542356,-4.954238,1.1496927,3.6790168,0.159757192
0.020098112,-5.028887,-5.028887,2.21E-05,2.21E-05,-5.028784,-5.028781,1.1633183,3.7226186,0.159758883
0.0200984,-5.0697308,-5.0697308,6.98E-06,6.98E-06,-5.0694966,-5.069499,1.1713918,3.7484539,0.159760002
0.020098622,-5.0981207,-5.0981207,2.21E-05,2.21E-05,-5.098019,-5.0980167,1.1776265,3.768405,0.159761004
0.020098852,-5.1227555,-5.1227555,6.99E-06,6.99E-06,-5.1225233,-5.1225257,1.1841476,3.7892725,0.159762023
0.020099076,-5.1389227,-5.1389227,2.21E-05,2.21E-05,-5.1388245,-5.138822,1.190502,3.8096066,0.159763149
0.020099348,-5.1458473,-5.1458473,7.11E-06,7.11E-06,-5.1456194,-5.1456223,1.1982476,3.834392,0.159764718
0.020099759,-5.1320224,-5.1320224,2.23E-05,2.23E-05,-5.1319294,-5.131927,1.20987,3.871584,0.159766244
0.0201,-5.1145415,-5.1145415,7.16E-06,7.16E-06,-5.114318,-5.1143203,1.2166709,3.8933468,0.159766816
0.0201,-5.114535,-5.114535,6.04E-06,6.04E-06,-5.114318,-5.114319,1.2166709,3.8933468,0.159766816
0.0201,-5.11451,-5.11451,1.42E-05,1.42E-05,-5.1143427,-5.1143403,1.2166713,3.8933482,0.159766816
0.0201,-5.1145287,-5.1145287,1.31E-05,1.31E-05,-5.1143494,-5.114351,1.2166723,3.893351,0.159766816
0.0201,-5.114508,-5.114508,1.59E-05,1.59E-05,-5.114352,-5.114351,1.2166741,3.893357,0.159766816
0.0201,-5.114508,-5.114508,1.34E-05,1.34E-05,-5.1143446,-5.1143465,1.2166777,3.8933685,0.159766817
0.0201,-5.114471,-5.114471,1.61E-05,1.61E-05,-5.1143193,-5.1143184,1.2166848,3.8933916,0.159766819
0.020100001,-5.1144395,-5.1144395,1.33E-05,1.33E-05,-5.1142755,-5.114277,1.2166992,3.8934376,0.159766823
0.020100002,-5.114341,-5.114341,1.61E-05,1.61E-05,-5.114189,-5.114188,1.216728,3.8935297,0.15976683
0.020100004,-5.1141796,-5.1141796,1.33E-05,1.33E-05,-5.114016,-5.1140175,1.2167856,3.8937137,0.159766845
0.020100008,-5.113821,-5.113821,1.61E-05,1.61E-05,-5.113669,-5.113668,1.2169007,3.8940818,0.159766874
0.020100016,-5.1131377,-5.1131377,1.33E-05,1.33E-05,-5.112974,-5.1129756,1.2171308,3.8948185,0.159766932
0.020100033,-5.111726,-5.111726,1.61E-05,1.61E-05,-5.111574,-5.111573,1.2175909,3.8962913,0.159767049
0.020100066,-5.1088905,-5.1088905,1.33E-05,1.33E-05,-5.108727,-5.1087284,1.2185107,3.8992345,0.159767282
0.020100131,-5.102979,-5.102979,1.61E-05,1.61E-05,-5.102828,-5.102827,1.220348,3.905114,0.159767751
0.020100262,-5.090455,-5.090455,1.33E-05,1.33E-05,-5.090293,-5.0902944,1.2240136,3.9168432,0.159768693
0.020100524,-5.063104,-5.063104,1.60E-05,1.60E-05,-5.0629544,-5.0629535,1.2313061,3.940179,0.159770601
0.020101049,-5.0031977,-5.0031977,1.32E-05,1.32E-05,-5.0030375,-5.003039,1.245727,3.9863262,0.15977375
0.020101792,-4.914364,-4.914364,1.58E-05,1.58E-05,-4.9142175,-4.9142165,1.2657982,4.0505543,0.159777733
0.020102603,-4.819493,-4.819493,1.29E-05,1.29E-05,-4.8193364,-4.819338,1.287143,4.1188574,0.159781977
0.020103393,-4.732024,-4.732024,1.54E-05,1.54E-05,-4.7318807,-4.7318797,1.3074752,4.183921,0.159786697
0.020104328,-4.636663,-4.636663,1.25E-05,1.25E-05,-4.636509,-4.6365104,1.3309299,4.258976,0.159792666
0.020105499,-4.529981,-4.529981,1.49E-05,1.49E-05,-4.529841,-4.52984,1.3594775,4.350328,0.159800361
0.020106931,-4.4179053,-4.4179053,1.19E-05,1.19E-05,-4.417755,-4.4177566,1.3932583,4.458427,0.159810192
0.020108664,-4.305952,-4.305952,1.42E-05,1.42E-05,-4.305815,-4.305814,1.4327865,4.584917,0.159823141
0.020110873,-4.194768,-4.194768,1.10E-05,1.10E-05,-4.1946216,-4.194623,1.4813144,4.7402062,0.159841621
0.020113928,-4.08551,-4.08551,1.31E-05,1.31E-05,-4.0853777,-4.0853763,1.545824,4.946637,0.159867202
0.020117564,-4.003888,-4.003888,9.62E-06,9.62E-06,-4.003747,-4.003748,1.6196768,5.1829658,0.159900333
0.020121821,-3.9520786,-3.9520786,1.15E-05,1.15E-05,-3.951951,-3.9519498,1.7033567,5.450742,0.159939539
0.020126009,-3.9302254,-3.9302254,8.01E-06,8.01E-06,-3.9300888,-3.93009,1.7836592,5.7077093,0.1599818
0.020130123,-3.9257712,-3.9257712,1.00E-05,1.00E-05,-3.9256482,-3.925647,1.8611983,5.9558344,0.160017309
0.020132416,-3.9278302,-3.9278302,6.89E-06,6.89E-06,-3.9276965,-3.9276977,1.9039629,6.092681,0.160037276
0.020133566,-3.8162906,-3.8162906,9.90E-06,9.90E-06,-3.8161788,-3.8161778,1.9248364,6.1594763,0.160050715
0.020134683,-3.5722194,-3.5722194,7.12E-06,7.12E-06,-3.5721018,-3.5721033,1.9437166,6.2198935,0.160061683
0.02013538,-3.3840742,-3.3840742,9.88E-06,9.88E-06,-3.3839738,-3.383973,1.9545075,6.254424,0.160070836
0.020136181,-3.1544175,-3.1544175,7.00E-06,7.00E-06,-3.1543083,-3.15431,1.9658073,6.2905836,0.160084619
0.02013761,-2.7459664,-2.7459664,9.57E-06,9.57E-06,-2.7458768,-2.7458758,1.9830769,6.345846,0.160103055
0.020139111,-2.3586774,-2.3586774,6.47E-06,6.47E-06,-2.3585799,-2.3585813,1.997439,6.3918047,0.160123095
0.020140749,-2.0085483,-2.0085483,8.93E-06,8.93E-06,-2.0084684,-2.0084674,2.0093162,6.4298115,0.160145109
0.020142519,-1.7174997,-1.7174997,5.75E-06,5.75E-06,-1.7174108,-1.7174122,2.0185988,6.459516,0.160169988
0.020144565,-1.4776095,-1.4776095,8.14E-06,8.14E-06,-1.4775378,-1.4775367,2.0259454,6.4830256,0.160198856
0.020146914,-1.298719,-1.298719,4.90E-06,4.90E-06,-1.2986381,-1.2986393,2.0313206,6.500226,0.160228902
0.020149116,-1.1960843,-1.1960843,7.32E-06,7.32E-06,-1.1960195,-1.1960183,2.0344322,6.510183,0.160257407
0.020151219,-1.1353714,-1.1353714,4.16E-06,4.16E-06,-1.1352961,-1.1352974,2.0363383,6.5162826,0.160286273
0.020153467,-1.095376,-1.095376,6.61E-06,6.61E-06,-1.0953164,-1.0953152,2.0376732,6.520554,0.160315965
0.020155688,-1.0714276,-1.0714276,3.46E-06,3.46E-06,-1.071357,-1.0713582,2.0385506,6.523362,0.160348397
0.020158344,-1.0544235,-1.0544235,5.86E-06,5.86E-06,-1.0543685,-1.0543673,2.0392606,6.525634,0.160387008
0.020161491,-1.0432376,-1.0432376,2.60E-06,2.60E-06,-1.043172,-1.0431732,2.039824,6.527437,0.160435331
0.020165603,-1.0355825,-1.0355825,4.83E-06,4.83E-06,-1.035533,-1.0355316,2.0403159,6.529011,0.16050085
0.020171328,-1.0303446,-1.0303446,1.28E-06,1.28E-06,-1.0302849,-1.0302861,2.040765,6.5304484,0.16059721
0.020180063,-1.0264955,-1.0264955,3.11E-06,3.11E-06,-1.0264525,-1.0264513,2.0411923,6.5318155,0.160715178
0.020189024,-1.024499,-1.024499,-4.33E-07,-4.33E-07,-1.0244454,-1.0244466,2.0414586,6.532668,0.160841612
0.020199024,-1.0231767,-1.0231767,1.83E-06,1.83E-06,-1.023138,-1.0231369,2.041646,6.533267,0.160974998
0.020209024,-1.0224252,-1.0224252,-1.29E-06,-1.29E-06,-1.0223745,-1.0223758,2.041764,6.5336447,0.1611084
0.020219024,-1.0219424,-1.0219424,1.34E-06,1.34E-06,-1.0219057,-1.0219045,2.0418408,6.5338902,0.161241811
0.020229024,-1.0216533,-1.0216533,-1.55E-06,-1.55E-06,-1.021604,-1.0216051,2.0418916,6.534053,0.16137523
0.020239024,-1.0214461,-1.0214461,1.20E-06,1.20E-06,-1.0214102,-1.021409,2.0419257,6.534162,0.161508652
0.020249024,-1.0213271,-1.0213271,-1.63E-06,-1.63E-06,-1.0212784,-1.0212796,2.0419486,6.5342355,0.161642078
0.020259024,-1.0212283,-1.0212283,1.16E-06,1.16E-06,-1.0211928,-1.0211916,2.0419643,6.5342855,0.161775506
0.020269024,-1.0211805,-1.0211805,-1.65E-06,-1.65E-06,-1.021132,-1.0211332,2.041975,6.53432,0.161908935
0.020279024,-1.021129,-1.021129,1.15E-06,1.15E-06,-1.0210938,-1.0210925,2.0419822,6.5343432,0.162042365
0.020289024,-1.0211128,-1.0211128,-1.66E-06,-1.66E-06,-1.0210644,-1.0210656,2.0419872,6.5343595,0.162175796
0.020299024,-1.0210828,-1.0210828,1.14E-06,1.14E-06,-1.0210475,-1.0210463,2.0419908,6.5343704,0.162309227
0.020309024,-1.021081,-1.021081,-1.66E-06,-1.66E-06,-1.0210327,-1.0210339,2.0419931,6.534378,0.162442659
0.020319024,-1.021061,-1.021061,1.14E-06,1.14E-06,-1.0210258,-1.0210246,2.0419948,6.5343833,0.16257609
0.020329024,-1.021066,-1.021066,-1.66E-06,-1.66E-06,-1.0210177,-1.021019,2.0419958,6.5343866,0.162709522
0.020339024,-1.0210506,-1.0210506,1.14E-06,1.14E-06,-1.0210154,-1.0210142,2.0419967,6.534389,0.162842954
0.020349024,-1.0210589,-1.0210589,-1.66E-06,-1.66E-06,-1.0210106,-1.0210118,2.0419972,6.534391,0.162976386
0.020359024,-1.0210457,-1.0210457,1.14E-06,1.14E-06,-1.0210105,-1.0210093,2.0419974,6.5343924,0.163109819
0.020369024,-1.0210556,-1.0210556,-1.66E-06,-1.66E-06,-1.0210073,-1.0210085,2.0419977,6.534393,0.163243251
0.020379024,-1.0210433,-1.0210433,1.14E-06,1.14E-06,-1.0210083,-1.0210071,2.041998,6.5343933,0.163376683
0.020389024,-1.0210539,-1.0210539,-1.66E-06,-1.66E-06,-1.0210057,-1.021007,2.0419981,6.534394,0.163510115
0.020399024,-1.0210422,-1.0210422,1.14E-06,1.14E-06,-1.0210072,-1.0210059,2.0419981,6.5343943,0.163643547
0.020409024,-1.0210532,-1.0210532,-1.66E-06,-1.66E-06,-1.0210049,-1.0210062,2.0419981,6.5343943,0.163776979
0.020419024,-1.0210418,-1.0210418,1.14E-06,1.14E-06,-1.0210066,-1.0210054,2.0419981,6.5343943,0.163910412
0.020429024,-1.0210528,-1.0210528,-1.66E-06,-1.66E-06,-1.0210046,-1.0210059,2.0419984,6.5343943,0.164043844
0.020439024,-1.0210415,-1.0210415,1.14E-06,1.14E-06,-1.0210063,-1.0210052,2.0419984,6.5343947,0.164177276
0.020449024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343943,0.164310708
0.020459024,-1.0210414,-1.0210414,1.14E-06,1.14E-06,-1.0210062,-1.021005,2.0419984,6.5343947,0.164444141
0.020469024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.164577573
0.020479024,-1.0210413,-1.0210413,1.14E-06,1.14E-06,-1.0210061,-1.0210049,2.0419984,6.5343947,0.164711005
0.020489024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210055,2.0419984,6.5343947,0.164844437
0.020499024,-1.0210413,-1.0210413,1.14E-06,1.14E-06,-1.0210061,-1.0210049,2.0419984,6.5343947,0.16497787
0.020509024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210055,2.0419984,6.5343947,0.165111302
0.020519024,-1.0210413,-1.0210413,1.14E-06,1.14E-06,-1.0210061,-1.0210049,2.0419984,6.5343947,0.165244734
0.020529024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210055,2.0419984,6.5343947,0.165378166
0.020539024,-1.0210413,-1.0210413,1.14E-06,1.14E-06,-1.0210061,-1.0210049,2.0419984,6.5343947,0.165511599
0.020549024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210055,2.0419984,6.5343947,0.165645031
0.020559024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.0210061,-1.0210049,2.0419984,6.5343947,0.165778463
0.020569024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210055,2.0419984,6.5343947,0.165911895
0.020579024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.0210061,-1.0210049,2.0419984,6.5343947,0.166045327
0.020589024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210055,2.0419984,6.5343947,0.16617876
0.020599024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.0210061,-1.0210049,2.0419984,6.5343947,0.166312192
0.020609024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210055,2.0419984,6.5343947,0.166445624
0.020619024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.0210061,-1.0210048,2.0419984,6.5343947,0.166579056
0.020629024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210056,2.0419984,6.5343947,0.166712489
0.020639024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.0210061,-1.0210048,2.0419984,6.5343947,0.166845921
0.020649024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210056,2.0419984,6.5343947,0.166979353
0.020659024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.0210061,-1.0210048,2.0419984,6.5343947,0.167112785
0.020669024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210056,2.0419984,6.5343947,0.167246218
0.020679024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.0210061,-1.0210048,2.0419984,6.5343947,0.16737965
0.020689024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210043,-1.0210056,2.0419984,6.5343947,0.167513082
0.020699024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.167646514
0.020709024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.167779947
0.020719024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.167913379
0.020729024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.168046811
0.020739024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.168180243
0.020749024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.168313675
0.020759024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.168447108
0.020769024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.16858054
0.020779024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.168713972
0.020789024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.168847404
0.020799024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.168980837
0.020809024,-1.0210526,-1.0210526,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.169114269
0.020819024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.169247701
0.020829024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.169381133
0.020839024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.169514566
0.020849024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.169647998
0.020859024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.16978143
0.020869024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.169914862
0.020879024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.170048295
0.020889024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.170181727
0.020899024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.170315159
0.020909024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.170448591
0.020919024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.170582023
0.020929024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.170715456
0.020939024,-1.0210412,-1.0210412,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.170848888
0.020949024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.17098232
0.020959024,-1.021041,-1.021041,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.171115752
0.020969024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.171249185
0.020979024,-1.021041,-1.021041,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.171382617
0.020989024,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210056,2.0419984,6.5343947,0.171516049
0.020999024,-1.021041,-1.021041,1.14E-06,1.14E-06,-1.021006,-1.0210048,2.0419984,6.5343947,0.171589275
0.021,-1.0210527,-1.0210527,-1.66E-06,-1.66E-06,-1.0210044,-1.0210057,2.0419984,6.5343947,0.171595785
0.021,-1.0210509,-1.0210509,-2.92E-07,-2.92E-07,-1.0210046,-1.0210048,2.0419984,6.5343947,0.171595785
0.021,-1.021045,-1.021045,-3.46E-07,-3.46E-07,-1.0210047,-1.0210047,2.0419984,6.5343947,0.171595785
0.021,-1.0210482,-1.0210482,-1.17E-07,-1.17E-07,-1.0210048,-1.0210048,2.0419984,6.5343947,0.171595786
0.021,-1.0210454,-1.0210454,-4.40E-07,-4.40E-07,-1.0210048,-1.0210049,2.0419984,6.5343947,0.171595787
0.021,-1.0210478,-1.0210478,-7.87E-08,-7.87E-08,-1.0210049,-1.0210049,2.0419984,6.5343947,0.17159579
0.021,-1.0210456,-1.0210456,-4.50E-07,-4.50E-07,-1.0210048,-1.0210049,2.0419984,6.5343947,0.171595795
0.021000001,-1.0210477,-1.0210477,-7.09E-08,-7.09E-08,-1.0210049,-1.0210049,2.0419984,6.5343947,0.171595805
0.021000002,-1.0210456,-1.0210456,-4.53E-07,-4.53E-07,-1.0210048,-1.0210049,2.0419984,6.5343947,0.171595825
0.021000004,-1.0210477,-1.0210477,-6.99E-08,-6.99E-08,-1.021005,-1.0210049,2.0419984,6.5343947,0.171595866
0.021000008,-1.0210457,-1.0210457,-4.54E-07,-4.54E-07,-1.0210049,-1.021005,2.0419984,6.5343947,0.171595948
0.021000016,-1.0210478,-1.0210478,-6.96E-08,-6.96E-08,-1.0210052,-1.021005,2.0419984,6.5343947,0.171596112
0.021000033,-1.0210458,-1.0210458,-4.55E-07,-4.55E-07,-1.0210052,-1.0210052,2.0419984,6.5343947,0.17159644
0.021000066,-1.021048,-1.021048,-6.95E-08,-6.95E-08,-1.0210053,-1.0210052,2.0419984,6.5343947,0.171597096
0.021000131,-1.0210458,-1.0210458,-4.55E-07,-4.55E-07,-1.0210052,-1.0210053,2.0419984,6.5343947,0.171598408
0.021000262,-1.021048,-1.021048,-6.95E-08,-6.95E-08,-1.0210053,-1.0210052,2.0419984,6.5343947,0.171601031
0.021000524,-1.0210458,-1.0210458,-4.55E-07,-4.55E-07,-1.0210052,-1.0210053,2.0419984,6.5343947,0.171606278
0.021001049,-1.021048,-1.021048,-6.95E-08,-6.95E-08,-1.0210053,-1.0210052,2.0419984,6.5343947,0.171616772
0.021002097,-1.0210458,-1.0210458,-4.55E-07,-4.55E-07,-1.0210052,-1.0210053,2.0419984,6.5343947,0.171637759
0.021004194,-1.021048,-1.021048,-6.95E-08,-6.95E-08,-1.0210053,-1.0210052,2.0419984,6.5343947,0.171679733
