t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
0.035164176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,7.06E-07,2.38E-06,0.572779546
0.035174176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.93E-07,2.15E-06,0.572779546
0.035184176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.96E-07,2.15E-06,0.572779546
0.035194176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.83E-07,2.15E-06,0.572779546
0.035204176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.86E-07,2.15E-06,0.572779546
0.035214176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.74E-07,2.15E-06,0.572779546
0.035224176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.77E-07,2.15E-06,0.572779546
0.035234176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.65E-07,2.15E-06,0.572779546
0.035244176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.68E-07,2.15E-06,0.572779546
0.035254176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.56E-07,2.15E-06,0.572779546
0.035264176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.60E-07,2.15E-06,0.572779546
0.035274176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.48E-07,2.15E-06,0.572779546
0.035284176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.52E-07,2.15E-06,0.572779546
0.035294176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.41E-07,2.15E-06,0.572779546
0.035304176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.45E-07,2.15E-06,0.572779546
0.035314176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.34E-07,2.15E-06,0.572779546
0.035324176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.38E-07,2.15E-06,0.572779546
0.035334176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.27E-07,1.91E-06,0.572779546
0.035344176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.31E-07,1.91E-06,0.572779546
0.035354176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.21E-07,1.91E-06,0.572779546
0.035364176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.25E-07,1.91E-06,0.572779546
0.035374176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.15E-07,1.91E-06,0.572779546
0.035384176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.20E-07,1.91E-06,0.572779546
0.035394176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.09E-07,1.91E-06,0.572779546
0.035404176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.14E-07,1.91E-06,0.572779546
0.035414176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,6.04E-07,1.91E-06,0.572779546
0.035424176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.09E-07,1.91E-06,0.572779546
0.035434176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.99E-07,1.91E-06,0.572779546
0.035444176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.04E-07,1.91E-06,0.572779546
0.035454176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.94E-07,1.91E-06,0.572779546
0.035464176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,6.00E-07,1.91E-06,0.572779546
0.035474176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.90E-07,1.91E-06,0.572779546
0.035484176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.96E-07,1.91E-06,0.572779546
0.035494176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.86E-07,1.91E-06,0.572779546
0.035504176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.92E-07,1.91E-06,0.572779546
0.035514176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.82E-07,1.91E-06,0.572779546
0.035524176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.88E-07,1.91E-06,0.572779546
0.035534176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.78E-07,1.91E-06,0.572779546
0.035544176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.84E-07,1.91E-06,0.572779546
0.035554176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.75E-07,1.91E-06,0.572779546
0.035564176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.81E-07,1.91E-06,0.572779546
0.035574176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.72E-07,1.91E-06,0.572779546
0.035584176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.78E-07,1.91E-06,0.572779546
0.035594176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.69E-07,1.91E-06,0.572779546
0.035604176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.75E-07,1.91E-06,0.572779546
0.035614176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.66E-07,1.91E-06,0.572779546
0.035624176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.72E-07,1.91E-06,0.572779546
0.035634176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.63E-07,1.91E-06,0.572779546
0.035644176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.70E-07,1.91E-06,0.572779546
0.035654176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.61E-07,1.67E-06,0.572779546
0.035664176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.67E-07,1.91E-06,0.572779546
0.035674176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.58E-07,1.67E-06,0.572779546
0.035684176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.65E-07,1.91E-06,0.572779546
0.035694176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.56E-07,1.67E-06,0.572779546
0.035704176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.63E-07,1.91E-06,0.572779546
0.035714176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.54E-07,1.67E-06,0.572779546
0.035724176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.61E-07,1.67E-06,0.572779546
0.035734176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.52E-07,1.67E-06,0.572779546
0.035744176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.59E-07,1.67E-06,0.572779546
0.035754176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.50E-07,1.67E-06,0.572779546
0.035764176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.57E-07,1.67E-06,0.572779546
0.035774176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.48E-07,1.67E-06,0.572779546
0.035784176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.55E-07,1.67E-06,0.572779546
0.035794176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.47E-07,1.67E-06,0.572779546
0.035804176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.54E-07,1.67E-06,0.572779546
0.035814176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.45E-07,1.67E-06,0.572779546
0.035824176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.52E-07,1.67E-06,0.572779546
0.035834176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.44E-07,1.67E-06,0.572779546
0.035844176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.51E-07,1.67E-06,0.572779546
0.035854176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.42E-07,1.67E-06,0.572779546
0.035864176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.49E-07,1.67E-06,0.572779546
0.035874176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.41E-07,1.67E-06,0.572779546
0.035884176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.48E-07,1.67E-06,0.572779546
0.035894176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.40E-07,1.67E-06,0.572779546
0.035904176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.47E-07,1.67E-06,0.572779546
0.035914176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.39E-07,1.67E-06,0.572779546
0.035924176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.46E-07,1.67E-06,0.572779546
0.035934176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.37E-07,1.67E-06,0.572779546
0.035944176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.45E-07,1.67E-06,0.572779546
0.035954176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.36E-07,1.67E-06,0.572779546
0.035964176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.44E-07,1.67E-06,0.572779546
0.035974176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.35E-07,1.67E-06,0.572779546
0.035984176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.43E-07,1.67E-06,0.572779546
0.035994176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.35E-07,1.67E-06,0.572779546
0.036004176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.42E-07,1.67E-06,0.572779546
0.036014176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.34E-07,1.67E-06,0.572779546
0.036024176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.41E-07,1.67E-06,0.572779546
0.036034176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.33E-07,1.67E-06,0.572779546
0.036044176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.40E-07,1.67E-06,0.572779546
0.036054176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.32E-07,1.67E-06,0.572779546
0.036064176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.40E-07,1.67E-06,0.572779546
0.036074176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.31E-07,1.67E-06,0.572779546
0.036084176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.39E-07,1.67E-06,0.572779546
0.036094176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.31E-07,1.67E-06,0.572779546
0.036104176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.38E-07,1.67E-06,0.572779546
0.036114176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.30E-07,1.67E-06,0.572779546
0.036124176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.38E-07,1.67E-06,0.572779546
0.036134176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.30E-07,1.67E-06,0.572779546
0.036144176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.37E-07,1.67E-06,0.572779546
0.036154176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.29E-07,1.67E-06,0.572779546
0.036164176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.36E-07,1.67E-06,0.572779546
0.036174176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.29E-07,1.67E-06,0.572779546
0.036184176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.36E-07,1.67E-06,0.572779546
0.036194176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.28E-07,1.67E-06,0.572779546
0.036204176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.35E-07,1.67E-06,0.572779546
0.036214176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.28E-07,1.67E-06,0.572779546
0.036224176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.35E-07,1.67E-06,0.572779546
0.036234176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.27E-07,1.67E-06,0.572779546
0.036244176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.35E-07,1.67E-06,0.572779546
0.036254176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.27E-07,1.67E-06,0.572779546
0.036264176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.34E-07,1.67E-06,0.572779546
0.036274176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.26E-07,1.67E-06,0.572779546
0.036284176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.34E-07,1.67E-06,0.572779546
0.036294176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.26E-07,1.67E-06,0.572779546
0.036304176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.33E-07,1.67E-06,0.572779546
0.036314176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.26E-07,1.67E-06,0.572779546
0.036324176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.33E-07,1.67E-06,0.572779546
0.036334176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.25E-07,1.67E-06,0.572779546
0.036344176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.33E-07,1.67E-06,0.572779546
0.036354176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.25E-07,1.67E-06,0.572779546
0.036364176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.33E-07,1.67E-06,0.572779546
0.036374176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.25E-07,1.67E-06,0.572779546
0.036384176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.32E-07,1.67E-06,0.572779546
0.036394176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.24E-07,1.67E-06,0.572779546
0.036404176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.32E-07,1.67E-06,0.572779546
0.036414176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.24E-07,1.67E-06,0.572779546
0.036424176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.32E-07,1.67E-06,0.572779546
0.036434176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.24E-07,1.67E-06,0.572779546
0.036444176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.32E-07,1.67E-06,0.572779546
0.036454176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.24E-07,1.67E-06,0.572779546
0.036464176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.31E-07,1.67E-06,0.572779546
0.036474176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.24E-07,1.67E-06,0.572779546
0.036484176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.31E-07,1.67E-06,0.572779546
0.036494176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.23E-07,1.67E-06,0.572779546
0.036504176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.31E-07,1.67E-06,0.572779546
0.036514176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.23E-07,1.67E-06,0.572779546
0.036524176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.31E-07,1.67E-06,0.572779546
0.036534176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.23E-07,1.67E-06,0.572779546
0.036544176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.31E-07,1.67E-06,0.572779546
0.036554176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.23E-07,1.67E-06,0.572779546
0.036564176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.30E-07,1.67E-06,0.572779546
0.036574176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.23E-07,1.67E-06,0.572779546
0.036584176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.30E-07,1.67E-06,0.572779546
0.036594176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036604176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.30E-07,1.67E-06,0.572779546
0.036614176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036624176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.30E-07,1.67E-06,0.572779546
0.036634176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036644176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.30E-07,1.67E-06,0.572779546
0.036654176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036664176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.30E-07,1.67E-06,0.572779546
0.036674176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036684176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.30E-07,1.67E-06,0.572779546
0.036694176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036704176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036714176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036724176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036734176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036744176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036754176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036764176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036774176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.22E-07,1.67E-06,0.572779546
0.036784176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036794176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036804176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036814176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036824176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036834176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036844176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036854176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036864176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036874176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036884176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036894176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036904176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036914176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036924176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036934176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036944176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036954176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036964176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036974176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.036984176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.29E-07,1.67E-06,0.572779546
0.036994176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.037004176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.28E-07,1.67E-06,0.572779546
0.037014176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.037024176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.28E-07,1.67E-06,0.572779546
0.037034176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.037044176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.28E-07,1.67E-06,0.572779546
0.037054176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.037064176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.28E-07,1.67E-06,0.572779546
0.037074176,-8.85E-05,-8.85E-05,-2.71E-06,-2.71E-06,4.98E-07,-2.86E-06,5.21E-07,1.67E-06,0.572779546
0.037084176,-9.20E-05,-9.20E-05,2.19E-06,2.19E-06,-1.02E-06,2.33E-06,5.28E-07,1.67E-06,0.572779546
