config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
1.0,0.01743337607618001,-0.000112496855,-0.000112496855,5.5737848e-05,5.5737848e-05,-0.48787296,-0.48786977,0.9758354,3.1226733,0.15017963969473147
1.0,0.01744337607618001,-9.849647e-06,-9.849647e-06,-5.6267116e-05,-5.6267116e-05,-0.48797396,-0.48797715,0.9758354,3.1226733,0.1502101118445804
1.0,0.017453376076180013,-0.000112475886,-0.000112475886,5.574285e-05,5.574285e-05,-0.48787296,-0.48786977,0.9758354,3.1226733,0.15024058399442936
1.0,0.017463376076180013,-9.870602e-06,-9.870602e-06,-5.6272118e-05,-5.6272118e-05,-0.48797396,-0.48797715,0.9758354,3.122673,0.1502710561418941
1.0,0.017473376076180012,-0.000112454945,-0.000112454945,5.5747852e-05,5.5747852e-05,-0.48787296,-0.48786977,0.9758354,3.1226735,0.1503015282941272
1.0,0.017483376076180012,-9.89154e-06,-9.89154e-06,-5.6277113e-05,-5.6277113e-05,-0.48797396,-0.48797715,0.9758354,3.122673,0.15033200044159195
1.0,0.01749337607618001,-0.00011243401,-0.00011243401,5.5752844e-05,5.5752844e-05,-0.48787296,-0.48786977,0.9758354,3.122673,0.1503624725890567
1.0,0.01750337607618001,-9.912457e-06,-9.912457e-06,-5.6282104e-05,-5.6282104e-05,-0.48797396,-0.48797715,0.9758354,3.1226735,0.1503929447412898
1.0,0.01751337607618001,-0.00011241311,-0.00011241311,5.575783e-05,5.575783e-05,-0.48787293,-0.48786977,0.9758354,3.1226733,0.15042341689113875
1.0,0.01752337607618001,-9.9333565e-06,-9.9333565e-06,-5.628709e-05,-5.628709e-05,-0.487974,-0.48797715,0.9758354,3.1226733,0.1504538890409877
1.0,0.01753337607618001,-0.00011239222,-0.00011239222,5.5762815e-05,5.5762815e-05,-0.48787293,-0.48786974,0.9758354,3.1226733,0.15048436119083664
1.0,0.017543376076180013,-9.954236e-06,-9.954236e-06,-5.629207e-05,-5.629207e-05,-0.487974,-0.48797718,0.9758354,3.1226733,0.15051483334068558
1.0,0.017553376076180013,-0.000112371345,-0.000112371345,5.5767792e-05,5.5767792e-05,-0.48787293,-0.48786974,0.9758354,3.1226733,0.15054530549053452
1.0,0.017563376076180012,-9.975096e-06,-9.975096e-06,-5.629704e-05,-5.629704e-05,-0.487974,-0.48797718,0.9758354,3.122673,0.15057577763799926
1.0,0.017573376076180012,-0.0001123505,-0.0001123505,5.577276e-05,5.577276e-05,-0.48787293,-0.48786974,0.9758354,3.1226735,0.15060624979023238
1.0,0.01758337607618001,-9.995938e-06,-9.995938e-06,-5.6302008e-05,-5.6302008e-05,-0.487974,-0.48797718,0.9758354,3.122673,0.15063672193769712
1.0,0.01759337607618001,-0.00011232966,-0.00011232966,5.5777724e-05,5.5777724e-05,-0.48787293,-0.48786974,0.9758354,3.122673,0.15066719408516185
1.0,0.01760337607618001,-1.001676e-05,-1.001676e-05,-5.630697e-05,-5.630697e-05,-0.487974,-0.48797718,0.9758354,3.1226735,0.15069766623739497
1.0,0.01761337607618001,-0.00011230885,-0.00011230885,5.5782682e-05,5.5782682e-05,-0.48787293,-0.48786974,0.9758354,3.1226733,0.15072813838724392
1.0,0.017623376076180013,-1.0037564e-05,-1.0037564e-05,-5.6311925e-05,-5.6311925e-05,-0.487974,-0.48797718,0.9758354,3.1226733,0.15075861053709286
1.0,0.017633376076180013,-0.00011228806,-0.00011228806,5.5787637e-05,5.5787637e-05,-0.48787293,-0.48786974,0.9758354,3.1226733,0.1507890826869418
1.0,0.017643376076180012,-1.0058348e-05,-1.0058348e-05,-5.6316876e-05,-5.6316876e-05,-0.487974,-0.48797718,0.9758354,3.1226733,0.15081955483679074
1.0,0.017653376076180012,-0.000112267284,-0.000112267284,5.5792585e-05,5.5792585e-05,-0.4878729,-0.4878697,0.9758354,3.1226733,0.15085002698663968
1.0,0.01766337607618001,-1.0079115e-05,-1.0079115e-05,-5.632182e-05,-5.632182e-05,-0.48797402,-0.48797718,0.9758354,3.122673,0.15088049913410442
1.0,0.01767337607618001,-0.000112246526,-0.000112246526,5.5797525e-05,5.5797525e-05,-0.4878729,-0.4878697,0.9758354,3.1226735,0.15091097128633754
1.0,0.01768337607618001,-1.0099862e-05,-1.0099862e-05,-5.6326757e-05,-5.6326757e-05,-0.48797402,-0.4879772,0.9758354,3.122673,0.15094144343380228
1.0,0.01769337607618001,-0.00011222579,-0.00011222579,5.580246e-05,5.580246e-05,-0.4878729,-0.4878697,0.9758354,3.122673,0.15097191558126702
1.0,0.01770337607618001,-1.0120591e-05,-1.0120591e-05,-5.633169e-05,-5.633169e-05,-0.48797402,-0.4879772,0.9758354,3.1226735,0.15100238773350014
1.0,0.017713376076180013,-0.00011220507,-0.00011220507,5.5807388e-05,5.5807388e-05,-0.4878729,-0.4878697,0.9758354,3.1226733,0.15103285988334908
1.0,0.017723376076180013,-1.0141301e-05,-1.0141301e-05,-5.633662e-05,-5.633662e-05,-0.48797402,-0.4879772,0.9758354,3.1226733,0.15106333203319802
1.0,0.017733376076180012,-0.00011218437,-0.00011218437,5.5812314e-05,5.5812314e-05,-0.4878729,-0.4878697,0.9758354,3.1226733,0.15109380418304696
1.0,0.017743376076180012,-1.0161993e-05,-1.0161993e-05,-5.6341538e-05,-5.6341538e-05,-0.48797402,-0.4879772,0.9758354,3.1226733,0.1511242763328959
1.0,0.01775337607618001,-0.00011216368,-0.00011216368,5.5817232e-05,5.5817232e-05,-0.4878729,-0.4878697,0.9758354,3.1226733,0.15115474848274485
1.0,0.01776337607618001,-1.0182665e-05,-1.0182665e-05,-5.6346453e-05,-5.6346453e-05,-0.48797402,-0.4879772,0.9758354,3.122673,0.1511852206302096
