time	V(out_pos,out_neg)	I(V2)	I(Vcell12)
6.588203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.598203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.608203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.618203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.628203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.638203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.648203064440496e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.658203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.668203064440496e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.678203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.688203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.698203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.708203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.718203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.728203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.738203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.748203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.758203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.768203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.778203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.788203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.798203064440496e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.808203064440497e-03	6.599809e+00	-8.878743e-06	-3.311053e-03
6.818203064440496e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.828203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.838203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.848203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.858203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.868203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.878203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.888203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.898203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.908203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.918203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.928203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.938203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.948203064440496e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.958203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.968203064440496e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.978203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.988203064440496e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
6.998203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.008203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.018203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.028203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.038203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.048203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.058203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.068203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.078203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.088203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.098203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.108203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.118203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.128203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.138203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.148203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.158203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.168203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.178203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.188203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.198203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.208203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.218203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.228203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.238203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.248203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.258203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.268203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.278203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.288203064440496e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.298203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.308203064440496e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.318203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.328203064440496e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.338203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.348203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.358203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.368203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.378203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.388203064440497e-03	6.599809e+00	-8.878743e-06	-3.311052e-03
7.398203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.408203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.418203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.428203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.438203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.448203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.458203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.468203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.478203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.488203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.498203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.508203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.518203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.528203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.538203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.548203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.558203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.568203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.578203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.588203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.598203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.608203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.618203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.628203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.638203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.648203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.658203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.668203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.678203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.688203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.698203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.708203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.718203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.728203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.738203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.748203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.758203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.768203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.778203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.788203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.798203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.808203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.818203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.828203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.838203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.848203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.858203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.868203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.878203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.888203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.898203064440498e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.908203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.918203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.928203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.938203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.948203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.958203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.968203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.978203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
7.988203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
7.998203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.008203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.018203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.028203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.038203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.048203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.058203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.068203064440498e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.078203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.088203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.098203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.108203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.118203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.128203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.138203064440496e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.148203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.158203064440497e-03	6.599809e+00	-8.878720e-06	-3.306515e-03
8.168203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.178203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.188203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.198203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.208203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.218203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.228203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.238203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.248203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.258203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.268203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.278203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.288203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.298203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.308203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.318203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.328203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.338203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.348203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.358203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.368203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.378203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.388203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.398203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.408203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.418203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.428203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.438203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.448203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.458203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.468203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.478203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.488203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.498203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.508203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.518203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.528203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.538203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.548203064440497e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.558203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.568203064440496e-03	6.599809e+00	-8.878742e-06	-3.311052e-03
8.578203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.588203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.598203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.608203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.618203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.628203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.638203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.648203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.658203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.668203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.678203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.688203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.698203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.708203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.718203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.728203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.738203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.748203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.758203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.768203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.778203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.788203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.798203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.808203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.818203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.828203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.838203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.848203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.858203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.868203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.878203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.888203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.898203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.908203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.918203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.928203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.938203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.948203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.958203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.968203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.978203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
8.988203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
8.998203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.008203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.018203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.028203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.038203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.048203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.058203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.068203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.078203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.088203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.098203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.108203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.118203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.128203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.138203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.148203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.158203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.168203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.178203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.188203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.198203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.208203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.218203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.228203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.238203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.248203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.258203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.268203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.278203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.288203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.298203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.308203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.318203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.328203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.338203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.348203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.358203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.368203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.378203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.388203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.398203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.408203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.418203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.428203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.438203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.448203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.458203064440496e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.468203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.478203064440497e-03	6.599809e+00	-8.878721e-06	-3.306515e-03
9.488203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.498203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.508203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.518203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.528203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.538203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.548203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.558203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.568203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.578203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.588203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.598203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.608203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.618203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.628203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.638203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.648203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.658203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.668203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.678203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.688203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.698203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.708203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.718203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.728203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.738203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.748203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.758203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.768203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.778203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.788203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.798203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.808203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.818203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.828203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.838203064440497e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.848203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.858203064440496e-03	6.599809e+00	-8.878721e-06	-3.306516e-03
9.868203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.878203064440497e-03	6.599809e+00	-8.878722e-06	-3.306516e-03
9.888203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.898203064440496e-03	6.599809e+00	-8.878722e-06	-3.306516e-03
9.908203064440497e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.918203064440497e-03	6.599809e+00	-8.878722e-06	-3.306516e-03
9.928203064440496e-03	6.599809e+00	-8.878741e-06	-3.311052e-03
9.938203064440496e-03	6.599809e+00	-8.878722e-06	-3.306516e-03
9.948203064440497e-03	6.599809e+00	-8.878741e-06	-3.311051e-03
9.958203064440497e-03	6.599809e+00	-8.878722e-06	-3.306516e-03
9.968203064440496e-03	6.599809e+00	-8.878741e-06	-3.311051e-03
9.978203064440496e-03	6.599809e+00	-8.878722e-06	-3.306516e-03
9.988203064440496e-03	6.599809e+00	-8.878741e-06	-3.311051e-03
9.998203064440497e-03	6.599809e+00	-8.878722e-06	-3.306516e-03
1.000000000000000e-02	6.599810e+00	-8.878741e-06	-3.311051e-03
1.000000000100000e-02	6.599810e+00	-8.878199e-06	-3.307823e-03
1.000000000200000e-02	6.599810e+00	-8.878131e-06	-3.310280e-03
1.000000000347517e-02	6.599810e+00	-8.878555e-06	-3.308062e-03
1.000000000560198e-02	6.599810e+00	-8.877797e-06	-3.309979e-03
1.000000000985561e-02	6.599810e+00	-8.877442e-06	-3.308104e-03
1.000000001836286e-02	6.599810e+00	-8.876842e-06	-3.309814e-03
1.000000003537736e-02	6.599809e+00	-8.875430e-06	-3.308000e-03
1.000000006940637e-02	6.599809e+00	-8.872577e-06	-3.309667e-03
1.000000013746440e-02	6.599809e+00	-8.866898e-06	-3.307915e-03
1.000000027358044e-02	6.599809e+00	-8.855494e-06	-3.309630e-03
1.000000054581253e-02	6.599809e+00	-8.832544e-06	-3.307898e-03
1.000000109027671e-02	6.599809e+00	-8.786144e-06	-3.309589e-03
1.000000217920506e-02	6.599809e+00	-8.692080e-06	-3.307818e-03
1.000000435706178e-02	6.599809e+00	-8.502218e-06	-3.309425e-03
1.000000871277520e-02	6.599809e+00	-8.125682e-06	-3.307491e-03
1.000001494045731e-02	6.599809e+00	-7.604033e-06	-3.308909e-03
1.000002567495175e-02	6.599809e+00	-6.754440e-06	-3.306711e-03
1.000004714394063e-02	6.599809e+00	-5.230375e-06	-3.307588e-03
1.000006992178710e-02	6.599809e+00	-4.069060e-06	-3.305271e-03
1.000008603271775e-02	6.599809e+00	-5.161135e-06	-3.307694e-03
1.000010619738723e-02	6.599809e+00	-1.071253e-05	-3.309280e-03
1.000012373533122e-02	6.599809e+00	-1.676378e-05	-3.314519e-03
1.000014299479881e-02	6.599809e+00	-2.277520e-05	-3.316212e-03
1.000016437366241e-02	6.599809e+00	-2.911520e-05	-3.321426e-03
1.000020450950981e-02	6.599810e+00	-3.959707e-05	-3.325216e-03
1.000024755226105e-02	6.599810e+00	-4.818660e-05	-3.331057e-03
1.000029600743596e-02	6.599809e+00	-5.424911e-05	-3.331681e-03
1.000034951166374e-02	6.599809e+00	-5.747985e-05	-3.333625e-03
1.000042787688699e-02	6.599809e+00	-5.807975e-05	-3.329388e-03
1.000050051100098e-02	6.599809e+00	-5.814665e-05	-3.328443e-03
1.000064575116053e-02	6.599809e+00	-5.819236e-05	-3.321382e-03
1.000083967139250e-02	6.599809e+00	-5.820689e-05	-3.316018e-03
1.000104970568801e-02	6.599809e+00	-5.822189e-05	-3.306739e-03
1.000124793872381e-02	6.599810e+00	-5.825551e-05	-3.301439e-03
