time	V(out_positive,out_negative)
4.084697701890964e-07	-1.637936e-04
4.762964641313724e-07	-1.647472e-04
5.138946495988644e-07	-1.666546e-04
5.394943422553435e-07	-1.711845e-04
5.646359610813064e-07	-1.792908e-04
5.763027499857613e-07	-1.847744e-04
5.784315949365826e-07	-1.857281e-04
5.792720430926372e-07	-1.859665e-04
5.800816228320757e-07	-1.866817e-04
5.817007823109526e-07	-1.871586e-04
5.849391012687067e-07	-1.890659e-04
5.914157391842147e-07	-1.924038e-04
6.043690150152308e-07	-1.997948e-04
6.302755666772631e-07	-2.148151e-04
6.663184359428029e-07	-2.350807e-04
7.163322413674996e-07	-2.608299e-04
7.673133940087588e-07	-2.837181e-04
7.980611977025156e-07	-2.954006e-04
8.139035855269084e-07	-3.008842e-04
8.232520356010859e-07	-3.039837e-04
8.323231974084142e-07	-3.068447e-04
8.382860101659168e-07	-3.087521e-04
8.459050134530279e-07	-3.108978e-04
8.611430200272503e-07	-3.156662e-04
8.803585922021153e-07	-3.232956e-04
9.116986773223679e-07	-3.643036e-04
9.375869837769641e-07	-4.513264e-04
9.626500951451823e-07	-5.855560e-04
9.964954366232935e-07	-7.987022e-04
1.051544095247821e-06	-1.138926e-03
1.104664484782935e-06	-1.411676e-03
1.159477199149213e-06	-1.589775e-03
1.218891291792220e-06	-1.647711e-03
1.272885576831600e-06	-1.621723e-03
1.376036475831480e-06	-1.522541e-03
1.496322289753082e-06	-1.356363e-03
1.594408033127938e-06	-1.207113e-03
1.664443374203714e-06	-1.118660e-03
1.730765740414123e-06	-1.051426e-03
1.798752343576599e-06	-9.984970e-04
1.865024306242331e-06	-9.603500e-04
1.935999491083157e-06	-9.291172e-04
2.007869099037751e-06	-9.047985e-04
2.082767662191759e-06	-8.835793e-04
2.160917541380914e-06	-8.623600e-04
2.244957037157898e-06	-8.375645e-04
2.340514464443009e-06	-8.051395e-04
2.463442491229043e-06	-7.627010e-04
2.684796590893321e-06	-7.071495e-04
2.985873842168350e-06	-6.768703e-04
3.280666044308297e-06	-6.606579e-04
3.505893107005380e-06	-6.513596e-04
3.731143312223108e-06	-6.434917e-04
3.955727173233360e-06	-6.356239e-04
4.202213943260616e-06	-6.282330e-04
4.556336966503871e-06	-6.170273e-04
4.969881496141599e-06	-6.048679e-04
5.503124290347679e-06	-5.893707e-04
6.112969198440965e-06	-5.724430e-04
6.815379619403903e-06	-5.528927e-04
7.574750376627801e-06	-5.328655e-04
8.403193397731134e-06	-5.109310e-04
9.169864044961656e-06	-4.916191e-04
1.005483414406137e-05	-4.692078e-04
1.101901842267629e-05	-4.453659e-04
1.214599351807249e-05	-4.177094e-04
1.327241126347966e-05	-3.912449e-04
1.467893452761672e-05	-3.592968e-04
1.622531773015429e-05	-3.283024e-04
1.736959226392856e-05	-3.075600e-04
1.852877248369454e-05	-2.889633e-04
1.970656195780775e-05	-2.720356e-04
2.089505920096461e-05	-2.572536e-04
2.173751357178619e-05	-2.474785e-04
2.246731374092343e-05	-2.396107e-04
2.322798979314263e-05	-2.315044e-04
2.393533595514518e-05	-2.243519e-04
2.432442709124979e-05	-2.200603e-04
2.455009357090672e-05	-2.176762e-04
2.466200524327007e-05	1.595259e-03
2.473637722709201e-05	4.593372e-03
2.478573207133915e-05	6.003857e-03
2.482875292780384e-05	6.403208e-03
2.487516483237172e-05	6.842375e-03
2.492346488196540e-05	7.242918e-03
2.495414149680884e-05	7.481337e-03
2.499216814458492e-05	7.766247e-03
2.501709677156989e-05	7.939816e-03
2.504584399966128e-05	8.131504e-03
2.506704275013025e-05	8.263350e-03
2.508886898534977e-05	8.393288e-03
2.510465415975858e-05	8.481979e-03
2.512115277374004e-05	8.571625e-03
2.513691067652692e-05	8.652925e-03
2.515114422742008e-05	8.723974e-03
2.516864841661850e-05	8.807182e-03
2.518503149739232e-05	8.881807e-03
2.520722692111583e-05	8.977652e-03
2.523012495181775e-05	9.070873e-03
2.526438671095678e-05	9.200573e-03
2.529939011886058e-05	9.321451e-03
2.535514462512252e-05	9.494066e-03
2.541257197489710e-05	9.649038e-03
2.551210030011523e-05	9.875298e-03
2.561397027048454e-05	1.006150e-02
2.581507902517945e-05	1.034045e-02
2.602295868771617e-05	1.054335e-02
2.637848658858726e-05	1.081467e-02
2.688463469942356e-05	1.171541e-02
2.726769544715307e-05	1.554918e-02
2.757492521161813e-05	2.202821e-02
2.794465226047521e-05	2.897978e-02
2.807681604560760e-05	3.078961e-02
2.814019051075133e-05	3.553724e-02
2.818895172276712e-05	4.462600e-02
2.820582206549787e-05	4.858828e-02
2.821774941743017e-05	5.135846e-02
2.822591608452256e-05	5.327773e-02
2.823490847586123e-05	5.541706e-02
2.824356173592214e-05	5.749488e-02
2.825585343583754e-05	6.047964e-02
2.827660414840302e-05	6.560516e-02
2.831198906081272e-05	7.460523e-02
2.838275888563211e-05	9.364462e-02
2.844840466729357e-05	1.125615e-01
2.854893251022318e-05	1.436644e-01
2.872484641384945e-05	2.032084e-01
2.890798880820032e-05	2.702696e-01
2.903316949568405e-05	3.182559e-01
2.909990825529328e-05	3.443797e-01
2.914854143189963e-05	3.636026e-01
2.919215556327490e-05	3.809369e-01
2.923729087621531e-05	3.989122e-01
2.928025580066891e-05	4.159577e-01
2.932454734868264e-05	4.332736e-01
2.937016316706859e-05	4.505017e-01
2.941984753242576e-05	4.680321e-01
2.947921600364270e-05	4.866452e-01
2.956718098207831e-05	5.095716e-01
2.970803158304820e-05	5.387695e-01
2.985354124490241e-05	5.642169e-01
3.006776434993021e-05	5.978017e-01
3.041116334599675e-05	6.472902e-01
3.078887538551213e-05	6.989459e-01
3.111901238657419e-05	7.428895e-01
3.147874992358871e-05	7.900560e-01
3.186145116321016e-05	8.397015e-01
3.226644767992070e-05	8.918576e-01
3.267091206931275e-05	9.436685e-01
3.306520976714532e-05	9.939964e-01
3.354862007970831e-05	1.055512e+00
3.435193275086528e-05	1.157435e+00
3.527612027346272e-05	1.274371e+00
3.656622731900937e-05	1.437238e+00
3.779930604531905e-05	1.592609e+00
3.898083084173915e-05	1.741270e+00
4.023486522595082e-05	1.898841e+00
4.177653396859508e-05	2.092276e+00
4.358457989843790e-05	2.318740e+00
4.488419173503146e-05	2.481258e+00
4.570109905527035e-05	2.583237e+00
4.604912706077659e-05	2.599571e+00
4.638375345824434e-05	2.604696e+00
4.658511279142894e-05	2.606840e+00
4.680687182793955e-05	2.608467e+00
4.721644853612396e-05	2.610765e+00
4.768343875326787e-05	2.612475e+00
4.819869429719983e-05	2.613842e+00
4.890140806544442e-05	2.615105e+00
4.953858850956323e-05	2.615947e+00
5.045201193758675e-05	2.616794e+00
5.163148742769179e-05	2.617574e+00
5.399043840790186e-05	2.618501e+00
5.611483178164193e-05	2.619015e+00
5.875274999027278e-05	2.619416e+00
6.165137343800724e-05	2.619720e+00
6.649143153778490e-05	2.620018e+00
7.305620463152779e-05	2.620255e+00
8.164994361060414e-05	2.620409e+00
9.023343522206102e-05	2.620498e+00
9.943068121244918e-05	2.620540e+00
1.094306812124492e-04	2.620571e+00
1.194306812124492e-04	2.620582e+00
1.294306812124492e-04	2.620594e+00
1.394306812124492e-04	2.620653e+00
1.448463824705506e-04	2.623209e+00
1.505664345284539e-04	2.630060e+00
1.563479286134265e-04	2.641848e+00
1.637295302953745e-04	2.666943e+00
1.686097132474251e-04	2.692318e+00
1.732490487598415e-04	2.724020e+00
1.783879966071851e-04	2.765613e+00
1.805881362947039e-04	2.784584e+00
1.830258131610395e-04	2.805934e+00
1.858899171420753e-04	2.831236e+00
1.886418204911099e-04	2.855533e+00
1.917157542924470e-04	2.882578e+00
1.951307908422219e-04	2.912368e+00
1.992359608290434e-04	2.947820e+00
2.041389545993771e-04	2.989550e+00
2.104299173766712e-04	3.042166e+00
2.191206757081293e-04	3.109570e+00
2.233751147549026e-04	3.126722e+00
2.252140093957683e-04	3.131896e+00
2.266739207192656e-04	3.135424e+00
2.280927913641889e-04	3.138438e+00
2.291345891826068e-04	3.140453e+00
2.299846602873470e-04	3.141972e+00
2.307209340462396e-04	3.143224e+00
2.314722034060152e-04	3.144425e+00
2.321728361232670e-04	3.145501e+00
2.329400288508997e-04	3.146612e+00
2.337758933435933e-04	3.147772e+00
2.347508888443246e-04	3.149040e+00
2.359448768502002e-04	3.150505e+00
2.374602568104640e-04	3.152214e+00
2.394300436609937e-04	3.154242e+00
2.421666130152887e-04	3.156728e+00
2.457249780141240e-04	3.159515e+00
2.513731264562959e-04	3.163134e+00
2.577790150651922e-04	3.166386e+00
2.677790150651921e-04	3.170235e+00
2.777790150651922e-04	3.173107e+00
2.877790150651921e-04	3.175334e+00
2.977790150651922e-04	3.177107e+00
3.077790150651921e-04	3.178556e+00
3.177790150651922e-04	3.179759e+00
3.277790150651921e-04	3.180778e+00
3.377790150651922e-04	3.181647e+00
3.477790150651921e-04	3.182401e+00
3.577790150651922e-04	3.183057e+00
3.677790150651921e-04	3.183637e+00
3.777790150651922e-04	3.184149e+00
3.877790150651921e-04	3.184608e+00
3.977790150651922e-04	3.185018e+00
4.077790150651921e-04	3.185390e+00
4.177790150651922e-04	3.185724e+00
4.277790150651921e-04	3.186032e+00
4.377790150651922e-04	3.186309e+00
4.477790150651921e-04	3.186567e+00
4.577790150651922e-04	3.186801e+00
4.677790150651921e-04	3.187020e+00
4.777790150651922e-04	3.187218e+00
4.877790150651921e-04	3.187406e+00
4.977790150651921e-04	3.187577e+00
5.077790150651921e-04	3.187740e+00
5.177790150651922e-04	3.187888e+00
5.277790150651922e-04	3.188030e+00
5.377790150651921e-04	3.188160e+00
5.477790150651921e-04	3.188285e+00
5.577790150651921e-04	3.188399e+00
5.677790150651922e-04	3.188510e+00
5.777790150651921e-04	3.188610e+00
5.877790150651921e-04	3.188709e+00
5.977790150651921e-04	3.188798e+00
6.077790150651922e-04	3.188886e+00
6.177790150651921e-04	3.188965e+00
6.277790150651921e-04	3.189045e+00
6.377790150651921e-04	3.189116e+00
6.477790150651922e-04	3.189187e+00
6.577790150651921e-04	3.189251e+00
6.677790150651921e-04	3.189316e+00
6.777790150651921e-04	3.189373e+00
6.877790150651922e-04	3.189432e+00
6.977790150651921e-04	3.189484e+00
7.077790150651921e-04	3.189538e+00
7.177790150651921e-04	3.189585e+00
7.277790150651922e-04	3.189634e+00
7.377790150651921e-04	3.189676e+00
7.477790150651921e-04	3.189721e+00
7.577790150651921e-04	3.189760e+00
7.677790150651922e-04	3.189801e+00
7.777790150651921e-04	3.189836e+00
7.877790150651921e-04	3.189874e+00
7.977790150651921e-04	3.189906e+00
8.077790150651922e-04	3.189941e+00
8.177790150651921e-04	3.189970e+00
8.277790150651921e-04	3.190003e+00
8.377790150651921e-04	3.190029e+00
8.477790150651922e-04	3.190059e+00
8.577790150651921e-04	3.190084e+00
8.677790150651921e-04	3.190112e+00
8.777790150651921e-04	3.190134e+00
8.877790150651921e-04	3.190160e+00
8.977790150651921e-04	3.190180e+00
9.077790150651921e-04	3.190204e+00
9.177790150651921e-04	3.190223e+00
9.277790150651921e-04	3.190245e+00
9.377790150651921e-04	3.190262e+00
9.477790150651921e-04	3.190283e+00
9.577790150651921e-04	3.190299e+00
9.677790150651921e-04	3.190319e+00
9.777790150651922e-04	3.190333e+00
9.877790150651922e-04	3.190351e+00
9.977790150651920e-04	3.190364e+00
1.007779015065192e-03	3.190382e+00
1.017779015065192e-03	3.190393e+00
1.027779015065192e-03	3.190410e+00
1.037779015065192e-03	3.190420e+00
1.047779015065192e-03	3.190436e+00
1.057779015065192e-03	3.190446e+00
1.067779015065192e-03	3.190460e+00
1.077779015065192e-03	3.190469e+00
1.087779015065192e-03	3.190483e+00
1.097779015065192e-03	3.190491e+00
1.107779015065192e-03	3.190503e+00
1.117779015065192e-03	3.190511e+00
1.127779015065192e-03	3.190523e+00
1.137779015065192e-03	3.190530e+00
1.147779015065192e-03	3.190541e+00
1.157779015065192e-03	3.190548e+00
1.167779015065192e-03	3.190558e+00
1.177779015065192e-03	3.190564e+00
1.187779015065192e-03	3.190574e+00
1.197779015065192e-03	3.190579e+00
1.207779015065192e-03	3.190589e+00
1.217779015065192e-03	3.190594e+00
1.227779015065192e-03	3.190603e+00
1.237779015065192e-03	3.190607e+00
1.247779015065192e-03	3.190616e+00
1.257779015065192e-03	3.190619e+00
1.267779015065192e-03	3.190628e+00
1.277779015065192e-03	3.190631e+00
1.287779015065192e-03	3.190639e+00
1.297779015065192e-03	3.190642e+00
1.307779015065192e-03	3.190649e+00
1.317779015065192e-03	3.190652e+00
1.327779015065192e-03	3.190659e+00
1.337779015065192e-03	3.190661e+00
1.347779015065192e-03	3.190668e+00
1.357779015065192e-03	3.190670e+00
1.367779015065192e-03	3.190677e+00
1.377779015065192e-03	3.190679e+00
1.387779015065192e-03	3.190685e+00
1.397779015065192e-03	3.190686e+00
1.407779015065192e-03	3.190692e+00
1.417779015065192e-03	3.190694e+00
1.427779015065192e-03	3.190700e+00
1.437779015065192e-03	3.190700e+00
1.447779015065192e-03	3.190706e+00
1.457779015065192e-03	3.190707e+00
1.467779015065192e-03	3.190712e+00
1.477779015065192e-03	3.190713e+00
1.487779015065192e-03	3.190718e+00
1.497779015065192e-03	3.190718e+00
1.507779015065192e-03	3.190723e+00
1.517779015065192e-03	3.190723e+00
1.527779015065192e-03	3.190728e+00
1.537779015065192e-03	3.190728e+00
1.547779015065192e-03	3.190733e+00
1.557779015065192e-03	3.190733e+00
1.567779015065192e-03	3.190737e+00
1.577779015065192e-03	3.190737e+00
1.587779015065192e-03	3.190741e+00
1.597779015065192e-03	3.190741e+00
1.607779015065192e-03	3.190746e+00
1.617779015065192e-03	3.190745e+00
1.627779015065192e-03	3.190749e+00
1.637779015065192e-03	3.190748e+00
1.647779015065192e-03	3.190752e+00
1.657779015065192e-03	3.190751e+00
1.667779015065192e-03	3.190756e+00
1.677779015065192e-03	3.190755e+00
1.687779015065192e-03	3.190759e+00
1.697779015065192e-03	3.190758e+00
1.707779015065192e-03	3.190762e+00
1.717779015065192e-03	3.190760e+00
1.727779015065192e-03	3.190764e+00
1.737779015065192e-03	3.190763e+00
1.747779015065192e-03	3.190767e+00
1.757779015065192e-03	3.190765e+00
1.767779015065192e-03	3.190769e+00
1.777779015065192e-03	3.190767e+00
1.787779015065192e-03	3.190771e+00
1.797779015065192e-03	3.190770e+00
1.807779015065192e-03	3.190773e+00
1.817779015065192e-03	3.190772e+00
1.827779015065192e-03	3.190775e+00
1.837779015065192e-03	3.190773e+00
1.847779015065192e-03	3.190777e+00
1.857779015065192e-03	3.190775e+00
1.867779015065192e-03	3.190778e+00
1.877779015065192e-03	3.190777e+00
1.887779015065192e-03	3.190780e+00
1.897779015065192e-03	3.190778e+00
1.907779015065192e-03	3.190781e+00
1.917779015065192e-03	3.190780e+00
1.927779015065192e-03	3.190783e+00
1.937779015065192e-03	3.190781e+00
1.947779015065192e-03	3.190784e+00
1.957779015065192e-03	3.190782e+00
1.967779015065192e-03	3.190785e+00
1.977779015065192e-03	3.190783e+00
1.987779015065192e-03	3.190786e+00
1.997779015065192e-03	3.190784e+00
2.007779015065192e-03	3.190787e+00
2.017779015065192e-03	3.190785e+00
2.027779015065192e-03	3.190788e+00
2.037779015065192e-03	3.190786e+00
2.047779015065192e-03	3.190789e+00
2.057779015065192e-03	3.190787e+00
2.067779015065192e-03	3.190790e+00
2.077779015065192e-03	3.190788e+00
2.087779015065192e-03	3.190791e+00
2.097779015065192e-03	3.190789e+00
2.107779015065192e-03	3.190792e+00
2.117779015065192e-03	3.190790e+00
2.127779015065192e-03	3.190792e+00
2.137779015065192e-03	3.190790e+00
2.147779015065192e-03	3.190793e+00
2.157779015065192e-03	3.190791e+00
2.167779015065192e-03	3.190794e+00
2.177779015065192e-03	3.190792e+00
2.187779015065192e-03	3.190794e+00
2.197779015065192e-03	3.190792e+00
2.207779015065192e-03	3.190795e+00
2.217779015065192e-03	3.190793e+00
2.227779015065192e-03	3.190796e+00
2.237779015065192e-03	3.190793e+00
2.247779015065192e-03	3.190796e+00
2.257779015065192e-03	3.190794e+00
2.267779015065192e-03	3.190797e+00
2.277779015065192e-03	3.190794e+00
2.287779015065192e-03	3.190797e+00
2.297779015065192e-03	3.190795e+00
2.307779015065192e-03	3.190797e+00
2.317779015065192e-03	3.190795e+00
2.327779015065192e-03	3.190798e+00
2.337779015065192e-03	3.190795e+00
2.347779015065192e-03	3.190798e+00
2.357779015065192e-03	3.190796e+00
2.367779015065192e-03	3.190798e+00
2.377779015065192e-03	3.190796e+00
2.387779015065192e-03	3.190799e+00
2.397779015065192e-03	3.190796e+00
2.407779015065192e-03	3.190799e+00
2.417779015065192e-03	3.190797e+00
2.427779015065192e-03	3.190799e+00
2.437779015065192e-03	3.190797e+00
2.447779015065192e-03	3.190799e+00
2.457779015065192e-03	3.190797e+00
2.467779015065192e-03	3.190800e+00
2.477779015065192e-03	3.190797e+00
2.487779015065192e-03	3.190800e+00
2.497779015065192e-03	3.190797e+00
2.507779015065192e-03	3.190800e+00
2.517779015065192e-03	3.190798e+00
2.527779015065192e-03	3.190800e+00
2.537779015065192e-03	3.190798e+00
2.547779015065192e-03	3.190801e+00
2.557779015065192e-03	3.190798e+00
2.567779015065192e-03	3.190801e+00
2.577779015065192e-03	3.190798e+00
2.587779015065192e-03	3.190801e+00
2.597779015065192e-03	3.190798e+00
2.607779015065192e-03	3.190801e+00
2.617779015065192e-03	3.190799e+00
2.627779015065192e-03	3.190801e+00
2.637779015065192e-03	3.190799e+00
2.647779015065192e-03	3.190801e+00
2.657779015065192e-03	3.190799e+00
2.667779015065192e-03	3.190802e+00
2.677779015065192e-03	3.190799e+00
2.687779015065192e-03	3.190802e+00
2.697779015065192e-03	3.190799e+00
2.707779015065192e-03	3.190802e+00
2.717779015065192e-03	3.190799e+00
2.727779015065192e-03	3.190802e+00
2.737779015065192e-03	3.190799e+00
2.747779015065192e-03	3.190802e+00
2.757779015065192e-03	3.190799e+00
2.767779015065192e-03	3.190802e+00
2.777779015065192e-03	3.190800e+00
2.787779015065192e-03	3.190802e+00
2.797779015065192e-03	3.190800e+00
2.807779015065192e-03	3.190802e+00
2.817779015065192e-03	3.190800e+00
2.827779015065192e-03	3.190802e+00
2.837779015065192e-03	3.190800e+00
2.847779015065192e-03	3.190802e+00
2.857779015065192e-03	3.190800e+00
2.867779015065192e-03	3.190802e+00
2.877779015065192e-03	3.190800e+00
2.887779015065192e-03	3.190802e+00
2.897779015065192e-03	3.190800e+00
2.907779015065192e-03	3.190802e+00
2.917779015065192e-03	3.190800e+00
2.927779015065192e-03	3.190802e+00
2.937779015065192e-03	3.190800e+00
2.947779015065192e-03	3.190803e+00
2.957779015065192e-03	3.190800e+00
2.967779015065192e-03	3.190803e+00
2.977779015065192e-03	3.190800e+00
2.987779015065192e-03	3.190803e+00
2.997779015065192e-03	3.190800e+00
3.007779015065192e-03	3.190803e+00
3.017779015065192e-03	3.190800e+00
3.027779015065192e-03	3.190803e+00
3.037779015065192e-03	3.190800e+00
3.047779015065192e-03	3.190803e+00
3.057779015065192e-03	3.190800e+00
3.067779015065192e-03	3.190803e+00
3.077779015065192e-03	3.190800e+00
3.087779015065192e-03	3.190803e+00
3.097779015065192e-03	3.190800e+00
3.107779015065192e-03	3.190803e+00
3.117779015065192e-03	3.190800e+00
3.127779015065192e-03	3.190803e+00
3.137779015065192e-03	3.190801e+00
3.147779015065192e-03	3.190803e+00
3.157779015065192e-03	3.190801e+00
3.167779015065192e-03	3.190803e+00
3.177779015065192e-03	3.190801e+00
3.187779015065192e-03	3.190803e+00
3.197779015065192e-03	3.190801e+00
3.207779015065192e-03	3.190803e+00
3.217779015065192e-03	3.190801e+00
3.227779015065192e-03	3.190803e+00
3.237779015065192e-03	3.190801e+00
3.247779015065192e-03	3.190803e+00
3.257779015065192e-03	3.190801e+00
3.267779015065192e-03	3.190803e+00
3.277779015065192e-03	3.190801e+00
3.287779015065192e-03	3.190803e+00
3.297779015065192e-03	3.190801e+00
3.307779015065192e-03	3.190803e+00
3.317779015065192e-03	3.190801e+00
3.327779015065192e-03	3.190803e+00
3.337779015065192e-03	3.190801e+00
3.347779015065192e-03	3.190803e+00
3.357779015065192e-03	3.190801e+00
3.367779015065192e-03	3.190803e+00
3.377779015065192e-03	3.190801e+00
3.387779015065192e-03	3.190803e+00
3.397779015065192e-03	3.190801e+00
3.407779015065192e-03	3.190803e+00
3.417779015065192e-03	3.190801e+00
3.427779015065192e-03	3.190803e+00
3.437779015065192e-03	3.190801e+00
3.447779015065192e-03	3.190803e+00
3.457779015065192e-03	3.190801e+00
3.467779015065192e-03	3.190803e+00
3.477779015065192e-03	3.190801e+00
3.487779015065192e-03	3.190803e+00
3.497779015065192e-03	3.190801e+00
3.507779015065192e-03	3.190803e+00
3.517779015065192e-03	3.190801e+00
3.527779015065192e-03	3.190803e+00
3.537779015065192e-03	3.190801e+00
3.547779015065192e-03	3.190803e+00
3.557779015065192e-03	3.190801e+00
3.567779015065192e-03	3.190803e+00
3.577779015065192e-03	3.190801e+00
3.587779015065192e-03	3.190803e+00
3.597779015065192e-03	3.190801e+00
3.607779015065192e-03	3.190803e+00
3.617779015065192e-03	3.190801e+00
3.627779015065192e-03	3.190803e+00
3.637779015065192e-03	3.190801e+00
3.647779015065192e-03	3.190803e+00
3.657779015065192e-03	3.190801e+00
3.667779015065192e-03	3.190803e+00
3.677779015065192e-03	3.190801e+00
3.687779015065192e-03	3.190803e+00
3.697779015065192e-03	3.190801e+00
3.707779015065192e-03	3.190803e+00
3.717779015065192e-03	3.190801e+00
3.727779015065192e-03	3.190803e+00
3.737779015065192e-03	3.190801e+00
3.747779015065192e-03	3.190803e+00
3.757779015065192e-03	3.190801e+00
3.767779015065192e-03	3.190803e+00
3.777779015065192e-03	3.190801e+00
3.787779015065192e-03	3.190803e+00
3.797779015065192e-03	3.190801e+00
3.807779015065192e-03	3.190803e+00
3.817779015065192e-03	3.190801e+00
3.827779015065192e-03	3.190803e+00
3.837779015065192e-03	3.190801e+00
3.847779015065192e-03	3.190803e+00
3.857779015065192e-03	3.190801e+00
3.867779015065192e-03	3.190803e+00
3.877779015065192e-03	3.190801e+00
3.887779015065192e-03	3.190803e+00
3.897779015065192e-03	3.190801e+00
3.907779015065192e-03	3.190803e+00
3.917779015065192e-03	3.190801e+00
3.927779015065191e-03	3.190803e+00
3.937779015065192e-03	3.190801e+00
3.947779015065192e-03	3.190803e+00
3.957779015065192e-03	3.190801e+00
3.967779015065192e-03	3.190803e+00
3.977779015065192e-03	3.190801e+00
3.987779015065192e-03	3.190803e+00
3.997779015065192e-03	3.190801e+00
4.007779015065192e-03	3.190803e+00
4.017779015065192e-03	3.190801e+00
4.027779015065192e-03	3.190803e+00
4.037779015065192e-03	3.190801e+00
4.047779015065192e-03	3.190803e+00
4.057779015065192e-03	3.190801e+00
4.067779015065192e-03	3.190803e+00
4.077779015065191e-03	3.190801e+00
4.087779015065192e-03	3.190803e+00
4.097779015065191e-03	3.190801e+00
4.107779015065192e-03	3.190803e+00
4.117779015065192e-03	3.190801e+00
4.127779015065192e-03	3.190803e+00
4.137779015065192e-03	3.190801e+00
4.147779015065192e-03	3.190803e+00
4.157779015065192e-03	3.190801e+00
4.167779015065192e-03	3.190803e+00
4.177779015065192e-03	3.190801e+00
4.187779015065192e-03	3.190803e+00
4.197779015065192e-03	3.190801e+00
4.207779015065192e-03	3.190803e+00
4.217779015065192e-03	3.190801e+00
4.227779015065192e-03	3.190803e+00
4.237779015065192e-03	3.190801e+00
4.247779015065191e-03	3.190803e+00
4.257779015065192e-03	3.190801e+00
4.267779015065191e-03	3.190803e+00
4.277779015065192e-03	3.190801e+00
4.287779015065192e-03	3.190803e+00
4.297779015065192e-03	3.190801e+00
4.307779015065192e-03	3.190803e+00
4.317779015065192e-03	3.190801e+00
4.327779015065192e-03	3.190803e+00
4.337779015065192e-03	3.190801e+00
4.347779015065192e-03	3.190803e+00
4.357779015065192e-03	3.190801e+00
4.367779015065192e-03	3.190803e+00
4.377779015065192e-03	3.190801e+00
4.387779015065192e-03	3.190803e+00
4.397779015065191e-03	3.190801e+00
4.407779015065192e-03	3.190803e+00
4.417779015065191e-03	3.190801e+00
4.427779015065192e-03	3.190803e+00
4.437779015065191e-03	3.190801e+00
4.447779015065192e-03	3.190803e+00
4.457779015065192e-03	3.190801e+00
4.467779015065192e-03	3.190803e+00
4.477779015065192e-03	3.190801e+00
4.487779015065192e-03	3.190803e+00
4.497779015065192e-03	3.190801e+00
4.507779015065192e-03	3.190803e+00
4.517779015065192e-03	3.190801e+00
4.527779015065192e-03	3.190803e+00
4.537779015065192e-03	3.190801e+00
4.547779015065192e-03	3.190803e+00
4.557779015065192e-03	3.190801e+00
4.567779015065191e-03	3.190803e+00
4.577779015065192e-03	3.190801e+00
4.587779015065191e-03	3.190803e+00
4.597779015065192e-03	3.190801e+00
4.607779015065191e-03	3.190803e+00
4.617779015065192e-03	3.190801e+00
4.627779015065192e-03	3.190803e+00
4.637779015065192e-03	3.190801e+00
4.647779015065192e-03	3.190803e+00
4.657779015065192e-03	3.190801e+00
4.667779015065192e-03	3.190803e+00
4.677779015065192e-03	3.190801e+00
4.687779015065192e-03	3.190803e+00
4.697779015065192e-03	3.190801e+00
4.707779015065192e-03	3.190803e+00
4.717779015065191e-03	3.190801e+00
4.727779015065192e-03	3.190803e+00
4.737779015065191e-03	3.190801e+00
4.747779015065192e-03	3.190803e+00
4.757779015065191e-03	3.190801e+00
4.767779015065192e-03	3.190803e+00
4.777779015065192e-03	3.190801e+00
4.787779015065192e-03	3.190803e+00
4.797779015065192e-03	3.190801e+00
4.807779015065192e-03	3.190803e+00
4.817779015065192e-03	3.190801e+00
4.827779015065192e-03	3.190803e+00
4.837779015065192e-03	3.190801e+00
4.847779015065192e-03	3.190803e+00
4.857779015065192e-03	3.190801e+00
4.867779015065192e-03	3.190803e+00
4.877779015065192e-03	3.190801e+00
4.887779015065191e-03	3.190803e+00
4.897779015065192e-03	3.190801e+00
4.907779015065191e-03	3.190803e+00
4.917779015065192e-03	3.190801e+00
4.927779015065191e-03	3.190803e+00
4.937779015065192e-03	3.190801e+00
4.947779015065192e-03	3.190803e+00
4.957779015065192e-03	3.190801e+00
4.967779015065192e-03	3.190803e+00
4.977779015065192e-03	3.190801e+00
4.987779015065192e-03	3.190803e+00
4.997779015065192e-03	3.190801e+00
5.007779015065192e-03	3.190803e+00
5.017779015065192e-03	3.190801e+00
5.027779015065192e-03	3.190803e+00
5.037779015065191e-03	3.190801e+00
5.047779015065192e-03	3.190803e+00
5.057779015065191e-03	3.190801e+00
5.067779015065192e-03	3.190803e+00
5.077779015065191e-03	3.190801e+00
5.087779015065192e-03	3.190803e+00
5.097779015065191e-03	3.190801e+00
5.107779015065192e-03	3.190803e+00
5.117779015065192e-03	3.190801e+00
5.127779015065192e-03	3.190803e+00
5.137779015065192e-03	3.190801e+00
5.147779015065192e-03	3.190803e+00
5.157779015065192e-03	3.190801e+00
5.167779015065192e-03	3.190803e+00
5.177779015065192e-03	3.190801e+00
5.187779015065192e-03	3.190803e+00
5.197779015065192e-03	3.190801e+00
5.207779015065191e-03	3.190803e+00
5.217779015065192e-03	3.190801e+00
5.227779015065191e-03	3.190803e+00
5.237779015065192e-03	3.190801e+00
5.247779015065191e-03	3.190803e+00
5.257779015065192e-03	3.190801e+00
5.267779015065191e-03	3.190803e+00
5.277779015065192e-03	3.190801e+00
5.287779015065192e-03	3.190803e+00
5.297779015065192e-03	3.190801e+00
5.307779015065192e-03	3.190803e+00
5.317779015065192e-03	3.190801e+00
5.327779015065192e-03	3.190803e+00
5.337779015065192e-03	3.190801e+00
5.347779015065192e-03	3.190803e+00
5.357779015065191e-03	3.190801e+00
