time	I(Vcell12)
2.038869544720368e-02	-1.659528e-03
2.039869544720368e-02	-1.653957e-03
2.040869544720368e-02	-1.659375e-03
2.041869544720368e-02	-1.653580e-03
2.042869544720368e-02	-1.659265e-03
2.043869544720368e-02	-1.653284e-03
2.044869544720368e-02	-1.659421e-03
2.045869544720368e-02	-1.653240e-03
2.046869544720368e-02	-1.659397e-03
2.047869544720368e-02	-1.653004e-03
2.048869544720368e-02	-1.659266e-03
2.049869544720368e-02	-1.652744e-03
2.050869544720368e-02	-1.659121e-03
2.051869544720368e-02	-1.652505e-03
2.052869544720368e-02	-1.658988e-03
2.053869544720368e-02	-1.652296e-03
2.054869544720368e-02	-1.658873e-03
2.055869544720368e-02	-1.652116e-03
2.056869544720368e-02	-1.658775e-03
2.057869544720368e-02	-1.651961e-03
2.058869544720368e-02	-1.658692e-03
2.059869544720368e-02	-1.651827e-03
2.060869544720368e-02	-1.658622e-03
2.061869544720368e-02	-1.651711e-03
2.062869544720368e-02	-1.658562e-03
2.063869544720368e-02	-1.651609e-03
2.064869544720368e-02	-1.658511e-03
2.065869544720368e-02	-1.651521e-03
2.066869544720368e-02	-1.658468e-03
2.067869544720368e-02	-1.651443e-03
2.068869544720368e-02	-1.658432e-03
2.069869544720368e-02	-1.651375e-03
2.070869544720368e-02	-1.658401e-03
2.071869544720368e-02	-1.651315e-03
2.072869544720368e-02	-1.658375e-03
2.073869544720368e-02	-1.651262e-03
2.074869544720368e-02	-1.658352e-03
2.075869544720368e-02	-1.651215e-03
2.076869544720368e-02	-1.658333e-03
2.077869544720368e-02	-1.651174e-03
2.078869544720368e-02	-1.658317e-03
2.079869544720368e-02	-1.651137e-03
2.080869544720368e-02	-1.658304e-03
2.081869544720368e-02	-1.651104e-03
2.082869544720368e-02	-1.658292e-03
2.083869544720368e-02	-1.651075e-03
2.084869544720368e-02	-1.658283e-03
2.085869544720368e-02	-1.651049e-03
2.086869544720368e-02	-1.658275e-03
2.087869544720368e-02	-1.651026e-03
2.088869544720368e-02	-1.658269e-03
2.089869544720368e-02	-1.651005e-03
2.090869544720368e-02	-1.658263e-03
2.091869544720368e-02	-1.650987e-03
2.092869544720368e-02	-1.658259e-03
2.093869544720368e-02	-1.650970e-03
2.094869544720368e-02	-1.658255e-03
2.095869544720368e-02	-1.650955e-03
2.096869544720368e-02	-1.658252e-03
2.097869544720368e-02	-1.650942e-03
2.098869544720368e-02	-1.658250e-03
2.099869544720368e-02	-1.650930e-03
2.100000000000000e-02	-1.658265e-03
