time	I(Vcell12)
Step Information: Rtierra=1K  (Step: 1/3)
5.379115806606423e-03	-3.308014e-03
5.389115806606422e-03	-3.309518e-03
5.399115806606422e-03	-3.308014e-03
5.409115806606422e-03	-3.309518e-03
5.419115806606422e-03	-3.308014e-03
5.429115806606422e-03	-3.309518e-03
5.439115806606422e-03	-3.308014e-03
5.449115806606422e-03	-3.309518e-03
5.459115806606422e-03	-3.308014e-03
5.469115806606422e-03	-3.309518e-03
5.479115806606422e-03	-3.308014e-03
5.489115806606422e-03	-3.309518e-03
5.499115806606422e-03	-3.308014e-03
5.509115806606422e-03	-3.309518e-03
5.519115806606422e-03	-3.308014e-03
5.529115806606423e-03	-3.309518e-03
5.539115806606422e-03	-3.308014e-03
5.549115806606422e-03	-3.309518e-03
5.559115806606422e-03	-3.308014e-03
5.569115806606422e-03	-3.309518e-03
5.579115806606422e-03	-3.308014e-03
5.589115806606422e-03	-3.309518e-03
5.599115806606422e-03	-3.308014e-03
5.609115806606422e-03	-3.309518e-03
5.619115806606422e-03	-3.308014e-03
5.629115806606422e-03	-3.309518e-03
5.639115806606422e-03	-3.308014e-03
5.649115806606422e-03	-3.309518e-03
5.659115806606422e-03	-3.308014e-03
5.669115806606422e-03	-3.309518e-03
5.679115806606422e-03	-3.308014e-03
5.689115806606422e-03	-3.309518e-03
5.699115806606423e-03	-3.308014e-03
5.709115806606422e-03	-3.309518e-03
5.719115806606422e-03	-3.308014e-03
5.729115806606422e-03	-3.309518e-03
5.739115806606422e-03	-3.308014e-03
5.749115806606422e-03	-3.309518e-03
5.759115806606422e-03	-3.308014e-03
5.769115806606422e-03	-3.309518e-03
5.779115806606422e-03	-3.308014e-03
5.789115806606422e-03	-3.309518e-03
5.799115806606422e-03	-3.308014e-03
5.809115806606422e-03	-3.309518e-03
5.819115806606422e-03	-3.308014e-03
5.829115806606422e-03	-3.309518e-03
5.839115806606422e-03	-3.308014e-03
5.849115806606422e-03	-3.309518e-03
5.859115806606422e-03	-3.308014e-03
5.869115806606422e-03	-3.309518e-03
5.879115806606422e-03	-3.308014e-03
5.889115806606422e-03	-3.309518e-03
5.899115806606422e-03	-3.308014e-03
5.909115806606422e-03	-3.309518e-03
5.919115806606422e-03	-3.308014e-03
5.929115806606422e-03	-3.309518e-03
5.939115806606422e-03	-3.308014e-03
5.949115806606422e-03	-3.309518e-03
5.959115806606422e-03	-3.308014e-03
5.969115806606422e-03	-3.309518e-03
5.979115806606422e-03	-3.308014e-03
5.989115806606422e-03	-3.309518e-03
5.999115806606422e-03	-3.308014e-03
6.009115806606422e-03	-3.309518e-03
6.019115806606423e-03	-3.308014e-03
6.029115806606422e-03	-3.309518e-03
6.039115806606422e-03	-3.308014e-03
6.049115806606422e-03	-3.309518e-03
6.059115806606422e-03	-3.308014e-03
6.069115806606422e-03	-3.309517e-03
6.079115806606422e-03	-3.308014e-03
6.089115806606422e-03	-3.309517e-03
6.099115806606422e-03	-3.308014e-03
6.109115806606422e-03	-3.309517e-03
6.119115806606422e-03	-3.308014e-03
6.129115806606422e-03	-3.309517e-03
6.139115806606422e-03	-3.308014e-03
6.149115806606422e-03	-3.309517e-03
6.159115806606422e-03	-3.308014e-03
6.169115806606422e-03	-3.309517e-03
6.179115806606422e-03	-3.308014e-03
6.189115806606422e-03	-3.309517e-03
6.199115806606422e-03	-3.308014e-03
6.209115806606422e-03	-3.309517e-03
6.219115806606422e-03	-3.308014e-03
6.229115806606422e-03	-3.309517e-03
6.239115806606422e-03	-3.308014e-03
6.249115806606422e-03	-3.309517e-03
6.259115806606422e-03	-3.308014e-03
6.269115806606422e-03	-3.309517e-03
6.279115806606422e-03	-3.308014e-03
