time	V(out_pos,out_1)	I(Vcell22)
Step Information: Rtierra=1K  (Step: 1/3)
2.493166696596380e-03	-7.483160e-02	-1.504458e-06
2.503166696596380e-03	-7.472646e-02	1.164191e-06
2.513166696596380e-03	-7.461691e-02	-1.506096e-06
2.523166696596380e-03	-7.451475e-02	1.161585e-06
2.533166696596379e-03	-7.440829e-02	-1.507687e-06
2.543166696596379e-03	-7.430923e-02	1.159028e-06
2.553166696596379e-03	-7.420576e-02	-1.509230e-06
2.563166696596380e-03	-7.410944e-02	1.156521e-06
2.573166696596380e-03	-7.400882e-02	-1.510727e-06
2.583166696596380e-03	-7.391536e-02	1.154061e-06
2.593166696596380e-03	-7.381749e-02	-1.512179e-06
2.603166696596380e-03	-7.372677e-02	1.151647e-06
2.613166696596380e-03	-7.363153e-02	-1.513587e-06
2.623166696596380e-03	-7.354331e-02	1.149279e-06
2.633166696596380e-03	-7.345068e-02	-1.514951e-06
2.643166696596380e-03	-7.336509e-02	1.146955e-06
2.653166696596380e-03	-7.327485e-02	-1.516274e-06
2.663166696596380e-03	-7.319176e-02	1.144675e-06
2.673166696596380e-03	-7.310390e-02	-1.517555e-06
2.683166696596380e-03	-7.302320e-02	1.142438e-06
2.693166696596379e-03	-7.293773e-02	-1.518797e-06
2.703166696596379e-03	-7.285929e-02	1.140241e-06
2.713166696596379e-03	-7.277620e-02	-1.519998e-06
2.723166696596379e-03	-7.269990e-02	1.138086e-06
2.733166696596380e-03	-7.261896e-02	-1.521162e-06
2.743166696596380e-03	-7.254481e-02	1.135969e-06
2.753166696596380e-03	-7.246590e-02	-1.522288e-06
2.763166696596380e-03	-7.239401e-02	1.133892e-06
2.773166696596380e-03	-7.231724e-02	-1.523378e-06
2.783166696596380e-03	-7.224727e-02	1.131852e-06
2.793166696596380e-03	-7.217240e-02	-1.524432e-06
2.803166696596380e-03	-7.210433e-02	1.129849e-06
2.813166696596380e-03	-7.203150e-02	-1.525450e-06
2.823166696596380e-03	-7.196534e-02	1.127882e-06
2.833166696596380e-03	-7.189441e-02	-1.526435e-06
2.843166696596380e-03	-7.183015e-02	1.125950e-06
2.853166696596379e-03	-7.176113e-02	-1.527386e-06
2.863166696596379e-03	-7.169855e-02	1.124053e-06
2.873166696596379e-03	-7.163107e-02	-1.528305e-06
2.883166696596379e-03	-7.157052e-02	1.122190e-06
2.893166696596380e-03	-7.150471e-02	-1.529192e-06
2.903166696596380e-03	-7.144558e-02	1.120359e-06
2.913166696596380e-03	-7.138169e-02	-1.530048e-06
2.923166696596380e-03	-7.132435e-02	1.118560e-06
2.933166696596380e-03	-7.126200e-02	-1.530873e-06
2.943166696596380e-03	-7.120609e-02	1.116793e-06
2.953166696596380e-03	-7.114530e-02	-1.531669e-06
2.963166696596380e-03	-7.109106e-02	1.115056e-06
2.973166696596380e-03	-7.103169e-02	-1.532436e-06
2.983166696596380e-03	-7.097888e-02	1.113349e-06
2.993166696596380e-03	-7.092118e-02	-1.533174e-06
3.003166696596380e-03	-7.086968e-02	1.111672e-06
3.013166696596379e-03	-7.081342e-02	-1.533885e-06
3.023166696596379e-03	-7.076335e-02	1.110023e-06
3.033166696596379e-03	-7.070839e-02	-1.534569e-06
3.043166696596379e-03	-7.066000e-02	1.108402e-06
3.053166696596379e-03	-7.060635e-02	-1.535226e-06
3.063166696596380e-03	-7.055914e-02	1.106808e-06
3.073166696596380e-03	-7.050681e-02	-1.535858e-06
3.083166696596380e-03	-7.046092e-02	1.105241e-06
3.093166696596380e-03	-7.040977e-02	-1.536464e-06
3.103166696596380e-03	-7.036519e-02	1.103699e-06
3.113166696596380e-03	-7.031536e-02	-1.537046e-06
3.123166696596380e-03	-7.027173e-02	1.102184e-06
3.133166696596380e-03	-7.022321e-02	-1.537604e-06
3.143166696596380e-03	-7.018101e-02	1.100693e-06
3.153166696596380e-03	-7.013369e-02	-1.538139e-06
3.163166696596380e-03	-7.009244e-02	1.099226e-06
3.173166696596379e-03	-7.004631e-02	-1.538650e-06
3.183166696596379e-03	-7.000625e-02	1.097783e-06
3.193166696596379e-03	-6.996107e-02	-1.539139e-06
3.203166696596379e-03	-6.992221e-02	1.096363e-06
3.213166696596379e-03	-6.987810e-02	-1.539607e-06
3.223166696596380e-03	-6.984031e-02	1.094966e-06
3.233166696596380e-03	-6.979728e-02	-1.540052e-06
3.243166696596380e-03	-6.976044e-02	1.093590e-06
3.253166696596380e-03	-6.971848e-02	-1.540477e-06
3.263166696596380e-03	-6.968272e-02	1.092237e-06
3.273166696596380e-03	-6.964171e-02	-1.540882e-06
3.283166696596380e-03	-6.960678e-02	1.090904e-06
3.293166696596380e-03	-6.956685e-02	-1.541267e-06
3.303166696596380e-03	-6.953287e-02	1.089592e-06
3.313166696596380e-03	-6.949377e-02	-1.541633e-06
3.323166696596380e-03	-6.946087e-02	1.088300e-06
3.333166696596379e-03	-6.942272e-02	-1.541979e-06
3.343166696596379e-03	-6.939054e-02	1.087028e-06
3.353166696596379e-03	-6.935334e-02	-1.542307e-06
3.363166696596379e-03	-6.932211e-02	1.085775e-06
3.373166696596379e-03	-6.928575e-02	-1.542617e-06
3.383166696596379e-03	-6.925535e-02	1.084540e-06
3.393166696596380e-03	-6.921995e-02	-1.542909e-06
3.403166696596380e-03	-6.919026e-02	1.083324e-06
3.413166696596380e-03	-6.915545e-02	-1.543184e-06
3.423166696596380e-03	-6.912673e-02	1.082126e-06
3.433166696596380e-03	-6.909287e-02	-1.543442e-06
3.443166696596380e-03	-6.906497e-02	1.080946e-06
3.453166696596380e-03	-6.903183e-02	-1.543684e-06
3.463166696596380e-03	-6.900454e-02	1.079782e-06
3.473166696596380e-03	-6.897223e-02	-1.543909e-06
3.483166696596380e-03	-6.894577e-02	1.078635e-06
3.493166696596379e-03	-6.891406e-02	-1.544119e-06
3.503166696596379e-03	-6.888843e-02	1.077505e-06
3.513166696596379e-03	-6.885743e-02	-1.544313e-06
3.523166696596379e-03	-6.883240e-02	1.076390e-06
3.533166696596379e-03	-6.880212e-02	-1.544493e-06
3.543166696596379e-03	-6.877792e-02	1.075291e-06
3.553166696596380e-03	-6.874835e-02	-1.544658e-06
3.563166696596380e-03	-6.872463e-02	1.074207e-06
3.573166696596380e-03	-6.869566e-02	-1.544809e-06
3.583166696596380e-03	-6.867266e-02	1.073137e-06
3.593166696596380e-03	-6.864452e-02	-1.544945e-06
3.603166696596380e-03	-6.862211e-02	1.072083e-06
3.613166696596380e-03	-6.859446e-02	-1.545068e-06
3.623166696596380e-03	-6.857264e-02	1.071042e-06
3.633166696596380e-03	-6.854570e-02	-1.545178e-06
3.643166696596380e-03	-6.852448e-02	1.070016e-06
3.653166696596379e-03	-6.849802e-02	-1.545275e-06
3.663166696596379e-03	-6.847751e-02	1.069002e-06
3.673166696596379e-03	-6.845176e-02	-1.545359e-06
3.683166696596379e-03	-6.843162e-02	1.068002e-06
3.693166696596379e-03	-6.840646e-02	-1.545431e-06
3.703166696596379e-03	-6.838691e-02	1.067015e-06
3.713166696596379e-03	-6.836236e-02	-1.545491e-06
3.723166696596380e-03	-6.834340e-02	1.066041e-06
3.733166696596380e-03	-6.831920e-02	-1.545539e-06
3.743166696596380e-03	-6.830084e-02	1.065078e-06
3.753166696596380e-03	-6.827712e-02	-1.545575e-06
3.763166696596380e-03	-6.825924e-02	1.064128e-06
3.773166696596380e-03	-6.823611e-02	-1.545601e-06
3.783166696596380e-03	-6.821883e-02	1.063190e-06
3.793166696596380e-03	-6.819618e-02	-1.545615e-06
3.803166696596380e-03	-6.817925e-02	1.062263e-06
3.813166696596379e-03	-6.815708e-02	-1.545618e-06
3.823166696596379e-03	-6.814063e-02	1.061347e-06
3.833166696596379e-03	-6.811905e-02	-1.545611e-06
3.843166696596379e-03	-6.810296e-02	1.060442e-06
3.853166696596379e-03	-6.808186e-02	-1.545594e-06
3.863166696596379e-03	-6.806636e-02	1.059548e-06
3.873166696596379e-03	-6.804550e-02	-1.545567e-06
3.883166696596379e-03	-6.803048e-02	1.058664e-06
3.893166696596380e-03	-6.801021e-02	-1.545530e-06
3.903166696596380e-03	-6.799543e-02	1.057791e-06
3.913166696596380e-03	-6.797564e-02	-1.545483e-06
3.923166696596379e-03	-6.796145e-02	1.056927e-06
3.933166696596380e-03	-6.794202e-02	-1.545427e-06
3.943166696596379e-03	-6.792819e-02	1.056073e-06
3.953166696596380e-03	-6.790912e-02	-1.545362e-06
3.963166696596379e-03	-6.789565e-02	1.055229e-06
3.973166696596380e-03	-6.787705e-02	-1.545289e-06
3.983166696596379e-03	-6.786394e-02	1.054394e-06
3.993166696596380e-03	-6.784570e-02	-1.545206e-06
4.003166696596379e-03	-6.783307e-02	1.053568e-06
4.013166696596380e-03	-6.781518e-02	-1.545115e-06
4.023166696596379e-03	-6.780291e-02	1.052751e-06
4.033166696596380e-03	-6.778538e-02	-1.545016e-06
4.043166696596379e-03	-6.777346e-02	1.051943e-06
4.053166696596379e-03	-6.775630e-02	-1.544909e-06
4.063166696596380e-03	-6.774461e-02	1.051143e-06
4.073166696596379e-03	-6.772780e-02	-1.544794e-06
4.083166696596380e-03	-6.771660e-02	1.050351e-06
4.093166696596379e-03	-6.770003e-02	-1.544671e-06
4.103166696596380e-03	-6.768918e-02	1.049568e-06
4.113166696596379e-03	-6.767297e-02	-1.544541e-06
4.123166696596380e-03	-6.766248e-02	1.048792e-06
4.133166696596379e-03	-6.764662e-02	-1.544404e-06
4.143166696596380e-03	-6.763637e-02	1.048024e-06
4.153166696596379e-03	-6.762087e-02	-1.544259e-06
4.163166696596380e-03	-6.761086e-02	1.047264e-06
4.173166696596379e-03	-6.759572e-02	-1.544107e-06
4.183166696596380e-03	-6.758595e-02	1.046511e-06
4.193166696596379e-03	-6.757104e-02	-1.543949e-06
4.203166696596380e-03	-6.756163e-02	1.045765e-06
4.213166696596379e-03	-6.754720e-02	-1.543784e-06
4.223166696596379e-03	-6.753802e-02	1.045026e-06
4.233166696596380e-03	-6.752372e-02	-1.543612e-06
4.243166696596379e-03	-6.751490e-02	1.044294e-06
4.253166696596380e-03	-6.750095e-02	-1.543434e-06
4.263166696596379e-03	-6.749237e-02	1.043569e-06
4.273166696596380e-03	-6.747866e-02	-1.543250e-06
4.283166696596379e-03	-6.747031e-02	1.042850e-06
4.293166696596380e-03	-6.745696e-02	-1.543060e-06
4.303166696596379e-03	-6.744885e-02	1.042138e-06
4.313166696596380e-03	-6.743562e-02	-1.542864e-06
4.323166696596379e-03	-6.742787e-02	1.041432e-06
4.333166696596380e-03	-6.741488e-02	-1.542662e-06
4.343166696596379e-03	-6.740737e-02	1.040732e-06
4.353166696596380e-03	-6.739461e-02	-1.542455e-06
4.363166696596379e-03	-6.738734e-02	1.040038e-06
4.373166696596379e-03	-6.737483e-02	-1.542242e-06
4.383166696596380e-03	-6.736779e-02	1.039350e-06
4.393166696596379e-03	-6.735563e-02	-1.542023e-06
4.403166696596380e-03	-6.734872e-02	1.038668e-06
4.413166696596379e-03	-6.733680e-02	-1.541800e-06
4.423166696596380e-03	-6.733012e-02	1.037991e-06
4.433166696596379e-03	-6.731844e-02	-1.541571e-06
4.443166696596380e-03	-6.731200e-02	1.037319e-06
4.453166696596379e-03	-6.730044e-02	-1.541338e-06
4.463166696596380e-03	-6.729436e-02	1.036653e-06
4.473166696596379e-03	-6.728303e-02	-1.541099e-06
4.483166696596380e-03	-6.727695e-02	1.035993e-06
4.493166696596379e-03	-6.726587e-02	-1.540856e-06
4.503166696596380e-03	-6.726015e-02	1.035337e-06
4.513166696596379e-03	-6.724918e-02	-1.540608e-06
4.523166696596380e-03	-6.724358e-02	1.034686e-06
4.533166696596379e-03	-6.723285e-02	-1.540356e-06
4.543166696596379e-03	-6.722748e-02	1.034040e-06
4.553166696596380e-03	-6.721687e-02	-1.540099e-06
4.563166696596379e-03	-6.721175e-02	1.033399e-06
4.573166696596380e-03	-6.720138e-02	-1.539838e-06
4.583166696596379e-03	-6.719625e-02	1.032762e-06
4.593166696596380e-03	-6.718624e-02	-1.539573e-06
4.603166696596379e-03	-6.718135e-02	1.032131e-06
4.613166696596380e-03	-6.717134e-02	-1.539303e-06
4.623166696596379e-03	-6.716669e-02	1.031503e-06
4.633166696596380e-03	-6.715691e-02	-1.539030e-06
4.643166696596379e-03	-6.715226e-02	1.030880e-06
4.653166696596380e-03	-6.714272e-02	-1.538752e-06
4.663166696596379e-03	-6.713843e-02	1.030261e-06
4.673166696596380e-03	-6.712902e-02	-1.538471e-06
4.683166696596379e-03	-6.712472e-02	1.029646e-06
4.693166696596379e-03	-6.711555e-02	-1.538186e-06
4.703166696596379e-03	-6.711149e-02	1.029035e-06
4.713166696596379e-03	-6.710243e-02	-1.537898e-06
4.723166696596380e-03	-6.709850e-02	1.028428e-06
4.733166696596379e-03	-6.708956e-02	-1.537606e-06
4.743166696596380e-03	-6.708574e-02	1.027825e-06
4.753166696596379e-03	-6.707704e-02	-1.537310e-06
4.763166696596380e-03	-6.707335e-02	1.027226e-06
4.773166696596379e-03	-6.706476e-02	-1.537011e-06
4.783166696596380e-03	-6.706131e-02	1.026630e-06
4.793166696596379e-03	-6.705272e-02	-1.536709e-06
4.803166696596380e-03	-6.704950e-02	1.026038e-06
4.813166696596379e-03	-6.704116e-02	-1.536404e-06
4.823166696596380e-03	-6.703794e-02	1.025450e-06
4.833166696596379e-03	-6.702971e-02	-1.536095e-06
4.843166696596380e-03	-6.702673e-02	1.024865e-06
4.853166696596379e-03	-6.701863e-02	-1.535784e-06
4.863166696596379e-03	-6.701565e-02	1.024283e-06
4.873166696596379e-03	-6.700766e-02	-1.535469e-06
4.883166696596379e-03	-6.700492e-02	1.023705e-06
4.893166696596380e-03	-6.699717e-02	-1.535152e-06
4.903166696596379e-03	-6.699443e-02	1.023130e-06
4.913166696596380e-03	-6.698680e-02	-1.534831e-06
4.923166696596379e-03	-6.698418e-02	1.022558e-06
4.933166696596380e-03	-6.697667e-02	-1.534508e-06
4.943166696596379e-03	-6.697428e-02	1.021989e-06
4.953166696596380e-03	-6.696677e-02	-1.534182e-06
4.963166696596379e-03	-6.696451e-02	1.021423e-06
4.973166696596380e-03	-6.695712e-02	-1.533854e-06
4.983166696596379e-03	-6.695497e-02	1.020860e-06
4.993166696596380e-03	-6.694758e-02	-1.533522e-06
5.003166696596379e-03	-6.694567e-02	1.020300e-06
5.013166696596379e-03	-6.693852e-02	-1.533189e-06
5.023166696596379e-03	-6.693649e-02	1.019743e-06
5.033166696596379e-03	-6.692958e-02	-1.532853e-06
5.043166696596380e-03	-6.692779e-02	1.019188e-06
5.053166696596379e-03	-6.692076e-02	-1.532514e-06
5.063166696596380e-03	-6.691897e-02	1.018636e-06
5.073166696596379e-03	-6.691217e-02	-1.532173e-06
5.083166696596380e-03	-6.691051e-02	1.018087e-06
5.093166696596379e-03	-6.690383e-02	-1.531830e-06
5.103166696596380e-03	-6.690228e-02	1.017540e-06
5.113166696596379e-03	-6.689572e-02	-1.531485e-06
5.123166696596380e-03	-6.689417e-02	1.016996e-06
5.133166696596379e-03	-6.688774e-02	-1.531138e-06
5.143166696596380e-03	-6.688631e-02	1.016454e-06
5.153166696596379e-03	-6.687987e-02	-1.530788e-06
5.163166696596380e-03	-6.687856e-02	1.015915e-06
5.173166696596379e-03	-6.687236e-02	-1.530436e-06
5.183166696596379e-03	-6.687117e-02	1.015378e-06
5.193166696596379e-03	-6.686485e-02	-1.530082e-06
5.203166696596379e-03	-6.686378e-02	1.014843e-06
5.213166696596380e-03	-6.685758e-02	-1.529727e-06
5.223166696596379e-03	-6.685662e-02	1.014311e-06
5.233166696596380e-03	-6.685054e-02	-1.529369e-06
5.243166696596379e-03	-6.684959e-02	1.013781e-06
5.253166696596380e-03	-6.684363e-02	-1.529010e-06
5.263166696596379e-03	-6.684268e-02	1.013252e-06
5.273166696596380e-03	-6.683683e-02	-1.528648e-06
5.283166696596379e-03	-6.683612e-02	1.012726e-06
5.293166696596380e-03	-6.683028e-02	-1.528285e-06
5.303166696596379e-03	-6.682956e-02	1.012202e-06
5.313166696596380e-03	-6.682372e-02	-1.527921e-06
5.323166696596379e-03	-6.682312e-02	1.011680e-06
5.333166696596379e-03	-6.681752e-02	-1.527554e-06
5.343166696596379e-03	-6.681693e-02	1.011160e-06
5.353166696596379e-03	-6.681132e-02	-1.527186e-06
5.363166696596379e-03	-6.681097e-02	1.010642e-06
5.373166696596379e-03	-6.680536e-02	-1.526816e-06
5.383166696596380e-03	-6.680489e-02	1.010126e-06
5.393166696596379e-03	-6.679952e-02	-1.526445e-06
5.403166696596380e-03	-6.679916e-02	1.009612e-06
5.413166696596379e-03	-6.679380e-02	-1.526072e-06
5.423166696596380e-03	-6.679344e-02	1.009099e-06
5.433166696596379e-03	-6.678820e-02	-1.525698e-06
5.443166696596380e-03	-6.678796e-02	1.008588e-06
5.453166696596379e-03	-6.678271e-02	-1.525322e-06
5.463166696596380e-03	-6.678259e-02	1.008079e-06
5.473166696596379e-03	-6.677735e-02	-1.524945e-06
5.483166696596380e-03	-6.677711e-02	1.007572e-06
5.493166696596379e-03	-6.677222e-02	-1.524566e-06
5.503166696596379e-03	-6.677210e-02	1.007066e-06
5.513166696596379e-03	-6.676710e-02	-1.524186e-06
5.523166696596379e-03	-6.676710e-02	1.006562e-06
5.533166696596379e-03	-6.676209e-02	-1.523805e-06
5.543166696596379e-03	-6.676221e-02	1.006059e-06
5.553166696596380e-03	-6.675732e-02	-1.523422e-06
5.563166696596379e-03	-6.675732e-02	1.005558e-06
5.573166696596380e-03	-6.675255e-02	-1.523038e-06
5.583166696596379e-03	-6.675267e-02	1.005058e-06
5.593166696596380e-03	-6.674790e-02	-1.522653e-06
5.603166696596379e-03	-6.674814e-02	1.004560e-06
5.613166696596380e-03	-6.674349e-02	-1.522267e-06
5.623166696596379e-03	-6.674361e-02	1.004064e-06
5.633166696596380e-03	-6.673896e-02	-1.521880e-06
5.643166696596379e-03	-6.673920e-02	1.003569e-06
5.653166696596379e-03	-6.673467e-02	-1.521491e-06
5.663166696596379e-03	-6.673491e-02	1.003075e-06
5.673166696596379e-03	-6.673050e-02	-1.521102e-06
5.683166696596379e-03	-6.673086e-02	1.002582e-06
5.693166696596379e-03	-6.672633e-02	-1.520711e-06
5.703166696596380e-03	-6.672680e-02	1.002091e-06
5.713166696596379e-03	-6.672239e-02	-1.520319e-06
5.723166696596380e-03	-6.672287e-02	1.001601e-06
5.733166696596379e-03	-6.671846e-02	-1.519927e-06
5.743166696596380e-03	-6.671894e-02	1.001113e-06
5.753166696596379e-03	-6.671453e-02	-1.519533e-06
5.763166696596380e-03	-6.671512e-02	1.000625e-06
5.773166696596379e-03	-6.671095e-02	-1.519138e-06
5.783166696596380e-03	-6.671143e-02	1.000139e-06
5.793166696596379e-03	-6.670725e-02	-1.518743e-06
5.803166696596380e-03	-6.670785e-02	9.996539e-07
5.813166696596379e-03	-6.670368e-02	-1.518346e-06
5.823166696596379e-03	-6.670427e-02	9.991701e-07
5.833166696596379e-03	-6.670010e-02	-1.517949e-06
5.843166696596379e-03	-6.670094e-02	9.986875e-07
5.853166696596379e-03	-6.669664e-02	-1.517551e-06
5.863166696596379e-03	-6.669748e-02	9.982059e-07
5.873166696596380e-03	-6.669343e-02	-1.517151e-06
5.883166696596379e-03	-6.669414e-02	9.977254e-07
5.893166696596380e-03	-6.669021e-02	-1.516751e-06
5.903166696596379e-03	-6.669092e-02	9.972460e-07
5.913166696596380e-03	-6.668699e-02	-1.516351e-06
5.923166696596379e-03	-6.668782e-02	9.967677e-07
5.933166696596380e-03	-6.668377e-02	-1.515949e-06
5.943166696596379e-03	-6.668472e-02	9.962903e-07
5.953166696596380e-03	-6.668079e-02	-1.515547e-06
5.963166696596379e-03	-6.668174e-02	9.958139e-07
5.973166696596379e-03	-6.667793e-02	-1.515144e-06
5.983166696596379e-03	-6.667876e-02	9.953386e-07
5.993166696596379e-03	-6.667495e-02	-1.514740e-06
6.003166696596379e-03	-6.667602e-02	9.948642e-07
6.013166696596379e-03	-6.667221e-02	-1.514336e-06
6.023166696596379e-03	-6.667316e-02	9.943908e-07
6.033166696596379e-03	-6.666946e-02	-1.513931e-06
6.043166696596380e-03	-6.667042e-02	9.939183e-07
6.053166696596379e-03	-6.666672e-02	-1.513525e-06
6.063166696596380e-03	-6.666780e-02	9.934466e-07
6.073166696596379e-03	-6.666422e-02	-1.513118e-06
6.083166696596380e-03	-6.666517e-02	9.929760e-07
6.093166696596379e-03	-6.666148e-02	-1.512711e-06
6.103166696596380e-03	-6.666267e-02	9.925061e-07
6.113166696596379e-03	-6.665909e-02	-1.512304e-06
6.123166696596380e-03	-6.666017e-02	9.920370e-07
6.133166696596379e-03	-6.665659e-02	-1.511896e-06
6.143166696596379e-03	-6.665778e-02	9.915689e-07
6.153166696596379e-03	-6.665421e-02	-1.511487e-06
6.163166696596379e-03	-6.665552e-02	9.911015e-07
6.173166696596379e-03	-6.665194e-02	-1.511077e-06
6.183166696596379e-03	-6.665301e-02	9.906349e-07
6.193166696596379e-03	-6.664956e-02	-1.510668e-06
6.203166696596379e-03	-6.665087e-02	9.901692e-07
6.213166696596380e-03	-6.664741e-02	-1.510257e-06
6.223166696596379e-03	-6.664860e-02	9.897042e-07
6.233166696596380e-03	-6.664526e-02	-1.509846e-06
6.243166696596379e-03	-6.664658e-02	9.892400e-07
6.253166696596380e-03	-6.664312e-02	-1.509435e-06
6.263166696596379e-03	-6.664443e-02	9.887764e-07
6.273166696596380e-03	-6.664097e-02	-1.509023e-06
6.283166696596379e-03	-6.664228e-02	9.883137e-07
6.293166696596379e-03	-6.663895e-02	-1.508610e-06
6.303166696596379e-03	-6.664038e-02	9.878515e-07
6.313166696596379e-03	-6.663704e-02	-1.508197e-06
6.323166696596379e-03	-6.663835e-02	9.873902e-07
6.333166696596379e-03	-6.663501e-02	-1.507784e-06
6.343166696596379e-03	-6.663644e-02	9.869295e-07
6.353166696596379e-03	-6.663322e-02	-1.507370e-06
6.363166696596379e-03	-6.663465e-02	9.864694e-07
6.373166696596379e-03	-6.663132e-02	-1.506956e-06
6.383166696596380e-03	-6.663275e-02	9.860100e-07
6.393166696596379e-03	-6.662941e-02	-1.506542e-06
6.403166696596380e-03	-6.663096e-02	9.855513e-07
6.413166696596379e-03	-6.662774e-02	-1.506127e-06
6.423166696596380e-03	-6.662917e-02	9.850933e-07
6.433166696596379e-03	-6.662595e-02	-1.505711e-06
6.443166696596380e-03	-6.662762e-02	9.846358e-07
6.453166696596379e-03	-6.662428e-02	-1.505296e-06
6.463166696596379e-03	-6.662595e-02	9.841789e-07
6.473166696596379e-03	-6.662273e-02	-1.504880e-06
6.483166696596379e-03	-6.662428e-02	9.837227e-07
6.493166696596379e-03	-6.662107e-02	-1.504463e-06
6.503166696596379e-03	-6.662261e-02	9.832669e-07
6.513166696596379e-03	-6.661952e-02	-1.504046e-06
6.523166696596379e-03	-6.662107e-02	9.828118e-07
6.533166696596380e-03	-6.661797e-02	-1.503629e-06
6.543166696596379e-03	-6.661963e-02	9.823573e-07
6.553166696596380e-03	-6.661654e-02	-1.503212e-06
6.563166696596379e-03	-6.661820e-02	9.819032e-07
6.573166696596380e-03	-6.661499e-02	-1.502794e-06
6.583166696596379e-03	-6.661665e-02	9.814498e-07
6.593166696596380e-03	-6.661355e-02	-1.502376e-06
6.603166696596379e-03	-6.661522e-02	9.809969e-07
6.613166696596379e-03	-6.661224e-02	-1.501958e-06
6.623166696596379e-03	-6.661391e-02	9.805444e-07
6.633166696596379e-03	-6.661081e-02	-1.501539e-06
6.643166696596379e-03	-6.661260e-02	9.800925e-07
6.653166696596379e-03	-6.660962e-02	-1.501120e-06
6.663166696596379e-03	-6.661117e-02	9.796412e-07
6.673166696596379e-03	-6.660819e-02	-1.500701e-06
6.683166696596379e-03	-6.660998e-02	9.791903e-07
6.693166696596379e-03	-6.660700e-02	-1.500282e-06
6.703166696596380e-03	-6.660855e-02	9.787399e-07
6.713166696596379e-03	-6.660569e-02	-1.499862e-06
6.723166696596380e-03	-6.660748e-02	9.782899e-07
6.733166696596379e-03	-6.660450e-02	-1.499442e-06
6.743166696596380e-03	-6.660628e-02	9.778405e-07
6.753166696596379e-03	-6.660342e-02	-1.499022e-06
6.763166696596380e-03	-6.660509e-02	9.773914e-07
6.773166696596379e-03	-6.660223e-02	-1.498602e-06
6.783166696596379e-03	-6.660390e-02	9.769429e-07
6.793166696596379e-03	-6.660116e-02	-1.498182e-06
6.803166696596379e-03	-6.660283e-02	9.764948e-07
6.813166696596379e-03	-6.659985e-02	-1.497761e-06
6.823166696596379e-03	-6.660163e-02	9.760471e-07
6.833166696596379e-03	-6.659889e-02	-1.497340e-06
6.843166696596379e-03	-6.660068e-02	9.755998e-07
6.853166696596379e-03	-6.659782e-02	-1.496919e-06
6.863166696596379e-03	-6.659961e-02	9.751531e-07
6.873166696596380e-03	-6.659687e-02	-1.496498e-06
6.883166696596379e-03	-6.659865e-02	9.747066e-07
6.893166696596380e-03	-6.659579e-02	-1.496076e-06
6.903166696596379e-03	-6.659758e-02	9.742606e-07
6.913166696596380e-03	-6.659496e-02	-1.495654e-06
6.923166696596379e-03	-6.659663e-02	9.738151e-07
6.933166696596379e-03	-6.659389e-02	-1.495233e-06
6.943166696596379e-03	-6.659579e-02	9.733699e-07
6.953166696596379e-03	-6.659305e-02	-1.494811e-06
6.963166696596379e-03	-6.659484e-02	9.729250e-07
6.973166696596379e-03	-6.659198e-02	-1.494389e-06
6.983166696596379e-03	-6.659400e-02	9.724806e-07
6.993166696596379e-03	-6.659114e-02	-1.493966e-06
7.003166696596379e-03	-6.659305e-02	9.720366e-07
7.013166696596379e-03	-6.659043e-02	-1.493544e-06
7.023166696596379e-03	-6.659222e-02	9.715928e-07
7.033166696596379e-03	-6.658947e-02	-1.493121e-06
7.043166696596380e-03	-6.659138e-02	9.711495e-07
7.053166696596379e-03	-6.658852e-02	-1.492699e-06
7.063166696596380e-03	-6.659055e-02	9.707065e-07
7.073166696596379e-03	-6.658781e-02	-1.492276e-06
7.083166696596380e-03	-6.658971e-02	9.702640e-07
7.093166696596379e-03	-6.658709e-02	-1.491853e-06
7.103166696596379e-03	-6.658900e-02	9.698216e-07
7.113166696596379e-03	-6.658626e-02	-1.491430e-06
7.123166696596379e-03	-6.658816e-02	9.693797e-07
7.133166696596379e-03	-6.658542e-02	-1.491007e-06
7.143166696596379e-03	-6.658733e-02	9.689380e-07
7.153166696596379e-03	-6.658471e-02	-1.490584e-06
7.163166696596379e-03	-6.658661e-02	9.684968e-07
7.173166696596379e-03	-6.658411e-02	-1.490161e-06
7.183166696596379e-03	-6.658590e-02	9.680558e-07
7.193166696596380e-03	-6.658328e-02	-1.489737e-06
7.203166696596379e-03	-6.658518e-02	9.676152e-07
7.213166696596380e-03	-6.658268e-02	-1.489314e-06
7.223166696596379e-03	-6.658459e-02	9.671749e-07
7.233166696596380e-03	-6.658196e-02	-1.488890e-06
7.243166696596379e-03	-6.658375e-02	9.667349e-07
7.253166696596379e-03	-6.658137e-02	-1.488467e-06
7.263166696596379e-03	-6.658316e-02	9.662951e-07
7.273166696596379e-03	-6.658065e-02	-1.488043e-06
7.283166696596379e-03	-6.658256e-02	9.658557e-07
7.293166696596379e-03	-6.658006e-02	-1.487619e-06
7.303166696596379e-03	-6.658196e-02	9.654167e-07
7.313166696596379e-03	-6.657946e-02	-1.487195e-06
7.323166696596379e-03	-6.658137e-02	9.649779e-07
7.333166696596379e-03	-6.657887e-02	-1.486771e-06
7.343166696596379e-03	-6.658077e-02	9.645394e-07
7.353166696596379e-03	-6.657815e-02	-1.486347e-06
7.363166696596380e-03	-6.658018e-02	9.641011e-07
7.373166696596379e-03	-6.657767e-02	-1.485923e-06
