time	I(R1)
Step Information: Rtierra=1K  (Step: 1/3)
1.117038390393885e-02	5.486874e-06
1.118038390393885e-02	5.429084e-06
1.119038390393885e-02	5.373560e-06
1.120038390393885e-02	5.320202e-06
1.121038390393885e-02	5.268911e-06
1.122038390393885e-02	5.219595e-06
1.123038390393885e-02	5.172164e-06
1.124038390393885e-02	5.126535e-06
1.125038390393885e-02	5.082626e-06
1.126038390393885e-02	5.040360e-06
1.127038390393885e-02	4.999665e-06
1.128038390393885e-02	4.960471e-06
1.129038390393885e-02	4.922714e-06
1.130038390393885e-02	4.886329e-06
1.131038390393885e-02	4.851257e-06
1.132038390393885e-02	4.817443e-06
1.133038390393885e-02	4.784833e-06
1.134038390393885e-02	4.753376e-06
1.135038390393885e-02	4.723022e-06
1.136038390393885e-02	4.693728e-06
1.137038390393885e-02	4.665448e-06
1.138038390393885e-02	4.638141e-06
1.139038390393885e-02	4.611768e-06
1.140038390393885e-02	4.586292e-06
1.141038390393885e-02	4.561676e-06
1.142038390393885e-02	4.537887e-06
1.143038390393885e-02	4.514892e-06
1.144038390393885e-02	4.492661e-06
1.145038390393885e-02	4.471164e-06
1.146038390393885e-02	4.450372e-06
1.147038390393885e-02	4.430261e-06
1.148038390393885e-02	4.410803e-06
1.149038390393885e-02	4.391974e-06
1.150038390393885e-02	4.373752e-06
1.151038390393885e-02	4.356114e-06
1.152038390393885e-02	4.339038e-06
1.153038390393885e-02	4.322505e-06
1.154038390393885e-02	4.306495e-06
1.155038390393885e-02	4.290990e-06
1.156038390393885e-02	4.275971e-06
1.157038390393885e-02	4.261422e-06
1.158038390393885e-02	4.247326e-06
1.159038390393885e-02	4.233668e-06
1.160038390393885e-02	4.220432e-06
1.161038390393885e-02	4.207604e-06
1.162038390393885e-02	4.195171e-06
1.163038390393885e-02	4.183118e-06
1.164038390393885e-02	4.171434e-06
1.165038390393885e-02	4.160106e-06
1.166038390393885e-02	4.149122e-06
1.167038390393885e-02	4.138470e-06
1.168038390393885e-02	4.128141e-06
1.169038390393885e-02	4.118123e-06
1.170038390393885e-02	4.108406e-06
1.171038390393885e-02	4.098981e-06
1.172038390393885e-02	4.089838e-06
1.173038390393885e-02	4.080967e-06
1.174038390393885e-02	4.072362e-06
1.175038390393885e-02	4.064012e-06
1.176038390393885e-02	4.055910e-06
1.177038390393885e-02	4.048049e-06
1.178038390393885e-02	4.040419e-06
1.179038390393885e-02	4.033016e-06
1.180038390393885e-02	4.025830e-06
1.181038390393885e-02	4.018856e-06
1.182038390393885e-02	4.012087e-06
1.183038390393885e-02	4.005517e-06
1.184038390393885e-02	3.999138e-06
1.185038390393885e-02	3.992947e-06
1.186038390393885e-02	3.986936e-06
1.187038390393885e-02	3.981102e-06
1.188038390393885e-02	3.975437e-06
1.189038390393885e-02	3.969937e-06
1.190038390393885e-02	3.964597e-06
1.191038390393885e-02	3.959412e-06
1.192038390393885e-02	3.954377e-06
1.193038390393885e-02	3.949488e-06
1.194038390393885e-02	3.944741e-06
1.195038390393885e-02	3.940132e-06
1.196038390393885e-02	3.935655e-06
1.197038390393885e-02	3.931308e-06
1.198038390393885e-02	3.927086e-06
1.199038390393885e-02	3.922985e-06
1.200038390393885e-02	3.919003e-06
1.201038390393885e-02	3.915135e-06
1.202038390393885e-02	3.911379e-06
1.203038390393885e-02	3.907730e-06
1.204038390393885e-02	3.904187e-06
1.205038390393885e-02	3.900745e-06
1.206038390393885e-02	3.897400e-06
1.207038390393885e-02	3.894153e-06
1.208038390393885e-02	3.890998e-06
1.209038390393885e-02	3.887933e-06
1.210038390393885e-02	3.884956e-06
1.211038390393885e-02	3.882064e-06
1.212038390393885e-02	3.879255e-06
1.213038390393885e-02	3.876526e-06
1.214038390393885e-02	3.873874e-06
1.215038390393885e-02	3.871299e-06
1.216038390393885e-02	3.868796e-06
1.217038390393885e-02	3.866365e-06
1.218038390393885e-02	3.864003e-06
1.219038390393885e-02	3.861708e-06
1.220038390393885e-02	3.859478e-06
1.221038390393885e-02	3.857312e-06
1.222038390393885e-02	3.855207e-06
1.223038390393885e-02	3.853162e-06
1.224038390393885e-02	3.851175e-06
1.225038390393885e-02	3.849244e-06
1.226038390393885e-02	3.847368e-06
1.227038390393885e-02	3.845546e-06
1.228038390393885e-02	3.843774e-06
1.229038390393885e-02	3.842053e-06
1.230038390393885e-02	3.840381e-06
1.231038390393885e-02	3.838756e-06
1.232038390393885e-02	3.837176e-06
1.233038390393885e-02	3.835642e-06
1.234038390393885e-02	3.834150e-06
1.235038390393885e-02	3.832702e-06
1.236038390393885e-02	3.831293e-06
1.237038390393885e-02	3.829925e-06
1.238038390393885e-02	3.828595e-06
1.239038390393885e-02	3.827302e-06
1.240038390393885e-02	3.826046e-06
1.241038390393885e-02	3.824825e-06
1.242038390393885e-02	3.823639e-06
1.243038390393885e-02	3.822486e-06
1.244038390393885e-02	3.821366e-06
1.245038390393885e-02	3.820277e-06
1.246038390393885e-02	3.819218e-06
1.247038390393885e-02	3.818189e-06
1.248038390393885e-02	3.817189e-06
1.249038390393885e-02	3.816218e-06
1.250038390393885e-02	3.815273e-06
1.251038390393885e-02	3.814355e-06
1.252038390393885e-02	3.813463e-06
1.253038390393885e-02	3.812595e-06
1.254038390393885e-02	3.811753e-06
1.255038390393885e-02	3.810933e-06
1.256038390393885e-02	3.810137e-06
1.257038390393885e-02	3.809362e-06
1.258038390393885e-02	3.808610e-06
1.259038390393885e-02	3.807878e-06
1.260038390393885e-02	3.807167e-06
1.261038390393885e-02	3.806476e-06
1.262038390393885e-02	3.805804e-06
1.263038390393885e-02	3.805150e-06
1.264038390393885e-02	3.804515e-06
1.265038390393885e-02	3.803898e-06
1.266038390393885e-02	3.803298e-06
1.267038390393885e-02	3.802714e-06
1.268038390393885e-02	3.802147e-06
1.269038390393885e-02	3.801596e-06
1.270038390393885e-02	3.801059e-06
1.271038390393885e-02	3.800538e-06
1.272038390393885e-02	3.800031e-06
1.273038390393885e-02	3.799539e-06
1.274038390393885e-02	3.799060e-06
1.275038390393885e-02	3.798594e-06
1.276038390393885e-02	3.798141e-06
1.277038390393885e-02	3.797701e-06
1.278038390393885e-02	3.797273e-06
1.279038390393885e-02	3.796857e-06
1.280038390393885e-02	3.796452e-06
1.281038390393885e-02	3.796058e-06
1.282038390393885e-02	3.795676e-06
1.283038390393885e-02	3.795303e-06
1.284038390393885e-02	3.794942e-06
1.285038390393885e-02	3.794590e-06
1.286038390393885e-02	3.794248e-06
1.287038390393885e-02	3.793915e-06
1.288038390393885e-02	3.793591e-06
1.289038390393885e-02	3.793276e-06
1.290038390393885e-02	3.792970e-06
1.291038390393885e-02	3.792673e-06
1.292038390393885e-02	3.792383e-06
1.293038390393885e-02	3.792102e-06
1.294038390393885e-02	3.791828e-06
1.295038390393885e-02	3.791562e-06
1.296038390393885e-02	3.791303e-06
1.297038390393885e-02	3.791051e-06
1.298038390393885e-02	3.790806e-06
1.299038390393885e-02	3.790568e-06
1.300038390393885e-02	3.790336e-06
1.301038390393885e-02	3.790110e-06
1.302038390393885e-02	3.789891e-06
1.303038390393885e-02	3.789678e-06
1.304038390393885e-02	3.789470e-06
1.305038390393885e-02	3.789268e-06
1.306038390393885e-02	3.789072e-06
1.307038390393885e-02	3.788881e-06
1.308038390393885e-02	3.788695e-06
1.309038390393885e-02	3.788514e-06
1.310038390393885e-02	3.788338e-06
1.311038390393885e-02	3.788167e-06
1.312038390393885e-02	3.788001e-06
1.313038390393885e-02	3.787839e-06
1.314038390393885e-02	3.787681e-06
1.315038390393885e-02	3.787528e-06
1.316038390393885e-02	3.787379e-06
1.317038390393885e-02	3.787233e-06
1.318038390393885e-02	3.787092e-06
1.319038390393885e-02	3.786954e-06
1.320038390393885e-02	3.786821e-06
1.321038390393885e-02	3.786691e-06
1.322038390393885e-02	3.786564e-06
1.323038390393885e-02	3.786441e-06
1.324038390393885e-02	3.786321e-06
1.325038390393885e-02	3.786204e-06
1.326038390393885e-02	3.786090e-06
1.327038390393885e-02	3.785980e-06
1.328038390393885e-02	3.785872e-06
1.329038390393885e-02	3.785767e-06
1.330038390393885e-02	3.785665e-06
1.331038390393885e-02	3.785566e-06
1.332038390393885e-02	3.785470e-06
1.333038390393885e-02	3.785375e-06
1.334038390393885e-02	3.785284e-06
1.335038390393885e-02	3.785195e-06
1.336038390393885e-02	3.785108e-06
1.337038390393885e-02	3.785024e-06
1.338038390393885e-02	3.784942e-06
1.339038390393885e-02	3.784861e-06
1.340038390393885e-02	3.784784e-06
1.341038390393885e-02	3.784708e-06
1.342038390393885e-02	3.784634e-06
1.343038390393885e-02	3.784562e-06
1.344038390393885e-02	3.784492e-06
1.345038390393885e-02	3.784423e-06
1.346038390393885e-02	3.784357e-06
1.347038390393885e-02	3.784292e-06
1.348038390393885e-02	3.784229e-06
1.349038390393885e-02	3.784168e-06
1.350038390393885e-02	3.784108e-06
1.351038390393885e-02	3.784050e-06
1.352038390393885e-02	3.783993e-06
1.353038390393885e-02	3.783938e-06
1.354038390393885e-02	3.783884e-06
1.355038390393885e-02	3.783832e-06
1.356038390393885e-02	3.783781e-06
1.357038390393885e-02	3.783731e-06
1.358038390393885e-02	3.783683e-06
1.359038390393885e-02	3.783636e-06
1.360038390393885e-02	3.783590e-06
1.361038390393885e-02	3.783545e-06
1.362038390393885e-02	3.783502e-06
1.363038390393885e-02	3.783459e-06
1.364038390393885e-02	3.783418e-06
1.365038390393885e-02	3.783377e-06
1.366038390393885e-02	3.783338e-06
1.367038390393885e-02	3.783300e-06
1.368038390393885e-02	3.783263e-06
1.369038390393885e-02	3.783226e-06
1.370038390393885e-02	3.783191e-06
1.371038390393885e-02	3.783156e-06
1.372038390393885e-02	3.783122e-06
1.373038390393885e-02	3.783090e-06
1.374038390393885e-02	3.783058e-06
1.375038390393885e-02	3.783026e-06
1.376038390393885e-02	3.782996e-06
1.377038390393885e-02	3.782966e-06
1.378038390393885e-02	3.782938e-06
1.379038390393885e-02	3.782910e-06
1.380038390393885e-02	3.782882e-06
1.381038390393885e-02	3.782855e-06
1.382038390393885e-02	3.782829e-06
1.383038390393885e-02	3.782804e-06
1.384038390393885e-02	3.782779e-06
1.385038390393885e-02	3.782755e-06
1.386038390393885e-02	3.782731e-06
1.387038390393885e-02	3.782708e-06
1.388038390393885e-02	3.782686e-06
1.389038390393885e-02	3.782664e-06
1.390038390393885e-02	3.782642e-06
1.391038390393885e-02	3.782622e-06
1.392038390393885e-02	3.782601e-06
1.393038390393885e-02	3.782581e-06
1.394038390393885e-02	3.782562e-06
1.395038390393885e-02	3.782543e-06
1.396038390393885e-02	3.782525e-06
1.397038390393885e-02	3.782507e-06
1.398038390393885e-02	3.782489e-06
1.399038390393885e-02	3.782472e-06
1.400038390393885e-02	3.782456e-06
1.401038390393885e-02	3.782439e-06
1.402038390393885e-02	3.782423e-06
1.403038390393885e-02	3.782408e-06
1.404038390393885e-02	3.782393e-06
1.405038390393885e-02	3.782378e-06
1.406038390393885e-02	3.782364e-06
1.407038390393885e-02	3.782350e-06
1.408038390393885e-02	3.782336e-06
1.409038390393885e-02	3.782322e-06
1.410038390393885e-02	3.782309e-06
1.411038390393885e-02	3.782297e-06
1.412038390393885e-02	3.782284e-06
1.413038390393885e-02	3.782272e-06
1.414038390393885e-02	3.782260e-06
1.415038390393885e-02	3.782248e-06
1.416038390393885e-02	3.782237e-06
1.417038390393885e-02	3.782226e-06
1.418038390393885e-02	3.782215e-06
1.419038390393885e-02	3.782205e-06
1.420038390393885e-02	3.782194e-06
1.421038390393885e-02	3.782184e-06
1.422038390393885e-02	3.782174e-06
1.423038390393885e-02	3.782165e-06
1.424038390393885e-02	3.782156e-06
1.425038390393885e-02	3.782146e-06
1.426038390393885e-02	3.782137e-06
1.427038390393885e-02	3.782129e-06
1.428038390393885e-02	3.782120e-06
1.429038390393885e-02	3.782112e-06
