time	I(V1)	I(Vcell12)
1.222806591065332e-02	7.748552e-06	-3.038882e-06
1.223806591065332e-02	7.747366e-06	-1.291602e-05
1.224806591065332e-02	7.746452e-06	-3.039341e-06
1.225806591065332e-02	7.745325e-06	-1.291488e-05
1.226806591065332e-02	7.744468e-06	-3.039817e-06
1.227806591065332e-02	7.743398e-06	-1.291375e-05
1.228806591065332e-02	7.742595e-06	-3.040310e-06
1.229806591065332e-02	7.741577e-06	-1.291264e-05
1.230806591065332e-02	7.740826e-06	-3.040819e-06
1.231806591065332e-02	7.739858e-06	-1.291155e-05
1.232806591065332e-02	7.739155e-06	-3.041342e-06
1.233806591065332e-02	7.738235e-06	-1.291047e-05
1.234806591065332e-02	7.737577e-06	-3.041880e-06
1.235806591065332e-02	7.736700e-06	-1.290940e-05
1.236806591065332e-02	7.736086e-06	-3.042430e-06
1.237806591065332e-02	7.735252e-06	-1.290835e-05
1.238806591065332e-02	7.734678e-06	-3.042993e-06
1.239806591065332e-02	7.733884e-06	-1.290731e-05
1.240806591065332e-02	7.733348e-06	-3.043568e-06
1.241806591065332e-02	7.732590e-06	-1.290629e-05
1.242806591065332e-02	7.732091e-06	-3.044154e-06
1.243806591065332e-02	7.731369e-06	-1.290527e-05
1.244806591065332e-02	7.730903e-06	-3.044750e-06
1.245806591065332e-02	7.730215e-06	-1.290427e-05
1.246806591065332e-02	7.729782e-06	-3.045356e-06
1.247806591065332e-02	7.729125e-06	-1.290327e-05
1.248806591065332e-02	7.728721e-06	-3.045972e-06
1.249806591065332e-02	7.728095e-06	-1.290229e-05
1.250806591065332e-02	7.727720e-06	-3.046597e-06
1.251806591065332e-02	7.727121e-06	-1.290132e-05
1.252806591065332e-02	7.726773e-06	-3.047230e-06
1.253806591065332e-02	7.726201e-06	-1.290035e-05
1.254806591065332e-02	7.725879e-06	-3.047870e-06
1.255806591065332e-02	7.725332e-06	-1.289939e-05
1.256806591065332e-02	7.725033e-06	-3.048519e-06
1.257806591065332e-02	7.724509e-06	-1.289844e-05
1.258806591065332e-02	7.724235e-06	-3.049174e-06
1.259806591065332e-02	7.723734e-06	-1.289750e-05
1.260806591065332e-02	7.723479e-06	-3.049837e-06
1.261806591065332e-02	7.722999e-06	-1.289656e-05
1.262806591065332e-02	7.722765e-06	-3.050505e-06
1.263806591065332e-02	7.722305e-06	-1.289564e-05
1.264806591065332e-02	7.722090e-06	-3.051179e-06
1.265806591065332e-02	7.721649e-06	-1.289471e-05
1.266806591065332e-02	7.721453e-06	-3.051860e-06
1.267806591065332e-02	7.721029e-06	-1.289380e-05
1.268806591065332e-02	7.720849e-06	-3.052545e-06
1.269806591065332e-02	7.720442e-06	-1.289289e-05
1.270806591065332e-02	7.720279e-06	-3.053236e-06
1.271806591065332e-02	7.719888e-06	-1.289198e-05
1.272806591065332e-02	7.719739e-06	-3.053931e-06
1.273806591065332e-02	7.719364e-06	-1.289109e-05
1.274806591065332e-02	7.719229e-06	-3.054631e-06
1.275806591065332e-02	7.718868e-06	-1.289019e-05
1.276806591065332e-02	7.718747e-06	-3.055335e-06
1.277806591065332e-02	7.718399e-06	-1.288930e-05
1.278806591065332e-02	7.718290e-06	-3.056043e-06
1.279806591065332e-02	7.717955e-06	-1.288842e-05
1.280806591065332e-02	7.717859e-06	-3.056755e-06
1.281806591065332e-02	7.717535e-06	-1.288754e-05
1.282806591065332e-02	7.717451e-06	-3.057471e-06
1.283806591065332e-02	7.717138e-06	-1.288666e-05
1.284806591065332e-02	7.717064e-06	-3.058190e-06
1.285806591065332e-02	7.716762e-06	-1.288579e-05
1.286806591065332e-02	7.716699e-06	-3.058912e-06
1.287806591065332e-02	7.716408e-06	-1.288492e-05
1.288806591065332e-02	7.716353e-06	-3.059637e-06
1.289806591065332e-02	7.716071e-06	-1.288405e-05
1.290806591065332e-02	7.716026e-06	-3.060366e-06
1.291806591065332e-02	7.715753e-06	-1.288319e-05
1.292806591065332e-02	7.715716e-06	-3.061097e-06
1.293806591065332e-02	7.715452e-06	-1.288233e-05
1.294806591065332e-02	7.715423e-06	-3.061830e-06
1.295806591065332e-02	7.715166e-06	-1.288148e-05
1.296806591065332e-02	7.715145e-06	-3.062566e-06
1.297806591065332e-02	7.714897e-06	-1.288063e-05
1.298806591065332e-02	7.714882e-06	-3.063304e-06
1.299806591065332e-02	7.714641e-06	-1.287978e-05
1.300806591065332e-02	7.714634e-06	-3.064045e-06
1.301806591065332e-02	7.714400e-06	-1.287893e-05
1.302806591065332e-02	7.714399e-06	-3.064787e-06
1.303806591065332e-02	7.714170e-06	-1.287809e-05
1.304806591065332e-02	7.714176e-06	-3.065531e-06
1.305806591065332e-02	7.713953e-06	-1.287725e-05
1.306806591065332e-02	7.713964e-06	-3.066278e-06
1.307806591065332e-02	7.713748e-06	-1.287641e-05
1.308806591065332e-02	7.713764e-06	-3.067026e-06
1.309806591065332e-02	7.713554e-06	-1.287557e-05
1.310806591065332e-02	7.713575e-06	-3.067775e-06
1.311806591065332e-02	7.713369e-06	-1.287474e-05
1.312806591065332e-02	7.713395e-06	-3.068526e-06
1.313806591065332e-02	7.713194e-06	-1.287390e-05
1.314806591065332e-02	7.713224e-06	-3.069279e-06
1.315806591065332e-02	7.713029e-06	-1.287307e-05
1.316806591065332e-02	7.713063e-06	-3.070033e-06
1.317806591065332e-02	7.712872e-06	-1.287224e-05
1.318806591065332e-02	7.712911e-06	-3.070788e-06
1.319806591065332e-02	7.712723e-06	-1.287142e-05
1.320806591065332e-02	7.712765e-06	-3.071544e-06
1.321806591065332e-02	7.712582e-06	-1.287059e-05
1.322806591065332e-02	7.712628e-06	-3.072301e-06
1.323806591065332e-02	7.712449e-06	-1.286977e-05
1.324806591065332e-02	7.712498e-06	-3.073060e-06
1.325806591065332e-02	7.712322e-06	-1.286895e-05
1.326806591065332e-02	7.712374e-06	-3.073819e-06
1.327806591065332e-02	7.712201e-06	-1.286813e-05
1.328806591065332e-02	7.712258e-06	-3.074580e-06
1.329806591065332e-02	7.712088e-06	-1.286731e-05
1.330806591065332e-02	7.712146e-06	-3.075341e-06
1.331806591065332e-02	7.711979e-06	-1.286649e-05
1.332806591065332e-02	7.712040e-06	-3.076103e-06
1.333806591065332e-02	7.711878e-06	-1.286568e-05
1.334806591065332e-02	7.711940e-06	-3.076867e-06
1.335806591065332e-02	7.711780e-06	-1.286486e-05
1.336806591065332e-02	7.711846e-06	-3.077630e-06
1.337806591065332e-02	7.711687e-06	-1.286405e-05
1.338806591065332e-02	7.711756e-06	-3.078395e-06
1.339806591065332e-02	7.711600e-06	-1.286324e-05
1.340806591065332e-02	7.711670e-06	-3.079160e-06
1.341806591065332e-02	7.711516e-06	-1.286243e-05
1.342806591065332e-02	7.711589e-06	-3.079925e-06
1.343806591065332e-02	7.711437e-06	-1.286162e-05
1.344806591065332e-02	7.711512e-06	-3.080691e-06
1.345806591065332e-02	7.711363e-06	-1.286081e-05
1.346806591065332e-02	7.711438e-06	-3.081458e-06
1.347806591065332e-02	7.711291e-06	-1.286000e-05
1.348806591065332e-02	7.711369e-06	-3.082225e-06
1.349806591065332e-02	7.711224e-06	-1.285920e-05
1.350806591065332e-02	7.711303e-06	-3.082993e-06
1.351806591065332e-02	7.711159e-06	-1.285839e-05
1.352806591065332e-02	7.711240e-06	-3.083761e-06
1.353806591065332e-02	7.711098e-06	-1.285759e-05
1.354806591065332e-02	7.711180e-06	-3.084529e-06
1.355806591065332e-02	7.711040e-06	-1.285679e-05
1.356806591065332e-02	7.711124e-06	-3.085298e-06
1.357806591065332e-02	7.710985e-06	-1.285599e-05
1.358806591065332e-02	7.711070e-06	-3.086067e-06
1.359806591065332e-02	7.710933e-06	-1.285519e-05
1.360806591065332e-02	7.711018e-06	-3.086837e-06
1.361806591065332e-02	7.710883e-06	-1.285439e-05
1.362806591065332e-02	7.710970e-06	-3.087606e-06
1.363806591065332e-02	7.710835e-06	-1.285359e-05
1.364806591065332e-02	7.710923e-06	-3.088376e-06
1.365806591065332e-02	7.710790e-06	-1.285279e-05
1.366806591065332e-02	7.710879e-06	-3.089146e-06
1.367806591065332e-02	7.710747e-06	-1.285199e-05
1.368806591065332e-02	7.710837e-06	-3.089917e-06
1.369806591065332e-02	7.710706e-06	-1.285119e-05
1.370806591065332e-02	7.710797e-06	-3.090687e-06
1.371806591065332e-02	7.710667e-06	-1.285040e-05
1.372806591065332e-02	7.710759e-06	-3.091458e-06
1.373806591065332e-02	7.710631e-06	-1.284960e-05
1.374806591065332e-02	7.710722e-06	-3.092229e-06
1.375806591065332e-02	7.710595e-06	-1.284881e-05
1.376806591065332e-02	7.710688e-06	-3.093000e-06
1.377806591065332e-02	7.710561e-06	-1.284802e-05
1.378806591065332e-02	7.710655e-06	-3.093771e-06
1.379806591065332e-02	7.710530e-06	-1.284722e-05
1.380806591065332e-02	7.710623e-06	-3.094542e-06
1.381806591065332e-02	7.710499e-06	-1.284643e-05
1.382806591065332e-02	7.710594e-06	-3.095313e-06
1.383806591065332e-02	7.710470e-06	-1.284564e-05
1.384806591065332e-02	7.710565e-06	-3.096084e-06
1.385806591065332e-02	7.710442e-06	-1.284485e-05
1.386806591065332e-02	7.710538e-06	-3.096855e-06
1.387806591065332e-02	7.710416e-06	-1.284406e-05
1.388806591065332e-02	7.710512e-06	-3.097627e-06
1.389806591065332e-02	7.710390e-06	-1.284327e-05
1.390806591065332e-02	7.710488e-06	-3.098398e-06
1.391806591065332e-02	7.710367e-06	-1.284248e-05
1.392806591065332e-02	7.710464e-06	-3.099170e-06
1.393806591065332e-02	7.710344e-06	-1.284169e-05
1.394806591065332e-02	7.710441e-06	-3.099941e-06
1.395806591065332e-02	7.710322e-06	-1.284090e-05
1.396806591065332e-02	7.710420e-06	-3.100712e-06
1.397806591065332e-02	7.710301e-06	-1.284012e-05
1.398806591065332e-02	7.710400e-06	-3.101484e-06
1.399806591065332e-02	7.710281e-06	-1.283933e-05
1.400806591065332e-02	7.710380e-06	-3.102255e-06
1.401806591065332e-02	7.710262e-06	-1.283854e-05
1.402806591065332e-02	7.710361e-06	-3.103026e-06
1.403806591065332e-02	7.710244e-06	-1.283776e-05
1.404806591065332e-02	7.710343e-06	-3.103797e-06
1.405806591065332e-02	7.710227e-06	-1.283697e-05
1.406806591065332e-02	7.710326e-06	-3.104568e-06
1.407806591065332e-02	7.710210e-06	-1.283619e-05
1.408806591065332e-02	7.710310e-06	-3.105339e-06
1.409806591065332e-02	7.710194e-06	-1.283540e-05
1.410806591065332e-02	7.710294e-06	-3.106110e-06
1.411806591065332e-02	7.710179e-06	-1.283462e-05
1.412806591065332e-02	7.710280e-06	-3.106881e-06
1.413806591065332e-02	7.710165e-06	-1.283384e-05
1.414806591065332e-02	7.710265e-06	-3.107652e-06
1.415806591065332e-02	7.710151e-06	-1.283306e-05
1.416806591065332e-02	7.710251e-06	-3.108422e-06
1.417806591065332e-02	7.710138e-06	-1.283227e-05
1.418806591065332e-02	7.710239e-06	-3.109193e-06
1.419806591065332e-02	7.710125e-06	-1.283149e-05
1.420806591065332e-02	7.710226e-06	-3.109963e-06
1.421806591065332e-02	7.710113e-06	-1.283071e-05
1.422806591065332e-02	7.710214e-06	-3.110734e-06
1.423806591065332e-02	7.710101e-06	-1.282993e-05
1.424806591065332e-02	7.710202e-06	-3.111504e-06
1.425806591065332e-02	7.710090e-06	-1.282915e-05
1.426806591065332e-02	7.710191e-06	-3.112274e-06
1.427806591065332e-02	7.710079e-06	-1.282837e-05
1.428806591065332e-02	7.710181e-06	-3.113043e-06
1.429806591065332e-02	7.710069e-06	-1.282759e-05
1.430806591065332e-02	7.710171e-06	-3.113813e-06
1.431806591065332e-02	7.710059e-06	-1.282681e-05
1.432806591065332e-02	7.710161e-06	-3.114583e-06
1.433806591065332e-02	7.710050e-06	-1.282604e-05
1.434806591065332e-02	7.710152e-06	-3.115352e-06
1.435806591065332e-02	7.710041e-06	-1.282526e-05
1.436806591065332e-02	7.710143e-06	-3.116121e-06
1.437806591065332e-02	7.710033e-06	-1.282448e-05
1.438806591065332e-02	7.710135e-06	-3.116890e-06
1.439806591065332e-02	7.710025e-06	-1.282370e-05
1.440806591065332e-02	7.710127e-06	-3.117659e-06
1.441806591065332e-02	7.710017e-06	-1.282293e-05
1.442806591065332e-02	7.710119e-06	-3.118428e-06
1.443806591065332e-02	7.710009e-06	-1.282215e-05
1.444806591065332e-02	7.710111e-06	-3.119197e-06
1.445806591065332e-02	7.710002e-06	-1.282138e-05
1.446806591065332e-02	7.710104e-06	-3.119965e-06
1.447806591065332e-02	7.709995e-06	-1.282060e-05
1.448806591065332e-02	7.710097e-06	-3.120733e-06
1.449806591065332e-02	7.709988e-06	-1.281983e-05
1.450806591065332e-02	7.710090e-06	-3.121501e-06
1.451806591065332e-02	7.709982e-06	-1.281905e-05
1.452806591065332e-02	7.710084e-06	-3.122269e-06
1.453806591065332e-02	7.709976e-06	-1.281828e-05
1.454806591065332e-02	7.710078e-06	-3.123036e-06
1.455806591065332e-02	7.709970e-06	-1.281750e-05
1.456806591065332e-02	7.710071e-06	-3.123804e-06
1.457806591065332e-02	7.709964e-06	-1.281673e-05
1.458806591065332e-02	7.710066e-06	-3.124571e-06
1.459806591065332e-02	7.709958e-06	-1.281596e-05
1.460806591065332e-02	7.710060e-06	-3.125338e-06
1.461806591065332e-02	7.709954e-06	-1.281519e-05
1.462806591065332e-02	7.710055e-06	-3.126105e-06
1.463806591065332e-02	7.709948e-06	-1.281441e-05
1.464806591065332e-02	7.710050e-06	-3.126871e-06
1.465806591065332e-02	7.709944e-06	-1.281364e-05
1.466806591065332e-02	7.710045e-06	-3.127637e-06
1.467806591065332e-02	7.709939e-06	-1.281287e-05
1.468806591065332e-02	7.710040e-06	-3.128403e-06
1.469806591065332e-02	7.709935e-06	-1.281210e-05
1.470806591065332e-02	7.710036e-06	-3.129169e-06
1.471806591065332e-02	7.709930e-06	-1.281133e-05
1.472806591065332e-02	7.710031e-06	-3.129935e-06
1.473806591065332e-02	7.709926e-06	-1.281056e-05
1.474806591065332e-02	7.710028e-06	-3.130700e-06
1.475806591065332e-02	7.709922e-06	-1.280979e-05
1.476806591065332e-02	7.710023e-06	-3.131466e-06
1.477806591065332e-02	7.709918e-06	-1.280902e-05
1.478806591065332e-02	7.710019e-06	-3.132231e-06
1.479806591065332e-02	7.709915e-06	-1.280825e-05
1.480806591065332e-02	7.710016e-06	-3.132995e-06
1.481806591065332e-02	7.709911e-06	-1.280748e-05
1.482806591065332e-02	7.710012e-06	-3.133760e-06
1.483806591065332e-02	7.709908e-06	-1.280671e-05
1.484806591065332e-02	7.710009e-06	-3.134524e-06
1.485806591065332e-02	7.709904e-06	-1.280594e-05
1.486806591065332e-02	7.710005e-06	-3.135288e-06
1.487806591065332e-02	7.709901e-06	-1.280518e-05
1.488806591065332e-02	7.710002e-06	-3.136052e-06
1.489806591065332e-02	7.709898e-06	-1.280441e-05
1.490806591065332e-02	7.709998e-06	-3.136815e-06
1.491806591065332e-02	7.709895e-06	-1.280364e-05
1.492806591065332e-02	7.709996e-06	-3.137579e-06
1.493806591065332e-02	7.709892e-06	-1.280288e-05
1.494806591065332e-02	7.709993e-06	-3.138342e-06
1.495806591065332e-02	7.709889e-06	-1.280211e-05
1.496806591065332e-02	7.709989e-06	-3.139105e-06
1.497806591065332e-02	7.709887e-06	-1.280134e-05
1.498806591065332e-02	7.709987e-06	-3.139867e-06
1.499806591065332e-02	7.709884e-06	-1.280058e-05
1.500806591065332e-02	7.709985e-06	-3.140629e-06
1.501806591065332e-02	7.709881e-06	-1.279981e-05
1.502806591065332e-02	7.709982e-06	-3.141392e-06
1.503806591065332e-02	7.709879e-06	-1.279905e-05
1.504806591065332e-02	7.709979e-06	-3.142153e-06
1.505806591065332e-02	7.709877e-06	-1.279828e-05
1.506806591065332e-02	7.709977e-06	-3.142915e-06
1.507806591065332e-02	7.709875e-06	-1.279752e-05
1.508806591065332e-02	7.709975e-06	-3.143676e-06
1.509806591065332e-02	7.709873e-06	-1.279675e-05
1.510806591065332e-02	7.709972e-06	-3.144437e-06
1.511806591065332e-02	7.709870e-06	-1.279599e-05
1.512806591065332e-02	7.709970e-06	-3.145198e-06
1.513806591065332e-02	7.709868e-06	-1.279523e-05
1.514806591065332e-02	7.709968e-06	-3.145959e-06
1.515806591065332e-02	7.709867e-06	-1.279446e-05
1.516806591065332e-02	7.709967e-06	-3.146719e-06
1.517806591065332e-02	7.709865e-06	-1.279370e-05
1.518806591065332e-02	7.709964e-06	-3.147479e-06
1.519806591065332e-02	7.709863e-06	-1.279294e-05
1.520806591065332e-02	7.709962e-06	-3.148239e-06
1.521806591065332e-02	7.709861e-06	-1.279218e-05
1.522806591065332e-02	7.709960e-06	-3.148998e-06
1.523806591065332e-02	7.709859e-06	-1.279142e-05
1.524806591065332e-02	7.709958e-06	-3.149758e-06
1.525806591065332e-02	7.709858e-06	-1.279066e-05
1.526806591065332e-02	7.709957e-06	-3.150516e-06
1.527806591065332e-02	7.709857e-06	-1.278989e-05
1.528806591065332e-02	7.709956e-06	-3.151275e-06
1.529806591065332e-02	7.709855e-06	-1.278913e-05
1.530806591065332e-02	7.709954e-06	-3.152034e-06
1.531806591065332e-02	7.709853e-06	-1.278837e-05
1.532806591065332e-02	7.709952e-06	-3.152792e-06
1.533806591065332e-02	7.709852e-06	-1.278761e-05
1.534806591065332e-02	7.709951e-06	-3.153550e-06
1.535806591065332e-02	7.709850e-06	-1.278685e-05
1.536806591065332e-02	7.709949e-06	-3.154308e-06
1.537806591065332e-02	7.709849e-06	-1.278609e-05
1.538806591065332e-02	7.709948e-06	-3.155065e-06
1.539806591065332e-02	7.709848e-06	-1.278533e-05
1.540806591065332e-02	7.709947e-06	-3.155822e-06
1.541806591065332e-02	7.709847e-06	-1.278458e-05
1.542806591065332e-02	7.709945e-06	-3.156579e-06
1.543806591065332e-02	7.709846e-06	-1.278382e-05
1.544806591065332e-02	7.709944e-06	-3.157336e-06
1.545806591065332e-02	7.709845e-06	-1.278306e-05
1.546806591065332e-02	7.709943e-06	-3.158092e-06
1.547806591065332e-02	7.709843e-06	-1.278230e-05
1.548806591065332e-02	7.709941e-06	-3.158848e-06
1.549806591065332e-02	7.709842e-06	-1.278154e-05
1.550806591065332e-02	7.709940e-06	-3.159604e-06
1.551806591065332e-02	7.709841e-06	-1.278079e-05
1.552806591065332e-02	7.709939e-06	-3.160359e-06
1.553806591065332e-02	7.709840e-06	-1.278003e-05
1.554806591065332e-02	7.709938e-06	-3.161115e-06
1.555806591065332e-02	7.709839e-06	-1.277927e-05
1.556806591065332e-02	7.709937e-06	-3.161870e-06
1.557806591065332e-02	7.709838e-06	-1.277852e-05
1.558806591065332e-02	7.709936e-06	-3.162625e-06
1.559806591065332e-02	7.709838e-06	-1.277776e-05
1.560806591065332e-02	7.709935e-06	-3.163379e-06
1.561806591065332e-02	7.709837e-06	-1.277701e-05
1.562806591065332e-02	7.709934e-06	-3.164133e-06
1.563806591065332e-02	7.709836e-06	-1.277625e-05
1.564806591065332e-02	7.709933e-06	-3.164887e-06
1.565806591065332e-02	7.709835e-06	-1.277549e-05
1.566806591065332e-02	7.709932e-06	-3.165641e-06
1.567806591065332e-02	7.709834e-06	-1.277474e-05
1.568806591065332e-02	7.709931e-06	-3.166394e-06
1.569806591065332e-02	7.709833e-06	-1.277399e-05
1.570806591065332e-02	7.709930e-06	-3.167147e-06
1.571806591065332e-02	7.709833e-06	-1.277323e-05
1.572806591065332e-02	7.709929e-06	-3.167900e-06
1.573806591065332e-02	7.709832e-06	-1.277248e-05
1.574806591065332e-02	7.709928e-06	-3.168653e-06
1.575806591065332e-02	7.709831e-06	-1.277172e-05
1.576806591065332e-02	7.709928e-06	-3.169405e-06
1.577806591065332e-02	7.709830e-06	-1.277097e-05
1.578806591065332e-02	7.709927e-06	-3.170157e-06
1.579806591065332e-02	7.709829e-06	-1.277022e-05
1.580806591065332e-02	7.709926e-06	-3.170909e-06
1.581806591065332e-02	7.709829e-06	-1.276947e-05
1.582806591065332e-02	7.709926e-06	-3.171660e-06
1.583806591065332e-02	7.709828e-06	-1.276871e-05
1.584806591065332e-02	7.709925e-06	-3.172412e-06
1.585806591065332e-02	7.709828e-06	-1.276796e-05
1.586806591065332e-02	7.709924e-06	-3.173163e-06
1.587806591065332e-02	7.709828e-06	-1.276721e-05
1.588806591065332e-02	7.709923e-06	-3.173913e-06
1.589806591065332e-02	7.709827e-06	-1.276646e-05
1.590806591065332e-02	7.709923e-06	-3.174664e-06
1.591806591065332e-02	7.709827e-06	-1.276571e-05
1.592806591065332e-02	7.709922e-06	-3.175414e-06
1.593806591065332e-02	7.709826e-06	-1.276496e-05
1.594806591065332e-02	7.709921e-06	-3.176164e-06
1.595806591065332e-02	7.709826e-06	-1.276421e-05
1.596806591065332e-02	7.709920e-06	-3.176913e-06
1.597806591065332e-02	7.709825e-06	-1.276346e-05
1.598806591065332e-02	7.709920e-06	-3.177662e-06
1.599806591065332e-02	7.709824e-06	-1.276271e-05
1.600806591065332e-02	7.709919e-06	-3.178411e-06
1.601806591065332e-02	7.709824e-06	-1.276196e-05
1.602806591065332e-02	7.709919e-06	-3.179160e-06
1.603806591065332e-02	7.709824e-06	-1.276121e-05
1.604806591065332e-02	7.709918e-06	-3.179909e-06
1.605806591065332e-02	7.709823e-06	-1.276046e-05
1.606806591065332e-02	7.709918e-06	-3.180657e-06
1.607806591065332e-02	7.709823e-06	-1.275971e-05
1.608806591065332e-02	7.709918e-06	-3.181405e-06
1.609806591065332e-02	7.709822e-06	-1.275896e-05
1.610806591065332e-02	7.709917e-06	-3.182152e-06
1.611806591065332e-02	7.709822e-06	-1.275821e-05
1.612806591065332e-02	7.709917e-06	-3.182900e-06
1.613806591065332e-02	7.709821e-06	-1.275746e-05
1.614806591065332e-02	7.709916e-06	-3.183647e-06
1.615806591065332e-02	7.709821e-06	-1.275672e-05
1.616806591065332e-02	7.709916e-06	-3.184394e-06
1.617806591065332e-02	7.709821e-06	-1.275597e-05
1.618806591065332e-02	7.709915e-06	-3.185140e-06
1.619806591065332e-02	7.709820e-06	-1.275522e-05
1.620806591065332e-02	7.709915e-06	-3.185886e-06
1.621806591065332e-02	7.709820e-06	-1.275448e-05
1.622806591065332e-02	7.709914e-06	-3.186633e-06
1.623806591065332e-02	7.709819e-06	-1.275373e-05
1.624806591065332e-02	7.709914e-06	-3.187378e-06
1.625806591065332e-02	7.709819e-06	-1.275298e-05
1.626806591065332e-02	7.709913e-06	-3.188124e-06
1.627806591065332e-02	7.709819e-06	-1.275224e-05
1.628806591065332e-02	7.709913e-06	-3.188869e-06
1.629806591065332e-02	7.709819e-06	-1.275149e-05
1.630806591065332e-02	7.709912e-06	-3.189614e-06
1.631806591065332e-02	7.709818e-06	-1.275075e-05
1.632806591065332e-02	7.709912e-06	-3.190358e-06
1.633806591065332e-02	7.709818e-06	-1.275000e-05
1.634806591065332e-02	7.709912e-06	-3.191102e-06
1.635806591065332e-02	7.709818e-06	-1.274926e-05
1.636806591065332e-02	7.709911e-06	-3.191847e-06
1.637806591065332e-02	7.709818e-06	-1.274851e-05
1.638806591065332e-02	7.709911e-06	-3.192590e-06
1.639806591065332e-02	7.709818e-06	-1.274777e-05
1.640806591065332e-02	7.709910e-06	-3.193334e-06
1.641806591065332e-02	7.709818e-06	-1.274702e-05
1.642806591065332e-02	7.709910e-06	-3.194077e-06
1.643806591065332e-02	7.709818e-06	-1.274628e-05
1.644806591065332e-02	7.709910e-06	-3.194820e-06
1.645806591065332e-02	7.709817e-06	-1.274554e-05
1.646806591065332e-02	7.709909e-06	-3.195563e-06
1.647806591065332e-02	7.709817e-06	-1.274480e-05
1.648806591065332e-02	7.709909e-06	-3.196305e-06
1.649806591065332e-02	7.709817e-06	-1.274405e-05
1.650806591065332e-02	7.709909e-06	-3.197047e-06
1.651806591065332e-02	7.709817e-06	-1.274331e-05
1.652806591065332e-02	7.709908e-06	-3.197789e-06
1.653806591065332e-02	7.709817e-06	-1.274257e-05
1.654806591065332e-02	7.709908e-06	-3.198531e-06
1.655806591065332e-02	7.709816e-06	-1.274183e-05
1.656806591065332e-02	7.709908e-06	-3.199272e-06
1.657806591065332e-02	7.709816e-06	-1.274108e-05
1.658806591065332e-02	7.709908e-06	-3.200013e-06
1.659806591065332e-02	7.709816e-06	-1.274034e-05
1.660806591065332e-02	7.709908e-06	-3.200754e-06
1.661806591065332e-02	7.709816e-06	-1.273960e-05
1.662806591065332e-02	7.709908e-06	-3.201494e-06
1.663806591065332e-02	7.709816e-06	-1.273886e-05
1.664806591065332e-02	7.709907e-06	-3.202234e-06
1.665806591065332e-02	7.709815e-06	-1.273812e-05
1.666806591065332e-02	7.709907e-06	-3.202974e-06
1.667806591065332e-02	7.709815e-06	-1.273738e-05
1.668806591065332e-02	7.709907e-06	-3.203714e-06
1.669806591065332e-02	7.709815e-06	-1.273664e-05
1.670806591065332e-02	7.709907e-06	-3.204453e-06
1.671806591065332e-02	7.709815e-06	-1.273590e-05
1.672806591065332e-02	7.709906e-06	-3.205192e-06
1.673806591065332e-02	7.709815e-06	-1.273516e-05
1.674806591065332e-02	7.709906e-06	-3.205931e-06
1.675806591065332e-02	7.709815e-06	-1.273442e-05
1.676806591065332e-02	7.709906e-06	-3.206669e-06
1.677806591065332e-02	7.709815e-06	-1.273369e-05
1.678806591065332e-02	7.709906e-06	-3.207408e-06
1.679806591065332e-02	7.709815e-06	-1.273295e-05
1.680806591065332e-02	7.709905e-06	-3.208145e-06
1.681806591065332e-02	7.709814e-06	-1.273221e-05
1.682806591065332e-02	7.709905e-06	-3.208883e-06
1.683806591065332e-02	7.709814e-06	-1.273147e-05
1.684806591065332e-02	7.709905e-06	-3.209621e-06
1.685806591065332e-02	7.709814e-06	-1.273073e-05
1.686806591065332e-02	7.709905e-06	-3.210358e-06
1.687806591065332e-02	7.709814e-06	-1.273000e-05
1.688806591065332e-02	7.709904e-06	-3.211095e-06
1.689806591065332e-02	7.709814e-06	-1.272926e-05
1.690806591065332e-02	7.709904e-06	-3.211831e-06
1.691806591065332e-02	7.709814e-06	-1.272852e-05
1.692806591065332e-02	7.709904e-06	-3.212568e-06
1.693806591065332e-02	7.709814e-06	-1.272779e-05
1.694806591065332e-02	7.709904e-06	-3.213304e-06
1.695806591065332e-02	7.709814e-06	-1.272705e-05
1.696806591065332e-02	7.709903e-06	-3.214039e-06
1.697806591065332e-02	7.709814e-06	-1.272631e-05
1.698806591065332e-02	7.709903e-06	-3.214775e-06
1.699806591065332e-02	7.709814e-06	-1.272558e-05
1.700806591065332e-02	7.709903e-06	-3.215510e-06
1.701806591065332e-02	7.709813e-06	-1.272484e-05
1.702806591065332e-02	7.709903e-06	-3.216245e-06
1.703806591065332e-02	7.709813e-06	-1.272411e-05
1.704806591065332e-02	7.709903e-06	-3.216980e-06
1.705806591065332e-02	7.709813e-06	-1.272337e-05
1.706806591065332e-02	7.709903e-06	-3.217714e-06
1.707806591065332e-02	7.709813e-06	-1.272264e-05
1.708806591065332e-02	7.709902e-06	-3.218448e-06
1.709806591065332e-02	7.709813e-06	-1.272191e-05
1.710806591065332e-02	7.709902e-06	-3.219182e-06
1.711806591065332e-02	7.709813e-06	-1.272117e-05
1.712806591065332e-02	7.709902e-06	-3.219915e-06
1.713806591065332e-02	7.709813e-06	-1.272044e-05
1.714806591065332e-02	7.709902e-06	-3.220649e-06
1.715806591065332e-02	7.709813e-06	-1.271970e-05
1.716806591065332e-02	7.709902e-06	-3.221382e-06
1.717806591065332e-02	7.709813e-06	-1.271897e-05
1.718806591065332e-02	7.709901e-06	-3.222115e-06
1.719806591065332e-02	7.709813e-06	-1.271824e-05
1.720806591065332e-02	7.709901e-06	-3.222847e-06
