time	Ix(M3:D)
1.516777201000463e-03	-8.898160e-06
1.526777201000463e-03	-8.896732e-06
1.536777201000463e-03	-8.895373e-06
1.546777201000463e-03	-8.894080e-06
1.556777201000463e-03	-8.892849e-06
1.566777201000463e-03	-8.891679e-06
1.576777201000463e-03	-8.890564e-06
1.586777201000463e-03	-8.889503e-06
1.596777201000463e-03	-8.888494e-06
1.606777201000463e-03	-8.887533e-06
1.616777201000463e-03	-8.886620e-06
1.626777201000463e-03	-8.885750e-06
1.636777201000463e-03	-8.884921e-06
1.646777201000463e-03	-8.884133e-06
1.656777201000463e-03	-8.883384e-06
1.666777201000463e-03	-8.882670e-06
1.676777201000463e-03	-8.881991e-06
1.686777201000463e-03	-8.881345e-06
1.696777201000463e-03	-8.880730e-06
1.706777201000463e-03	-8.880144e-06
1.716777201000463e-03	-8.879588e-06
1.726777201000463e-03	-8.879058e-06
1.736777201000463e-03	-8.878553e-06
1.746777201000463e-03	-8.878073e-06
1.756777201000463e-03	-8.877616e-06
1.766777201000463e-03	-8.877180e-06
1.776777201000463e-03	-8.876767e-06
1.786777201000463e-03	-8.876374e-06
1.796777201000463e-03	-8.875999e-06
1.806777201000463e-03	-8.875641e-06
1.816777201000463e-03	-8.875302e-06
1.826777201000463e-03	-8.874978e-06
1.836777201000463e-03	-8.874671e-06
1.846777201000463e-03	-8.874378e-06
1.856777201000463e-03	-8.874100e-06
1.866777201000463e-03	-8.873835e-06
1.876777201000463e-03	-8.873583e-06
1.886777201000463e-03	-8.873343e-06
1.896777201000463e-03	-8.873115e-06
1.906777201000463e-03	-8.872898e-06
1.916777201000463e-03	-8.872690e-06
1.926777201000463e-03	-8.872494e-06
1.936777201000463e-03	-8.872306e-06
1.946777201000463e-03	-8.872128e-06
1.956777201000463e-03	-8.871958e-06
1.966777201000463e-03	-8.871797e-06
1.976777201000463e-03	-8.871643e-06
1.986777201000463e-03	-8.871497e-06
1.996777201000463e-03	-8.871358e-06
2.006777201000463e-03	-8.871225e-06
2.016777201000463e-03	-8.871099e-06
2.026777201000463e-03	-8.870978e-06
2.036777201000463e-03	-8.870865e-06
2.046777201000463e-03	-8.870756e-06
2.056777201000463e-03	-8.870652e-06
2.066777201000463e-03	-8.870554e-06
2.076777201000463e-03	-8.870460e-06
2.086777201000463e-03	-8.870371e-06
2.096777201000463e-03	-8.870286e-06
2.106777201000463e-03	-8.870205e-06
2.116777201000463e-03	-8.870129e-06
2.126777201000463e-03	-8.870056e-06
2.136777201000463e-03	-8.869986e-06
2.146777201000463e-03	-8.869920e-06
2.156777201000463e-03	-8.869857e-06
2.166777201000463e-03	-8.869797e-06
2.176777201000463e-03	-8.869740e-06
2.186777201000463e-03	-8.869685e-06
2.196777201000463e-03	-8.869634e-06
2.206777201000463e-03	-8.869585e-06
2.216777201000463e-03	-8.869538e-06
2.226777201000463e-03	-8.869493e-06
2.236777201000463e-03	-8.869451e-06
2.246777201000463e-03	-8.869411e-06
2.256777201000463e-03	-8.869372e-06
2.266777201000463e-03	-8.869336e-06
2.276777201000463e-03	-8.869300e-06
2.286777201000463e-03	-8.869267e-06
2.296777201000463e-03	-8.869236e-06
2.306777201000463e-03	-8.869206e-06
2.316777201000463e-03	-8.869178e-06
2.326777201000463e-03	-8.869150e-06
2.336777201000463e-03	-8.869125e-06
2.346777201000463e-03	-8.869099e-06
2.356777201000463e-03	-8.869077e-06
2.366777201000463e-03	-8.869054e-06
2.376777201000463e-03	-8.869032e-06
2.386777201000463e-03	-8.869012e-06
2.396777201000463e-03	-8.868993e-06
2.406777201000463e-03	-8.868975e-06
2.416777201000463e-03	-8.868958e-06
2.426777201000463e-03	-8.868941e-06
2.436777201000463e-03	-8.868925e-06
2.446777201000463e-03	-8.868910e-06
2.456777201000463e-03	-8.868896e-06
2.466777201000463e-03	-8.868883e-06
2.476777201000463e-03	-8.868869e-06
2.486777201000463e-03	-8.868858e-06
2.496777201000463e-03	-8.868846e-06
2.506777201000463e-03	-8.868835e-06
2.516777201000463e-03	-8.868824e-06
2.526777201000463e-03	-8.868814e-06
2.536777201000463e-03	-8.868805e-06
2.546777201000463e-03	-8.868795e-06
2.556777201000463e-03	-8.868787e-06
2.566777201000463e-03	-8.868778e-06
2.576777201000463e-03	-8.868770e-06
2.586777201000463e-03	-8.868763e-06
2.596777201000463e-03	-8.868756e-06
2.606777201000463e-03	-8.868748e-06
2.616777201000463e-03	-8.868743e-06
2.626777201000463e-03	-8.868737e-06
2.636777201000463e-03	-8.868730e-06
2.646777201000463e-03	-8.868725e-06
2.656777201000463e-03	-8.868719e-06
2.666777201000463e-03	-8.868715e-06
2.676777201000463e-03	-8.868709e-06
2.686777201000463e-03	-8.868705e-06
2.696777201000463e-03	-8.868700e-06
2.706777201000463e-03	-8.868697e-06
2.716777201000463e-03	-8.868692e-06
2.726777201000463e-03	-8.868688e-06
2.736777201000463e-03	-8.868686e-06
2.746777201000463e-03	-8.868682e-06
2.756777201000463e-03	-8.868678e-06
2.766777201000463e-03	-8.868676e-06
2.776777201000463e-03	-8.868673e-06
2.786777201000463e-03	-8.868670e-06
2.796777201000463e-03	-8.868667e-06
2.806777201000463e-03	-8.868665e-06
2.816777201000463e-03	-8.868662e-06
2.826777201000463e-03	-8.868659e-06
2.836777201000463e-03	-8.868657e-06
2.846777201000463e-03	-8.868656e-06
2.856777201000463e-03	-8.868654e-06
2.866777201000463e-03	-8.868652e-06
2.876777201000463e-03	-8.868650e-06
2.886777201000463e-03	-8.868648e-06
2.896777201000463e-03	-8.868647e-06
2.906777201000463e-03	-8.868646e-06
2.916777201000463e-03	-8.868644e-06
2.926777201000463e-03	-8.868642e-06
2.936777201000463e-03	-8.868641e-06
2.946777201000463e-03	-8.868639e-06
2.956777201000463e-03	-8.868638e-06
2.966777201000463e-03	-8.868637e-06
2.976777201000463e-03	-8.868637e-06
2.986777201000463e-03	-8.868636e-06
2.996777201000463e-03	-8.868635e-06
3.006777201000463e-03	-8.868634e-06
3.016777201000463e-03	-8.868632e-06
3.026777201000463e-03	-8.868632e-06
3.036777201000463e-03	-8.868631e-06
3.046777201000463e-03	-8.868630e-06
3.056777201000463e-03	-8.868629e-06
3.066777201000463e-03	-8.868628e-06
3.076777201000463e-03	-8.868627e-06
3.086777201000463e-03	-8.868627e-06
3.096777201000463e-03	-8.868627e-06
3.106777201000463e-03	-8.868627e-06
3.116777201000463e-03	-8.868626e-06
3.126777201000463e-03	-8.868625e-06
3.136777201000463e-03	-8.868625e-06
3.146777201000463e-03	-8.868624e-06
3.156777201000463e-03	-8.868624e-06
3.166777201000463e-03	-8.868623e-06
3.176777201000463e-03	-8.868623e-06
3.186777201000463e-03	-8.868623e-06
3.196777201000463e-03	-8.868622e-06
3.206777201000463e-03	-8.868622e-06
3.216777201000463e-03	-8.868622e-06
3.226777201000463e-03	-8.868621e-06
3.236777201000463e-03	-8.868621e-06
3.246777201000463e-03	-8.868621e-06
3.256777201000463e-03	-8.868620e-06
3.266777201000463e-03	-8.868620e-06
3.276777201000463e-03	-8.868619e-06
3.286777201000463e-03	-8.868619e-06
3.296777201000463e-03	-8.868619e-06
3.306777201000463e-03	-8.868619e-06
3.316777201000463e-03	-8.868619e-06
3.326777201000463e-03	-8.868619e-06
3.336777201000463e-03	-8.868618e-06
3.346777201000463e-03	-8.868618e-06
3.356777201000463e-03	-8.868618e-06
3.366777201000463e-03	-8.868618e-06
3.376777201000463e-03	-8.868618e-06
3.386777201000463e-03	-8.868617e-06
3.396777201000463e-03	-8.868617e-06
3.406777201000463e-03	-8.868617e-06
3.416777201000463e-03	-8.868617e-06
3.426777201000463e-03	-8.868617e-06
3.436777201000463e-03	-8.868617e-06
3.446777201000463e-03	-8.868617e-06
3.456777201000463e-03	-8.868617e-06
3.466777201000463e-03	-8.868617e-06
3.476777201000463e-03	-8.868617e-06
3.486777201000463e-03	-8.868617e-06
3.496777201000463e-03	-8.868617e-06
3.506777201000463e-03	-8.868617e-06
3.516777201000463e-03	-8.868617e-06
3.526777201000463e-03	-8.868617e-06
3.536777201000463e-03	-8.868617e-06
3.546777201000463e-03	-8.868617e-06
3.556777201000463e-03	-8.868617e-06
3.566777201000463e-03	-8.868617e-06
3.576777201000463e-03	-8.868616e-06
3.586777201000463e-03	-8.868616e-06
3.596777201000463e-03	-8.868617e-06
3.606777201000463e-03	-8.868617e-06
3.616777201000463e-03	-8.868616e-06
3.626777201000463e-03	-8.868616e-06
3.636777201000463e-03	-8.868616e-06
3.646777201000463e-03	-8.868616e-06
3.656777201000463e-03	-8.868616e-06
3.666777201000463e-03	-8.868616e-06
3.676777201000463e-03	-8.868616e-06
3.686777201000463e-03	-8.868616e-06
3.696777201000463e-03	-8.868616e-06
3.706777201000463e-03	-8.868616e-06
3.716777201000463e-03	-8.868616e-06
3.726777201000463e-03	-8.868616e-06
3.736777201000463e-03	-8.868616e-06
3.746777201000463e-03	-8.868616e-06
3.756777201000463e-03	-8.868616e-06
3.766777201000463e-03	-8.868616e-06
3.776777201000463e-03	-8.868616e-06
3.786777201000463e-03	-8.868616e-06
3.796777201000463e-03	-8.868616e-06
3.806777201000463e-03	-8.868616e-06
3.816777201000463e-03	-8.868616e-06
3.826777201000463e-03	-8.868616e-06
3.836777201000463e-03	-8.868616e-06
3.846777201000463e-03	-8.868616e-06
3.856777201000463e-03	-8.868616e-06
3.866777201000463e-03	-8.868616e-06
3.876777201000463e-03	-8.868616e-06
3.886777201000463e-03	-8.868616e-06
3.896777201000463e-03	-8.868616e-06
3.906777201000463e-03	-8.868616e-06
3.916777201000463e-03	-8.868616e-06
3.926777201000463e-03	-8.868616e-06
3.936777201000463e-03	-8.868616e-06
3.946777201000463e-03	-8.868616e-06
3.956777201000463e-03	-8.868616e-06
3.966777201000463e-03	-8.868616e-06
3.976777201000463e-03	-8.868616e-06
3.986777201000463e-03	-8.868616e-06
3.996777201000463e-03	-8.868616e-06
4.006777201000463e-03	-8.868616e-06
4.016777201000463e-03	-8.868616e-06
4.026777201000463e-03	-8.868616e-06
4.036777201000463e-03	-8.868615e-06
4.046777201000462e-03	-8.868615e-06
4.056777201000463e-03	-8.868615e-06
4.066777201000463e-03	-8.868615e-06
4.076777201000463e-03	-8.868616e-06
4.086777201000463e-03	-8.868616e-06
4.096777201000463e-03	-8.868616e-06
4.106777201000463e-03	-8.868615e-06
4.116777201000463e-03	-8.868615e-06
4.126777201000463e-03	-8.868615e-06
4.136777201000463e-03	-8.868615e-06
4.146777201000463e-03	-8.868616e-06
4.156777201000463e-03	-8.868616e-06
4.166777201000463e-03	-8.868616e-06
4.176777201000463e-03	-8.868616e-06
4.186777201000463e-03	-8.868616e-06
4.196777201000462e-03	-8.868616e-06
4.206777201000463e-03	-8.868615e-06
4.216777201000462e-03	-8.868615e-06
4.226777201000463e-03	-8.868616e-06
4.236777201000463e-03	-8.868616e-06
4.246777201000463e-03	-8.868616e-06
4.256777201000463e-03	-8.868616e-06
4.266777201000463e-03	-8.868615e-06
4.276777201000463e-03	-8.868615e-06
4.286777201000463e-03	-8.868616e-06
4.296777201000463e-03	-8.868616e-06
4.306777201000463e-03	-8.868615e-06
4.316777201000463e-03	-8.868615e-06
4.326777201000463e-03	-8.868616e-06
4.336777201000463e-03	-8.868616e-06
4.346777201000463e-03	-8.868615e-06
4.356777201000463e-03	-8.868615e-06
4.366777201000462e-03	-8.868615e-06
4.376777201000463e-03	-8.868615e-06
4.386777201000462e-03	-8.868616e-06
4.396777201000463e-03	-8.868616e-06
4.406777201000463e-03	-8.868615e-06
4.416777201000463e-03	-8.868615e-06
4.426777201000463e-03	-8.868615e-06
4.436777201000463e-03	-8.868615e-06
4.446777201000463e-03	-8.868615e-06
4.456777201000463e-03	-8.868615e-06
4.466777201000463e-03	-8.868615e-06
4.476777201000463e-03	-8.868615e-06
4.486777201000463e-03	-8.868616e-06
4.496777201000463e-03	-8.868616e-06
4.506777201000463e-03	-8.868616e-06
4.516777201000462e-03	-8.868616e-06
4.526777201000463e-03	-8.868616e-06
4.536777201000462e-03	-8.868616e-06
4.546777201000463e-03	-8.868616e-06
4.556777201000463e-03	-8.868616e-06
4.566777201000463e-03	-8.868616e-06
4.576777201000463e-03	-8.868616e-06
4.586777201000463e-03	-8.868616e-06
4.596777201000463e-03	-8.868615e-06
4.606777201000463e-03	-8.868615e-06
4.616777201000463e-03	-8.868615e-06
4.626777201000463e-03	-8.868615e-06
4.636777201000463e-03	-8.868615e-06
4.646777201000463e-03	-8.868615e-06
4.656777201000463e-03	-8.868615e-06
4.666777201000463e-03	-8.868615e-06
4.676777201000463e-03	-8.868616e-06
4.686777201000462e-03	-8.868616e-06
4.696777201000463e-03	-8.868616e-06
4.706777201000462e-03	-8.868616e-06
4.716777201000463e-03	-8.868615e-06
4.726777201000463e-03	-8.868615e-06
4.736777201000463e-03	-8.868615e-06
4.746777201000463e-03	-8.868615e-06
4.756777201000463e-03	-8.868616e-06
4.766777201000463e-03	-8.868616e-06
4.776777201000463e-03	-8.868615e-06
4.786777201000463e-03	-8.868615e-06
4.796777201000463e-03	-8.868616e-06
4.806777201000463e-03	-8.868616e-06
4.816777201000463e-03	-8.868615e-06
4.826777201000463e-03	-8.868615e-06
4.836777201000462e-03	-8.868616e-06
4.846777201000463e-03	-8.868616e-06
4.856777201000462e-03	-8.868615e-06
4.866777201000463e-03	-8.868615e-06
4.876777201000462e-03	-8.868616e-06
4.886777201000463e-03	-8.868616e-06
4.896777201000463e-03	-8.868615e-06
4.906777201000463e-03	-8.868615e-06
4.916777201000463e-03	-8.868616e-06
4.926777201000463e-03	-8.868616e-06
4.936777201000463e-03	-8.868616e-06
4.946777201000463e-03	-8.868616e-06
4.956777201000463e-03	-8.868615e-06
4.966777201000463e-03	-8.868615e-06
4.976777201000463e-03	-8.868616e-06
4.986777201000463e-03	-8.868616e-06
4.996777201000463e-03	-8.868616e-06
5.006777201000462e-03	-8.868616e-06
5.016777201000463e-03	-8.868615e-06
5.026777201000462e-03	-8.868615e-06
5.036777201000463e-03	-8.868615e-06
5.046777201000462e-03	-8.868615e-06
5.056777201000463e-03	-8.868616e-06
5.066777201000463e-03	-8.868616e-06
5.076777201000463e-03	-8.868616e-06
5.086777201000463e-03	-8.868616e-06
5.096777201000463e-03	-8.868616e-06
5.106777201000463e-03	-8.868616e-06
5.116777201000463e-03	-8.868616e-06
5.126777201000463e-03	-8.868616e-06
5.136777201000463e-03	-8.868616e-06
5.146777201000463e-03	-8.868616e-06
5.156777201000462e-03	-8.868616e-06
5.166777201000463e-03	-8.868616e-06
5.176777201000462e-03	-8.868616e-06
5.186777201000463e-03	-8.868616e-06
5.196777201000462e-03	-8.868615e-06
5.206777201000463e-03	-8.868615e-06
5.216777201000463e-03	-8.868615e-06
5.226777201000463e-03	-8.868616e-06
5.236777201000463e-03	-8.868616e-06
5.246777201000463e-03	-8.868616e-06
5.256777201000463e-03	-8.868616e-06
5.266777201000463e-03	-8.868616e-06
5.276777201000463e-03	-8.868616e-06
5.286777201000463e-03	-8.868616e-06
5.296777201000463e-03	-8.868616e-06
5.306777201000463e-03	-8.868616e-06
5.316777201000463e-03	-8.868616e-06
5.326777201000462e-03	-8.868616e-06
5.336777201000463e-03	-8.868616e-06
5.346777201000462e-03	-8.868616e-06
5.356777201000463e-03	-8.868616e-06
5.366777201000462e-03	-8.868615e-06
5.376777201000463e-03	-8.868615e-06
5.386777201000463e-03	-8.868615e-06
5.396777201000463e-03	-8.868615e-06
5.406777201000463e-03	-8.868616e-06
5.416777201000463e-03	-8.868616e-06
5.426777201000463e-03	-8.868616e-06
5.436777201000463e-03	-8.868616e-06
5.446777201000463e-03	-8.868615e-06
5.456777201000463e-03	-8.868615e-06
5.466777201000463e-03	-8.868615e-06
5.476777201000462e-03	-8.868615e-06
5.486777201000463e-03	-8.868616e-06
5.496777201000462e-03	-8.868616e-06
5.506777201000463e-03	-8.868616e-06
5.516777201000462e-03	-8.868616e-06
5.526777201000463e-03	-8.868615e-06
5.536777201000462e-03	-8.868615e-06
5.546777201000463e-03	-8.868616e-06
5.556777201000463e-03	-8.868616e-06
5.566777201000463e-03	-8.868615e-06
5.576777201000463e-03	-8.868615e-06
5.586777201000463e-03	-8.868615e-06
5.596777201000463e-03	-8.868615e-06
5.606777201000463e-03	-8.868616e-06
5.616777201000463e-03	-8.868616e-06
5.626777201000463e-03	-8.868615e-06
5.636777201000463e-03	-8.868615e-06
5.646777201000462e-03	-8.868616e-06
5.656777201000463e-03	-8.868616e-06
5.666777201000462e-03	-8.868615e-06
5.676777201000463e-03	-8.868615e-06
5.686777201000462e-03	-8.868616e-06
5.696777201000463e-03	-8.868616e-06
5.706777201000462e-03	-8.868615e-06
5.716777201000463e-03	-8.868615e-06
5.726777201000463e-03	-8.868616e-06
5.736777201000463e-03	-8.868616e-06
5.746777201000463e-03	-8.868615e-06
5.756777201000463e-03	-8.868615e-06
5.766777201000463e-03	-8.868616e-06
5.776777201000463e-03	-8.868616e-06
5.786777201000463e-03	-8.868615e-06
5.796777201000462e-03	-8.868615e-06
5.806777201000463e-03	-8.868615e-06
5.816777201000462e-03	-8.868615e-06
5.826777201000463e-03	-8.868616e-06
5.836777201000462e-03	-8.868616e-06
5.846777201000463e-03	-8.868615e-06
5.856777201000462e-03	-8.868615e-06
5.866777201000463e-03	-8.868616e-06
5.876777201000462e-03	-8.868616e-06
5.886777201000463e-03	-8.868615e-06
5.896777201000463e-03	-8.868615e-06
5.906777201000463e-03	-8.868615e-06
5.916777201000463e-03	-8.868615e-06
5.926777201000463e-03	-8.868616e-06
5.936777201000463e-03	-8.868616e-06
5.946777201000463e-03	-8.868615e-06
5.956777201000463e-03	-8.868615e-06
5.966777201000462e-03	-8.868615e-06
5.976777201000463e-03	-8.868615e-06
5.986777201000462e-03	-8.868615e-06
5.996777201000463e-03	-8.868615e-06
6.006777201000462e-03	-8.868616e-06
6.016777201000463e-03	-8.868616e-06
6.026777201000462e-03	-8.868615e-06
6.036777201000463e-03	-8.868615e-06
6.046777201000463e-03	-8.868615e-06
6.056777201000463e-03	-8.868615e-06
6.066777201000463e-03	-8.868615e-06
6.076777201000463e-03	-8.868615e-06
6.086777201000463e-03	-8.868616e-06
6.096777201000463e-03	-8.868616e-06
6.106777201000463e-03	-8.868616e-06
6.116777201000462e-03	-8.868616e-06
6.126777201000463e-03	-8.868615e-06
6.136777201000462e-03	-8.868615e-06
6.146777201000463e-03	-8.868615e-06
6.156777201000462e-03	-8.868615e-06
6.166777201000463e-03	-8.868615e-06
6.176777201000462e-03	-8.868615e-06
6.186777201000463e-03	-8.868615e-06
6.196777201000462e-03	-8.868615e-06
6.206777201000463e-03	-8.868616e-06
6.216777201000463e-03	-8.868616e-06
6.226777201000463e-03	-8.868616e-06
6.236777201000463e-03	-8.868616e-06
6.246777201000463e-03	-8.868615e-06
6.256777201000463e-03	-8.868615e-06
6.266777201000463e-03	-8.868615e-06
6.276777201000463e-03	-8.868615e-06
6.286777201000462e-03	-8.868615e-06
6.296777201000463e-03	-8.868615e-06
6.306777201000462e-03	-8.868615e-06
6.316777201000463e-03	-8.868615e-06
6.326777201000462e-03	-8.868615e-06
6.336777201000463e-03	-8.868615e-06
6.346777201000462e-03	-8.868615e-06
6.356777201000463e-03	-8.868615e-06
6.366777201000462e-03	-8.868615e-06
6.376777201000463e-03	-8.868615e-06
6.386777201000463e-03	-8.868615e-06
6.396777201000463e-03	-8.868615e-06
6.406777201000463e-03	-8.868615e-06
6.416777201000463e-03	-8.868615e-06
6.426777201000463e-03	-8.868615e-06
6.436777201000462e-03	-8.868615e-06
6.446777201000463e-03	-8.868615e-06
6.456777201000462e-03	-8.868615e-06
6.466777201000463e-03	-8.868615e-06
6.476777201000462e-03	-8.868615e-06
6.486777201000463e-03	-8.868615e-06
6.496777201000462e-03	-8.868615e-06
6.506777201000463e-03	-8.868615e-06
6.516777201000462e-03	-8.868615e-06
6.526777201000463e-03	-8.868615e-06
6.536777201000462e-03	-8.868615e-06
6.546777201000463e-03	-8.868615e-06
6.556777201000463e-03	-8.868615e-06
6.566777201000463e-03	-8.868615e-06
6.576777201000463e-03	-8.868615e-06
6.586777201000463e-03	-8.868615e-06
6.596777201000463e-03	-8.868615e-06
6.606777201000462e-03	-8.868615e-06
6.616777201000463e-03	-8.868615e-06
6.626777201000462e-03	-8.868615e-06
6.636777201000463e-03	-8.868616e-06
6.646777201000462e-03	-8.868616e-06
6.656777201000463e-03	-8.868616e-06
6.666777201000462e-03	-8.868616e-06
6.676777201000463e-03	-8.868616e-06
6.686777201000462e-03	-8.868616e-06
6.696777201000463e-03	-8.868615e-06
6.706777201000463e-03	-8.868615e-06
6.716777201000463e-03	-8.868615e-06
6.726777201000463e-03	-8.868615e-06
6.736777201000463e-03	-8.868615e-06
6.746777201000463e-03	-8.868615e-06
6.756777201000462e-03	-8.868615e-06
6.766777201000463e-03	-8.868615e-06
6.776777201000462e-03	-8.868615e-06
6.786777201000463e-03	-8.868615e-06
6.796777201000462e-03	-8.868616e-06
6.806777201000463e-03	-8.868616e-06
6.816777201000462e-03	-8.868615e-06
6.826777201000463e-03	-8.868615e-06
6.836777201000462e-03	-8.868615e-06
6.846777201000463e-03	-8.868615e-06
6.856777201000462e-03	-8.868615e-06
6.866777201000463e-03	-8.868615e-06
6.876777201000463e-03	-8.868615e-06
6.886777201000463e-03	-8.868615e-06
6.896777201000463e-03	-8.868616e-06
6.906777201000463e-03	-8.868616e-06
6.916777201000463e-03	-8.868616e-06
6.926777201000462e-03	-8.868616e-06
6.936777201000463e-03	-8.868615e-06
6.946777201000462e-03	-8.868615e-06
6.956777201000463e-03	-8.868615e-06
6.966777201000462e-03	-8.868615e-06
6.976777201000463e-03	-8.868615e-06
6.986777201000462e-03	-8.868615e-06
6.996777201000463e-03	-8.868616e-06
7.006777201000462e-03	-8.868616e-06
7.016777201000463e-03	-8.868615e-06
7.026777201000462e-03	-8.868615e-06
7.036777201000463e-03	-8.868615e-06
7.046777201000463e-03	-8.868615e-06
7.056777201000463e-03	-8.868615e-06
7.066777201000463e-03	-8.868615e-06
7.076777201000462e-03	-8.868616e-06
7.086777201000463e-03	-8.868616e-06
7.096777201000462e-03	-8.868615e-06
7.106777201000463e-03	-8.868615e-06
7.116777201000462e-03	-8.868615e-06
7.126777201000463e-03	-8.868615e-06
7.136777201000462e-03	-8.868616e-06
7.146777201000463e-03	-8.868616e-06
7.156777201000462e-03	-8.868615e-06
7.166777201000463e-03	-8.868615e-06
7.176777201000462e-03	-8.868615e-06
7.186777201000463e-03	-8.868615e-06
7.196777201000462e-03	-8.868616e-06
7.206777201000463e-03	-8.868616e-06
7.216777201000463e-03	-8.868615e-06
7.226777201000463e-03	-8.868615e-06
7.236777201000463e-03	-8.868615e-06
7.246777201000462e-03	-8.868615e-06
7.256777201000463e-03	-8.868616e-06
7.266777201000462e-03	-8.868616e-06
7.276777201000463e-03	-8.868616e-06
7.286777201000462e-03	-8.868616e-06
7.296777201000463e-03	-8.868615e-06
7.306777201000462e-03	-8.868615e-06
7.316777201000463e-03	-8.868616e-06
7.326777201000462e-03	-8.868616e-06
7.336777201000463e-03	-8.868615e-06
7.346777201000462e-03	-8.868615e-06
7.356777201000463e-03	-8.868615e-06
7.366777201000463e-03	-8.868615e-06
7.376777201000463e-03	-8.868616e-06
7.386777201000463e-03	-8.868616e-06
7.396777201000462e-03	-8.868615e-06
7.406777201000463e-03	-8.868615e-06
7.416777201000462e-03	-8.868615e-06
7.426777201000463e-03	-8.868615e-06
7.436777201000462e-03	-8.868616e-06
7.446777201000463e-03	-8.868616e-06
7.456777201000462e-03	-8.868615e-06
7.466777201000463e-03	-8.868615e-06
7.476777201000462e-03	-8.868616e-06
7.486777201000463e-03	-8.868616e-06
7.496777201000462e-03	-8.868615e-06
7.506777201000463e-03	-8.868615e-06
7.516777201000462e-03	-8.868615e-06
7.526777201000463e-03	-8.868615e-06
7.536777201000463e-03	-8.868616e-06
7.546777201000463e-03	-8.868616e-06
7.556777201000463e-03	-8.868615e-06
7.566777201000462e-03	-8.868615e-06
7.576777201000463e-03	-8.868616e-06
7.586777201000462e-03	-8.868616e-06
7.596777201000463e-03	-8.868615e-06
7.606777201000462e-03	-8.868615e-06
7.616777201000463e-03	-8.868615e-06
7.626777201000462e-03	-8.868615e-06
7.636777201000463e-03	-8.868616e-06
7.646777201000462e-03	-8.868616e-06
7.656777201000463e-03	-8.868615e-06
7.666777201000462e-03	-8.868615e-06
7.676777201000463e-03	-8.868616e-06
7.686777201000462e-03	-8.868616e-06
7.696777201000463e-03	-8.868615e-06
7.706777201000463e-03	-8.868615e-06
7.716777201000462e-03	-8.868616e-06
7.726777201000463e-03	-8.868616e-06
7.736777201000462e-03	-8.868615e-06
7.746777201000463e-03	-8.868615e-06
7.756777201000462e-03	-8.868616e-06
7.766777201000463e-03	-8.868616e-06
7.776777201000462e-03	-8.868615e-06
7.786777201000463e-03	-8.868615e-06
7.796777201000462e-03	-8.868615e-06
7.806777201000463e-03	-8.868615e-06
7.816777201000463e-03	-8.868615e-06
7.826777201000463e-03	-8.868615e-06
7.836777201000462e-03	-8.868615e-06
7.846777201000462e-03	-8.868615e-06
7.856777201000463e-03	-8.868616e-06
7.866777201000463e-03	-8.868616e-06
7.876777201000463e-03	-8.868615e-06
7.886777201000462e-03	-8.868615e-06
7.896777201000462e-03	-8.868616e-06
7.906777201000463e-03	-8.868616e-06
7.916777201000463e-03	-8.868615e-06
7.926777201000462e-03	-8.868615e-06
7.936777201000462e-03	-8.868616e-06
7.946777201000463e-03	-8.868616e-06
7.956777201000463e-03	-8.868615e-06
7.966777201000462e-03	-8.868615e-06
7.976777201000462e-03	-8.868616e-06
7.986777201000463e-03	-8.868616e-06
7.996777201000463e-03	-8.868615e-06
8.006777201000462e-03	-8.868615e-06
8.016777201000462e-03	-8.868616e-06
8.026777201000463e-03	-8.868616e-06
8.036777201000463e-03	-8.868615e-06
8.046777201000463e-03	-8.868615e-06
8.056777201000462e-03	-8.868616e-06
8.066777201000462e-03	-8.868616e-06
8.076777201000463e-03	-8.868615e-06
8.086777201000463e-03	-8.868615e-06
8.096777201000462e-03	-8.868615e-06
8.106777201000462e-03	-8.868615e-06
8.116777201000463e-03	-8.868616e-06
8.126777201000463e-03	-8.868616e-06
8.136777201000462e-03	-8.868615e-06
8.146777201000462e-03	-8.868615e-06
8.156777201000463e-03	-8.868616e-06
8.166777201000463e-03	-8.868616e-06
8.176777201000462e-03	-8.868615e-06
8.186777201000462e-03	-8.868615e-06
8.196777201000462e-03	-8.868616e-06
8.206777201000463e-03	-8.868616e-06
8.216777201000463e-03	-8.868615e-06
8.226777201000462e-03	-8.868615e-06
8.236777201000462e-03	-8.868616e-06
8.246777201000463e-03	-8.868616e-06
8.256777201000463e-03	-8.868615e-06
8.266777201000462e-03	-8.868615e-06
8.276777201000462e-03	-8.868616e-06
8.286777201000463e-03	-8.868616e-06
8.296777201000463e-03	-8.868615e-06
8.306777201000462e-03	-8.868615e-06
8.316777201000462e-03	-8.868615e-06
8.326777201000463e-03	-8.868615e-06
8.336777201000463e-03	-8.868616e-06
8.346777201000462e-03	-8.868616e-06
8.356777201000462e-03	-8.868615e-06
8.366777201000462e-03	-8.868615e-06
8.376777201000463e-03	-8.868616e-06
8.386777201000463e-03	-8.868616e-06
8.396777201000462e-03	-8.868615e-06
8.406777201000462e-03	-8.868615e-06
8.416777201000463e-03	-8.868616e-06
8.426777201000463e-03	-8.868616e-06
8.436777201000462e-03	-8.868615e-06
8.446777201000462e-03	-8.868615e-06
8.456777201000463e-03	-8.868615e-06
8.466777201000463e-03	-8.868615e-06
8.476777201000462e-03	-8.868616e-06
8.486777201000462e-03	-8.868616e-06
8.496777201000463e-03	-8.868615e-06
