time	Ix(M3:S)
1.335395306038958e-02	-1.812468e-06
1.336395306038959e-02	-1.812483e-06
1.337395306038958e-02	-1.812497e-06
1.338395306038958e-02	-1.812512e-06
1.339395306038958e-02	-1.812526e-06
1.340395306038959e-02	-1.812540e-06
1.341395306038958e-02	-1.812554e-06
1.342395306038958e-02	-1.812568e-06
1.343395306038958e-02	-1.812581e-06
1.344395306038959e-02	-1.812595e-06
1.345395306038959e-02	-1.812608e-06
1.346395306038958e-02	-1.812621e-06
1.347395306038958e-02	-1.812634e-06
1.348395306038959e-02	-1.812647e-06
1.349395306038959e-02	-1.812659e-06
1.350395306038958e-02	-1.812672e-06
1.351395306038958e-02	-1.812684e-06
1.352395306038958e-02	-1.812696e-06
1.353395306038959e-02	-1.812708e-06
1.354395306038958e-02	-1.812720e-06
1.355395306038958e-02	-1.812732e-06
1.356395306038958e-02	-1.812744e-06
1.357395306038959e-02	-1.812755e-06
1.358395306038958e-02	-1.812766e-06
1.359395306038958e-02	-1.812778e-06
1.360395306038958e-02	-1.812789e-06
1.361395306038959e-02	-1.812800e-06
1.362395306038959e-02	-1.812811e-06
1.363395306038958e-02	-1.812821e-06
1.364395306038958e-02	-1.812832e-06
1.365395306038959e-02	-1.812842e-06
1.366395306038959e-02	-1.812852e-06
1.367395306038958e-02	-1.812862e-06
1.368395306038958e-02	-1.812873e-06
1.369395306038958e-02	-1.812882e-06
1.370395306038959e-02	-1.812892e-06
1.371395306038958e-02	-1.812902e-06
1.372395306038958e-02	-1.812911e-06
1.373395306038958e-02	-1.812921e-06
1.374395306038959e-02	-1.812930e-06
1.375395306038959e-02	-1.812939e-06
1.376395306038958e-02	-1.812948e-06
1.377395306038958e-02	-1.812957e-06
1.378395306038959e-02	-1.812966e-06
1.379395306038959e-02	-1.812975e-06
1.380395306038958e-02	-1.812983e-06
1.381395306038958e-02	-1.812992e-06
1.382395306038958e-02	-1.813000e-06
1.383395306038959e-02	-1.813008e-06
1.384395306038958e-02	-1.813017e-06
1.385395306038958e-02	-1.813025e-06
1.386395306038958e-02	-1.813033e-06
1.387395306038959e-02	-1.813041e-06
1.388395306038958e-02	-1.813048e-06
1.389395306038958e-02	-1.813056e-06
1.390395306038958e-02	-1.813064e-06
1.391395306038959e-02	-1.813071e-06
1.392395306038959e-02	-1.813078e-06
1.393395306038958e-02	-1.813086e-06
1.394395306038958e-02	-1.813093e-06
1.395395306038959e-02	-1.813100e-06
1.396395306038959e-02	-1.813107e-06
1.397395306038958e-02	-1.813114e-06
1.398395306038958e-02	-1.813121e-06
1.399395306038958e-02	-1.813127e-06
1.400395306038959e-02	-1.813134e-06
1.401395306038958e-02	-1.813141e-06
1.402395306038958e-02	-1.813147e-06
1.403395306038958e-02	-1.813153e-06
1.404395306038959e-02	-1.813160e-06
1.405395306038958e-02	-1.813166e-06
1.406395306038958e-02	-1.813172e-06
1.407395306038958e-02	-1.813178e-06
1.408395306038959e-02	-1.813184e-06
1.409395306038959e-02	-1.813190e-06
1.410395306038958e-02	-1.813196e-06
1.411395306038958e-02	-1.813202e-06
1.412395306038959e-02	-1.813207e-06
1.413395306038959e-02	-1.813213e-06
1.414395306038958e-02	-1.813219e-06
1.415395306038958e-02	-1.813224e-06
1.416395306038958e-02	-1.813229e-06
1.417395306038959e-02	-1.813235e-06
1.418395306038958e-02	-1.813240e-06
1.419395306038958e-02	-1.813245e-06
1.420395306038958e-02	-1.813250e-06
1.421395306038959e-02	-1.813255e-06
1.422395306038958e-02	-1.813260e-06
1.423395306038958e-02	-1.813265e-06
1.424395306038958e-02	-1.813270e-06
1.425395306038959e-02	-1.813275e-06
1.426395306038959e-02	-1.813280e-06
1.427395306038958e-02	-1.813284e-06
1.428395306038958e-02	-1.813289e-06
1.429395306038959e-02	-1.813294e-06
1.430395306038959e-02	-1.813298e-06
1.431395306038958e-02	-1.813303e-06
1.432395306038958e-02	-1.813307e-06
1.433395306038958e-02	-1.813311e-06
1.434395306038959e-02	-1.813316e-06
1.435395306038958e-02	-1.813320e-06
1.436395306038958e-02	-1.813324e-06
1.437395306038958e-02	-1.813328e-06
1.438395306038959e-02	-1.813332e-06
1.439395306038958e-02	-1.813336e-06
1.440395306038958e-02	-1.813340e-06
1.441395306038958e-02	-1.813344e-06
1.442395306038959e-02	-1.813348e-06
1.443395306038959e-02	-1.813352e-06
1.444395306038958e-02	-1.813356e-06
1.445395306038958e-02	-1.813359e-06
1.446395306038958e-02	-1.813363e-06
1.447395306038959e-02	-1.813366e-06
1.448395306038958e-02	-1.813370e-06
1.449395306038958e-02	-1.813374e-06
1.450395306038958e-02	-1.813377e-06
1.451395306038959e-02	-1.813380e-06
1.452395306038958e-02	-1.813384e-06
1.453395306038958e-02	-1.813387e-06
1.454395306038958e-02	-1.813391e-06
1.455395306038959e-02	-1.813394e-06
1.456395306038958e-02	-1.813397e-06
1.457395306038958e-02	-1.813400e-06
1.458395306038958e-02	-1.813403e-06
1.459395306038959e-02	-1.813406e-06
1.460395306038959e-02	-1.813409e-06
1.461395306038958e-02	-1.813412e-06
1.462395306038958e-02	-1.813415e-06
1.463395306038958e-02	-1.813418e-06
1.464395306038959e-02	-1.813421e-06
1.465395306038958e-02	-1.813424e-06
1.466395306038958e-02	-1.813427e-06
1.467395306038958e-02	-1.813430e-06
1.468395306038959e-02	-1.813433e-06
1.469395306038958e-02	-1.813435e-06
1.470395306038958e-02	-1.813438e-06
1.471395306038958e-02	-1.813441e-06
1.472395306038959e-02	-1.813443e-06
1.473395306038958e-02	-1.813446e-06
1.474395306038958e-02	-1.813448e-06
1.475395306038958e-02	-1.813451e-06
1.476395306038959e-02	-1.813453e-06
1.477395306038959e-02	-1.813456e-06
1.478395306038958e-02	-1.813458e-06
1.479395306038958e-02	-1.813461e-06
1.480395306038958e-02	-1.813463e-06
1.481395306038959e-02	-1.813465e-06
1.482395306038958e-02	-1.813468e-06
1.483395306038958e-02	-1.813470e-06
1.484395306038958e-02	-1.813472e-06
1.485395306038959e-02	-1.813474e-06
1.486395306038958e-02	-1.813476e-06
1.487395306038958e-02	-1.813479e-06
1.488395306038958e-02	-1.813481e-06
1.489395306038959e-02	-1.813483e-06
1.490395306038958e-02	-1.813485e-06
1.491395306038958e-02	-1.813487e-06
1.492395306038958e-02	-1.813489e-06
1.493395306038959e-02	-1.813491e-06
1.494395306038959e-02	-1.813493e-06
1.495395306038958e-02	-1.813495e-06
1.496395306038958e-02	-1.813497e-06
1.497395306038958e-02	-1.813499e-06
1.498395306038959e-02	-1.813501e-06
1.499395306038958e-02	-1.813502e-06
1.500395306038958e-02	-1.813504e-06
1.501395306038958e-02	-1.813506e-06
1.502395306038959e-02	-1.813508e-06
1.503395306038958e-02	-1.813509e-06
1.504395306038958e-02	-1.813511e-06
1.505395306038958e-02	-1.813513e-06
1.506395306038959e-02	-1.813515e-06
1.507395306038959e-02	-1.813516e-06
1.508395306038958e-02	-1.813518e-06
1.509395306038958e-02	-1.813520e-06
1.510395306038958e-02	-1.813521e-06
1.511395306038959e-02	-1.813523e-06
1.512395306038958e-02	-1.813524e-06
1.513395306038958e-02	-1.813526e-06
1.514395306038958e-02	-1.813527e-06
1.515395306038959e-02	-1.813529e-06
1.516395306038958e-02	-1.813530e-06
1.517395306038958e-02	-1.813532e-06
1.518395306038958e-02	-1.813533e-06
1.519395306038959e-02	-1.813535e-06
1.520395306038958e-02	-1.813536e-06
1.521395306038958e-02	-1.813537e-06
1.522395306038958e-02	-1.813539e-06
1.523395306038959e-02	-1.813540e-06
1.524395306038959e-02	-1.813542e-06
1.525395306038958e-02	-1.813543e-06
1.526395306038958e-02	-1.813544e-06
1.527395306038958e-02	-1.813545e-06
1.528395306038959e-02	-1.813547e-06
1.529395306038958e-02	-1.813548e-06
1.530395306038958e-02	-1.813549e-06
1.531395306038958e-02	-1.813550e-06
1.532395306038959e-02	-1.813552e-06
1.533395306038958e-02	-1.813553e-06
1.534395306038958e-02	-1.813554e-06
1.535395306038958e-02	-1.813555e-06
1.536395306038959e-02	-1.813556e-06
1.537395306038958e-02	-1.813557e-06
1.538395306038958e-02	-1.813558e-06
1.539395306038958e-02	-1.813559e-06
1.540395306038959e-02	-1.813561e-06
1.541395306038959e-02	-1.813562e-06
1.542395306038958e-02	-1.813563e-06
1.543395306038958e-02	-1.813564e-06
1.544395306038958e-02	-1.813565e-06
1.545395306038959e-02	-1.813566e-06
1.546395306038958e-02	-1.813567e-06
1.547395306038958e-02	-1.813568e-06
1.548395306038958e-02	-1.813569e-06
1.549395306038959e-02	-1.813570e-06
1.550395306038958e-02	-1.813571e-06
1.551395306038958e-02	-1.813572e-06
1.552395306038958e-02	-1.813573e-06
1.553395306038959e-02	-1.813573e-06
1.554395306038958e-02	-1.813574e-06
1.555395306038958e-02	-1.813575e-06
1.556395306038958e-02	-1.813576e-06
1.557395306038959e-02	-1.813577e-06
1.558395306038959e-02	-1.813578e-06
1.559395306038958e-02	-1.813579e-06
1.560395306038958e-02	-1.813580e-06
1.561395306038958e-02	-1.813580e-06
1.562395306038959e-02	-1.813581e-06
1.563395306038958e-02	-1.813582e-06
1.564395306038958e-02	-1.813583e-06
1.565395306038958e-02	-1.813584e-06
1.566395306038958e-02	-1.813585e-06
1.567395306038958e-02	-1.813585e-06
1.568395306038959e-02	-1.813586e-06
1.569395306038959e-02	-1.813587e-06
1.570395306038959e-02	-1.813587e-06
1.571395306038958e-02	-1.813588e-06
1.572395306038958e-02	-1.813589e-06
1.573395306038958e-02	-1.813590e-06
1.574395306038958e-02	-1.813590e-06
1.575395306038958e-02	-1.813591e-06
1.576395306038958e-02	-1.813592e-06
1.577395306038959e-02	-1.813592e-06
1.578395306038959e-02	-1.813593e-06
1.579395306038959e-02	-1.813594e-06
1.580395306038958e-02	-1.813594e-06
1.581395306038958e-02	-1.813595e-06
1.582395306038958e-02	-1.813596e-06
1.583395306038958e-02	-1.813596e-06
1.584395306038958e-02	-1.813597e-06
1.585395306038959e-02	-1.813597e-06
1.586395306038959e-02	-1.813598e-06
1.587395306038959e-02	-1.813599e-06
1.588395306038958e-02	-1.813599e-06
1.589395306038958e-02	-1.813600e-06
1.590395306038958e-02	-1.813600e-06
1.591395306038958e-02	-1.813601e-06
1.592395306038958e-02	-1.813601e-06
1.593395306038958e-02	-1.813602e-06
1.594395306038959e-02	-1.813602e-06
1.595395306038959e-02	-1.813603e-06
1.596395306038959e-02	-1.813604e-06
1.597395306038958e-02	-1.813604e-06
1.598395306038958e-02	-1.813605e-06
1.599395306038958e-02	-1.813605e-06
1.600395306038958e-02	-1.813606e-06
1.601395306038958e-02	-1.813606e-06
1.602395306038959e-02	-1.813607e-06
1.603395306038959e-02	-1.813607e-06
1.604395306038959e-02	-1.813607e-06
1.605395306038958e-02	-1.813608e-06
1.606395306038958e-02	-1.813608e-06
1.607395306038958e-02	-1.813609e-06
1.608395306038958e-02	-1.813609e-06
1.609395306038958e-02	-1.813610e-06
1.610395306038958e-02	-1.813610e-06
1.611395306038959e-02	-1.813611e-06
1.612395306038959e-02	-1.813611e-06
1.613395306038959e-02	-1.813612e-06
1.614395306038958e-02	-1.813612e-06
1.615395306038958e-02	-1.813612e-06
1.616395306038958e-02	-1.813613e-06
1.617395306038958e-02	-1.813613e-06
1.618395306038958e-02	-1.813614e-06
1.619395306038959e-02	-1.813614e-06
1.620395306038959e-02	-1.813614e-06
1.621395306038959e-02	-1.813615e-06
1.622395306038958e-02	-1.813615e-06
1.623395306038958e-02	-1.813615e-06
1.624395306038958e-02	-1.813616e-06
1.625395306038958e-02	-1.813616e-06
1.626395306038958e-02	-1.813617e-06
1.627395306038958e-02	-1.813617e-06
1.628395306038959e-02	-1.813617e-06
1.629395306038959e-02	-1.813618e-06
1.630395306038959e-02	-1.813618e-06
1.631395306038958e-02	-1.813618e-06
1.632395306038958e-02	-1.813619e-06
1.633395306038958e-02	-1.813619e-06
1.634395306038958e-02	-1.813619e-06
1.635395306038958e-02	-1.813620e-06
1.636395306038959e-02	-1.813620e-06
1.637395306038959e-02	-1.813620e-06
1.638395306038959e-02	-1.813620e-06
1.639395306038958e-02	-1.813621e-06
1.640395306038958e-02	-1.813621e-06
1.641395306038958e-02	-1.813621e-06
1.642395306038958e-02	-1.813622e-06
1.643395306038958e-02	-1.813622e-06
1.644395306038958e-02	-1.813622e-06
1.645395306038959e-02	-1.813622e-06
1.646395306038959e-02	-1.813623e-06
1.647395306038959e-02	-1.813623e-06
1.648395306038958e-02	-1.813623e-06
1.649395306038958e-02	-1.813624e-06
1.650395306038958e-02	-1.813624e-06
1.651395306038958e-02	-1.813624e-06
1.652395306038958e-02	-1.813624e-06
1.653395306038959e-02	-1.813625e-06
1.654395306038959e-02	-1.813625e-06
1.655395306038959e-02	-1.813625e-06
1.656395306038959e-02	-1.813625e-06
1.657395306038958e-02	-1.813626e-06
1.658395306038958e-02	-1.813626e-06
1.659395306038958e-02	-1.813626e-06
1.660395306038958e-02	-1.813626e-06
1.661395306038958e-02	-1.813627e-06
1.662395306038959e-02	-1.813627e-06
1.663395306038959e-02	-1.813627e-06
1.664395306038959e-02	-1.813627e-06
1.665395306038958e-02	-1.813627e-06
1.666395306038958e-02	-1.813628e-06
1.667395306038958e-02	-1.813628e-06
1.668395306038958e-02	-1.813628e-06
1.669395306038958e-02	-1.813628e-06
1.670395306038958e-02	-1.813628e-06
1.671395306038959e-02	-1.813629e-06
1.672395306038959e-02	-1.813629e-06
1.673395306038959e-02	-1.813629e-06
1.674395306038958e-02	-1.813629e-06
1.675395306038958e-02	-1.813629e-06
1.676395306038958e-02	-1.813630e-06
1.677395306038958e-02	-1.813630e-06
1.678395306038958e-02	-1.813630e-06
1.679395306038959e-02	-1.813630e-06
1.680395306038959e-02	-1.813630e-06
1.681395306038959e-02	-1.813630e-06
1.682395306038958e-02	-1.813631e-06
1.683395306038958e-02	-1.813631e-06
1.684395306038958e-02	-1.813631e-06
1.685395306038958e-02	-1.813631e-06
1.686395306038958e-02	-1.813631e-06
1.687395306038958e-02	-1.813632e-06
1.688395306038959e-02	-1.813632e-06
1.689395306038959e-02	-1.813632e-06
1.690395306038959e-02	-1.813632e-06
1.691395306038958e-02	-1.813632e-06
1.692395306038958e-02	-1.813632e-06
1.693395306038958e-02	-1.813632e-06
1.694395306038958e-02	-1.813633e-06
1.695395306038958e-02	-1.813633e-06
1.696395306038959e-02	-1.813633e-06
1.697395306038959e-02	-1.813633e-06
1.698395306038959e-02	-1.813633e-06
1.699395306038958e-02	-1.813633e-06
1.700395306038958e-02	-1.813633e-06
1.701395306038958e-02	-1.813634e-06
1.702395306038958e-02	-1.813634e-06
1.703395306038958e-02	-1.813634e-06
1.704395306038958e-02	-1.813634e-06
1.705395306038959e-02	-1.813634e-06
1.706395306038959e-02	-1.813634e-06
1.707395306038959e-02	-1.813634e-06
1.708395306038958e-02	-1.813634e-06
1.709395306038958e-02	-1.813635e-06
1.710395306038958e-02	-1.813635e-06
1.711395306038958e-02	-1.813635e-06
1.712395306038958e-02	-1.813635e-06
1.713395306038959e-02	-1.813635e-06
1.714395306038959e-02	-1.813635e-06
1.715395306038959e-02	-1.813635e-06
1.716395306038958e-02	-1.813635e-06
1.717395306038958e-02	-1.813635e-06
1.718395306038958e-02	-1.813636e-06
1.719395306038958e-02	-1.813636e-06
1.720395306038958e-02	-1.813636e-06
1.721395306038958e-02	-1.813636e-06
1.722395306038959e-02	-1.813636e-06
1.723395306038959e-02	-1.813636e-06
1.724395306038959e-02	-1.813636e-06
1.725395306038958e-02	-1.813636e-06
1.726395306038958e-02	-1.813636e-06
1.727395306038958e-02	-1.813637e-06
1.728395306038958e-02	-1.813637e-06
1.729395306038958e-02	-1.813637e-06
1.730395306038959e-02	-1.813637e-06
1.731395306038959e-02	-1.813637e-06
1.732395306038959e-02	-1.813637e-06
1.733395306038958e-02	-1.813637e-06
1.734395306038958e-02	-1.813637e-06
1.735395306038958e-02	-1.813637e-06
1.736395306038958e-02	-1.813637e-06
1.737395306038958e-02	-1.813637e-06
1.738395306038958e-02	-1.813637e-06
1.739395306038959e-02	-1.813638e-06
1.740395306038959e-02	-1.813638e-06
1.741395306038959e-02	-1.813638e-06
1.742395306038958e-02	-1.813638e-06
1.743395306038958e-02	-1.813638e-06
1.744395306038958e-02	-1.813638e-06
1.745395306038958e-02	-1.813638e-06
1.746395306038958e-02	-1.813638e-06
1.747395306038959e-02	-1.813638e-06
1.748395306038959e-02	-1.813638e-06
1.749395306038959e-02	-1.813638e-06
1.750395306038958e-02	-1.813638e-06
1.751395306038958e-02	-1.813639e-06
1.752395306038958e-02	-1.813639e-06
1.753395306038958e-02	-1.813639e-06
1.754395306038958e-02	-1.813639e-06
1.755395306038958e-02	-1.813639e-06
1.756395306038959e-02	-1.813639e-06
1.757395306038959e-02	-1.813639e-06
1.758395306038959e-02	-1.813639e-06
1.759395306038958e-02	-1.813639e-06
1.760395306038958e-02	-1.813639e-06
1.761395306038958e-02	-1.813639e-06
1.762395306038958e-02	-1.813639e-06
1.763395306038958e-02	-1.813639e-06
1.764395306038959e-02	-1.813639e-06
1.765395306038959e-02	-1.813639e-06
1.766395306038959e-02	-1.813640e-06
1.767395306038958e-02	-1.813640e-06
1.768395306038958e-02	-1.813640e-06
1.769395306038958e-02	-1.813640e-06
1.770395306038958e-02	-1.813640e-06
1.771395306038958e-02	-1.813640e-06
1.772395306038958e-02	-1.813640e-06
1.773395306038959e-02	-1.813640e-06
1.774395306038959e-02	-1.813640e-06
1.775395306038959e-02	-1.813640e-06
1.776395306038958e-02	-1.813640e-06
1.777395306038958e-02	-1.813640e-06
1.778395306038958e-02	-1.813640e-06
1.779395306038958e-02	-1.813640e-06
1.780395306038958e-02	-1.813640e-06
1.781395306038959e-02	-1.813640e-06
1.782395306038959e-02	-1.813640e-06
1.783395306038959e-02	-1.813640e-06
1.784395306038958e-02	-1.813640e-06
1.785395306038958e-02	-1.813640e-06
1.786395306038958e-02	-1.813640e-06
1.787395306038958e-02	-1.813641e-06
1.788395306038958e-02	-1.813641e-06
1.789395306038958e-02	-1.813641e-06
1.790395306038959e-02	-1.813641e-06
1.791395306038959e-02	-1.813641e-06
1.792395306038959e-02	-1.813641e-06
1.793395306038958e-02	-1.813641e-06
1.794395306038958e-02	-1.813641e-06
1.795395306038958e-02	-1.813641e-06
1.796395306038958e-02	-1.813641e-06
1.797395306038958e-02	-1.813641e-06
1.798395306038958e-02	-1.813641e-06
1.799395306038959e-02	-1.813641e-06
1.800395306038959e-02	-1.813641e-06
1.801395306038958e-02	-1.813641e-06
1.802395306038958e-02	-1.813641e-06
1.803395306038958e-02	-1.813641e-06
1.804395306038958e-02	-1.813641e-06
1.805395306038958e-02	-1.813641e-06
1.806395306038958e-02	-1.813641e-06
1.807395306038959e-02	-1.813641e-06
1.808395306038959e-02	-1.813641e-06
1.809395306038959e-02	-1.813641e-06
1.810395306038958e-02	-1.813641e-06
1.811395306038958e-02	-1.813641e-06
1.812395306038958e-02	-1.813641e-06
1.813395306038958e-02	-1.813641e-06
1.814395306038958e-02	-1.813642e-06
1.815395306038958e-02	-1.813642e-06
1.816395306038959e-02	-1.813642e-06
1.817395306038959e-02	-1.813642e-06
1.818395306038958e-02	-1.813642e-06
1.819395306038958e-02	-1.813642e-06
1.820395306038958e-02	-1.813642e-06
1.821395306038958e-02	-1.813642e-06
1.822395306038958e-02	-1.813642e-06
1.823395306038958e-02	-1.813642e-06
1.824395306038959e-02	-1.813642e-06
1.825395306038959e-02	-1.813642e-06
1.826395306038959e-02	-1.813642e-06
1.827395306038958e-02	-1.813642e-06
1.828395306038958e-02	-1.813642e-06
1.829395306038958e-02	-1.813642e-06
1.830395306038958e-02	-1.813642e-06
1.831395306038958e-02	-1.813642e-06
1.832395306038958e-02	-1.813642e-06
1.833395306038959e-02	-1.813642e-06
1.834395306038959e-02	-1.813642e-06
1.835395306038958e-02	-1.813642e-06
1.836395306038958e-02	-1.813642e-06
1.837395306038958e-02	-1.813642e-06
1.838395306038958e-02	-1.813642e-06
1.839395306038958e-02	-1.813642e-06
1.840395306038958e-02	-1.813642e-06
1.841395306038959e-02	-1.813642e-06
1.842395306038959e-02	-1.813642e-06
1.843395306038959e-02	-1.813642e-06
1.844395306038958e-02	-1.813642e-06
1.845395306038958e-02	-1.813642e-06
1.846395306038958e-02	-1.813642e-06
1.847395306038958e-02	-1.813642e-06
1.848395306038958e-02	-1.813642e-06
1.849395306038958e-02	-1.813642e-06
1.850395306038959e-02	-1.813642e-06
1.851395306038959e-02	-1.813642e-06
1.852395306038958e-02	-1.813642e-06
1.853395306038958e-02	-1.813642e-06
1.854395306038958e-02	-1.813642e-06
1.855395306038958e-02	-1.813643e-06
1.856395306038958e-02	-1.813643e-06
1.857395306038958e-02	-1.813643e-06
1.858395306038959e-02	-1.813643e-06
1.859395306038959e-02	-1.813643e-06
1.860395306038959e-02	-1.813643e-06
1.861395306038958e-02	-1.813643e-06
1.862395306038958e-02	-1.813643e-06
1.863395306038958e-02	-1.813643e-06
1.864395306038958e-02	-1.813643e-06
1.865395306038958e-02	-1.813643e-06
1.866395306038958e-02	-1.813643e-06
1.867395306038959e-02	-1.813643e-06
1.868395306038959e-02	-1.813643e-06
1.869395306038958e-02	-1.813643e-06
1.870395306038958e-02	-1.813643e-06
1.871395306038958e-02	-1.813643e-06
1.872395306038958e-02	-1.813643e-06
1.873395306038958e-02	-1.813643e-06
1.874395306038958e-02	-1.813643e-06
1.875395306038959e-02	-1.813643e-06
1.876395306038959e-02	-1.813643e-06
1.877395306038959e-02	-1.813643e-06
1.878395306038958e-02	-1.813643e-06
1.879395306038958e-02	-1.813643e-06
1.880395306038958e-02	-1.813643e-06
1.881395306038958e-02	-1.813643e-06
1.882395306038958e-02	-1.813643e-06
1.883395306038958e-02	-1.813643e-06
1.884395306038959e-02	-1.813643e-06
1.885395306038959e-02	-1.813643e-06
1.886395306038958e-02	-1.813643e-06
1.887395306038958e-02	-1.813643e-06
1.888395306038958e-02	-1.813643e-06
1.889395306038958e-02	-1.813643e-06
1.890395306038958e-02	-1.813643e-06
1.891395306038958e-02	-1.813643e-06
1.892395306038959e-02	-1.813643e-06
1.893395306038959e-02	-1.813643e-06
1.894395306038959e-02	-1.813643e-06
1.895395306038958e-02	-1.813643e-06
1.896395306038958e-02	-1.813643e-06
1.897395306038958e-02	-1.813643e-06
1.898395306038958e-02	-1.813643e-06
1.899395306038958e-02	-1.813643e-06
1.900395306038958e-02	-1.813643e-06
1.901395306038959e-02	-1.813643e-06
1.902395306038959e-02	-1.813643e-06
1.903395306038958e-02	-1.813643e-06
1.904395306038958e-02	-1.813643e-06
1.905395306038958e-02	-1.813643e-06
1.906395306038958e-02	-1.813643e-06
1.907395306038958e-02	-1.813643e-06
1.908395306038958e-02	-1.813643e-06
1.909395306038959e-02	-1.813643e-06
1.910395306038959e-02	-1.813643e-06
1.911395306038959e-02	-1.813643e-06
1.912395306038958e-02	-1.813643e-06
1.913395306038958e-02	-1.813643e-06
1.914395306038958e-02	-1.813643e-06
1.915395306038958e-02	-1.813643e-06
1.916395306038958e-02	-1.813643e-06
1.917395306038958e-02	-1.813643e-06
1.918395306038959e-02	-1.813643e-06
1.919395306038959e-02	-1.813643e-06
1.920395306038958e-02	-1.813643e-06
1.921395306038958e-02	-1.813643e-06
1.922395306038958e-02	-1.813643e-06
1.923395306038958e-02	-1.813643e-06
1.924395306038958e-02	-1.813643e-06
1.925395306038958e-02	-1.813643e-06
1.926395306038958e-02	-1.813643e-06
1.927395306038959e-02	-1.813643e-06
1.928395306038959e-02	-1.813643e-06
1.929395306038958e-02	-1.813643e-06
1.930395306038958e-02	-1.813643e-06
1.931395306038958e-02	-1.813643e-06
1.932395306038958e-02	-1.813643e-06
1.933395306038958e-02	-1.813643e-06
1.934395306038958e-02	-1.813643e-06
1.935395306038959e-02	-1.813643e-06
1.936395306038959e-02	-1.813644e-06
1.937395306038959e-02	-1.813644e-06
1.938395306038958e-02	-1.813644e-06
1.939395306038958e-02	-1.813644e-06
1.940395306038958e-02	-1.813644e-06
1.941395306038958e-02	-1.813644e-06
1.942395306038958e-02	-1.813644e-06
1.943395306038958e-02	-1.813644e-06
1.944395306038959e-02	-1.813644e-06
1.945395306038959e-02	-1.813644e-06
1.946395306038958e-02	-1.813644e-06
1.947395306038958e-02	-1.813644e-06
1.948395306038958e-02	-1.813644e-06
1.949395306038958e-02	-1.813644e-06
1.950395306038958e-02	-1.813644e-06
1.951395306038958e-02	-1.813644e-06
1.952395306038959e-02	-1.813644e-06
1.953395306038959e-02	-1.813644e-06
1.954395306038959e-02	-1.813644e-06
1.955395306038958e-02	-1.813644e-06
1.956395306038958e-02	-1.813644e-06
1.957395306038958e-02	-1.813644e-06
1.958395306038958e-02	-1.813644e-06
1.959395306038958e-02	-1.813644e-06
1.960395306038958e-02	-1.813644e-06
1.961395306038959e-02	-1.813644e-06
1.962395306038959e-02	-1.813644e-06
1.963395306038958e-02	-1.813644e-06
1.964395306038958e-02	-1.813644e-06
1.965395306038958e-02	-1.813644e-06
1.966395306038958e-02	-1.813644e-06
1.967395306038958e-02	-1.813644e-06
1.968395306038958e-02	-1.813644e-06
1.969395306038959e-02	-1.813644e-06
1.970395306038959e-02	-1.813644e-06
1.971395306038959e-02	-1.813644e-06
1.972395306038958e-02	-1.813644e-06
1.973395306038958e-02	-1.813644e-06
1.974395306038958e-02	-1.813644e-06
1.975395306038958e-02	-1.813644e-06
1.976395306038958e-02	-1.813644e-06
1.977395306038958e-02	-1.813644e-06
1.978395306038959e-02	-1.813644e-06
1.979395306038959e-02	-1.813644e-06
1.980395306038958e-02	-1.813644e-06
1.981395306038958e-02	-1.813644e-06
1.982395306038958e-02	-1.813644e-06
1.983395306038958e-02	-1.813644e-06
1.984395306038958e-02	-1.813644e-06
1.985395306038958e-02	-1.813644e-06
1.986395306038959e-02	-1.813644e-06
1.987395306038959e-02	-1.813644e-06
1.988395306038959e-02	-1.813644e-06
1.989395306038958e-02	-1.813644e-06
1.990395306038958e-02	-1.813644e-06
1.991395306038958e-02	-1.813644e-06
1.992395306038958e-02	-1.813644e-06
1.993395306038958e-02	-1.813644e-06
1.994395306038958e-02	-1.813644e-06
1.995395306038959e-02	-1.813644e-06
1.996395306038959e-02	-1.813644e-06
1.997395306038958e-02	-1.813644e-06
1.998395306038958e-02	-1.813644e-06
1.999395306038958e-02	-1.813644e-06
2.000000000000000e-02	-1.813644e-06
