time	I(Vcell15)
1.000068980792228e-02	-3.290705e-01
1.000085644843544e-02	-3.290726e-01
1.000118972946175e-02	-3.290760e-01
1.000176798343685e-02	-3.290799e-01
1.000243495306574e-02	-3.290809e-01
1.000255254085709e-02	-3.290807e-01
1.000278771643979e-02	-3.290800e-01
1.000325806760518e-02	-3.290771e-01
1.000337565539653e-02	-3.290761e-01
1.000361083097922e-02	-3.290739e-01
1.000408118214461e-02	-3.290696e-01
1.000502188447540e-02	-3.290607e-01
1.000690328913696e-02	-3.290425e-01
1.001062905475410e-02	-3.290049e-01
1.001808058598839e-02	-3.289222e-01
1.002808058598839e-02	-3.287843e-01
1.003808058598839e-02	-3.285872e-01
1.004808058598839e-02	-3.282638e-01
1.005808058598839e-02	-3.275917e-01
1.006808058598839e-02	-3.248006e-01
1.007808058598839e-02	-3.145581e-01
1.008808058598839e-02	-3.041075e-01
1.009808058598839e-02	-2.929358e-01
1.010000000000000e-02	-2.908500e-01
1.010000000100000e-02	-2.908517e-01
1.010000001700000e-02	-2.908536e-01
1.010000004900000e-02	-2.908541e-01
1.010000011300000e-02	-2.908542e-01
1.010000024100000e-02	-2.908514e-01
1.010000049700000e-02	-2.908466e-01
1.010000100900000e-02	-2.908365e-01
1.010000203300000e-02	-2.908229e-01
1.010000408100000e-02	-2.908056e-01
1.010000817700000e-02	-2.907917e-01
1.010001636900000e-02	-2.907791e-01
1.010003275300001e-02	-2.907614e-01
1.010006552100002e-02	-2.907232e-01
1.010013105700003e-02	-2.906490e-01
1.010026212900006e-02	-2.904986e-01
1.010052427300013e-02	-2.901996e-01
1.010104856100025e-02	-2.895992e-01
1.010209713700050e-02	-2.883991e-01
1.010419428900100e-02	-2.859928e-01
1.010838859300201e-02	-2.811791e-01
1.011677720100402e-02	-2.716153e-01
1.012677720100402e-02	-2.604800e-01
1.013677720100402e-02	-2.497778e-01
1.014677720100401e-02	-2.398233e-01
1.015677720100402e-02	-2.308753e-01
1.016677720100402e-02	-2.220255e-01
1.017677720100402e-02	-2.089044e-01
1.018677720100401e-02	-1.865930e-01
1.019677720100402e-02	-1.701898e-01
1.020642687875436e-02	-1.674428e-01
1.021642687875436e-02	-1.769413e-01
1.022642687875436e-02	-1.937853e-01
1.023642687875436e-02	-2.128128e-01
1.024642687875436e-02	-2.309259e-01
1.025642687875436e-02	-2.520521e-01
1.026642687875436e-02	-2.755075e-01
1.027642687875436e-02	-3.010660e-01
1.028642687875436e-02	-3.280845e-01
1.029642687875436e-02	-3.563432e-01
1.030642687875436e-02	-3.851838e-01
