time	V(out_1,N084)	V(out_2,out_1)	V(out_pos,N024)
3.062542880099285e-02	2.145767e-06	-1.454353e-05	-7.152557e-06
3.063542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.064542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.065542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.066542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.067542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.068542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.069542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.070542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.071542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.072542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.073542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.074542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.075542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.076542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.077542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.078542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.079542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.080542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.081542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.082542880099285e-02	2.145767e-06	-1.478195e-05	-7.390976e-06
3.083542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.084542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.085542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.086542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.087542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.088542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.089542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.090542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.091542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.092542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.093542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.094542880099285e-02	2.145767e-06	-1.478195e-05	-7.390976e-06
3.095542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.096542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.097542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.098542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.099542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.100542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.101542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.102542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.103542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.104542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.105542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.106542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.107542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.108542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.109542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.110542880099285e-02	2.145767e-06	-1.478195e-05	-7.390976e-06
3.111542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.112542880099285e-02	2.145767e-06	-1.478195e-05	-7.390976e-06
3.113542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.114542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.115542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.116542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.117542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.118542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.119542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.120542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.121542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.122542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.123542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.124542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.125542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.126542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.127542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.128542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.129542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.130542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.131542880099285e-02	0.000000e+00	-1.382828e-05	-6.198883e-06
3.132542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.133542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.134542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.135542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.136542880099285e-02	2.145767e-06	-1.478195e-05	-7.390976e-06
3.137542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.138542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.139542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.140542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.141542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.142542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.143542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.144542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.145542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.146542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.147542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.148542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.149542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.150542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.151542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.152542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.153542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.154542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.155542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.156542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.157542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.158542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.159542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.160542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.161542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.162542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.163542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.164542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.165542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.166542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.167542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.168542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.169542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.170542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.171542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.172542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.173542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.174542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.175542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.176542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.177542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.178542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.179542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.180542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.181542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.182542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.183542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.184542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.185542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.186542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.187542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.188542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.189542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.190542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.191542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.192542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.193542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.194542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.195542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.196542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.197542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.198542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.199542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.200542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.201542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.202542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.203542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.204542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.205542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.206542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.207542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.208542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.209542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.210542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.211542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.212542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.213542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.214542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.215542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.216542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.217542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.218542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.219542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.220542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.221542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.222542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.223542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.224542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.225542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.226542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.227542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.228542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.229542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.230542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.231542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.232542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.233542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.234542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.235542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.236542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.237542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.238542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.239542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.240542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.241542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.242542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.243542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.244542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.245542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.246542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.247542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.248542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.249542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.250542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.251542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.252542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.253542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.254542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.255542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.256542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.257542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.258542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.259542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.260542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.261542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.262542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.263542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.264542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.265542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.266542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.267542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.268542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.269542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.270542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.271542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.272542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.273542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.274542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.275542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.276542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.277542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.278542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.279542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.280542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.281542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.282542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.283542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.284542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.285542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.286542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.287542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.288542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.289542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.290542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.291542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.292542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.293542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.294542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.295542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.296542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.297542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.298542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.299542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.300542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.301542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.302542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.303542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.304542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.305542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.306542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.307542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.308542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.309542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.310542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.311542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.312542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.313542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.314542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.315542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.316542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.317542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.318542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.319542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.320542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.321542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.322542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.323542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.324542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.325542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.326542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.327542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.328542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.329542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.330542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.331542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.332542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.333542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.334542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.335542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.336542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.337542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.338542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.339542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.340542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.341542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.342542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.343542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.344542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.345542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.346542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.347542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.348542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.349542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.350542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.351542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.352542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.353542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.354542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.355542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.356542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.357542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.358542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.359542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.360542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.361542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.362542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.363542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.364542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.365542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.366542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.367542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.368542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.369542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.370542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.371542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.372542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.373542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.374542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.375542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.376542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.377542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.378542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.379542880099285e-02	2.384186e-07	-1.406670e-05	-6.198883e-06
3.380542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.381542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.382542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.383542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.384542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.385542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.386542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.387542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.388542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.389542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.390542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.391542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.392542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.393542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.394542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.395542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.396542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.397542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.398542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.399542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.400542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.401542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.402542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.403542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.404542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.405542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.406542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.407542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.408542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.409542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.410542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.411542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.412542880099285e-02	2.145767e-06	-1.502037e-05	-7.152557e-06
3.413542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.414542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.415542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.416542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.417542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.418542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.419542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.420542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.421542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.422542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.423542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.424542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.425542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.426542880099285e-02	2.145767e-06	-1.478195e-05	-7.152557e-06
3.427542880099285e-02	2.384186e-07	-1.382828e-05	-6.437302e-06
3.428542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.429542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.430542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.431542880099285e-02	0.000000e+00	-1.382828e-05	-6.437302e-06
3.432542880099285e-02	1.907349e-06	-1.478195e-05	-7.152557e-06
3.433542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.434542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.435542880099285e-02	2.384186e-07	-1.406670e-05	-6.437302e-06
3.436542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
3.437542880099285e-02	2.384186e-07	-1.382828e-05	-6.198883e-06
3.438542880099285e-02	1.907349e-06	-1.478195e-05	-7.390976e-06
