time	V(N018,N016)	V(N050,N048)	V(N082,N074)
3.001211494684503e-02	2.795054e+00	2.871685e+00	3.046382e+00
3.001437406886615e-02	2.731994e+00	2.864498e+00	3.025114e+00
3.001889231290838e-02	2.612907e+00	2.855901e+00	2.987067e+00
3.002792880099285e-02	2.193485e+00	2.759285e+00	2.898632e+00
3.003792880099285e-02	1.703760e+00	2.294637e+00	2.772167e+00
3.003917880099285e-02	1.645718e+00	2.243744e+00	2.753893e+00
3.004167880099285e-02	1.533146e+00	2.143187e+00	2.717359e+00
3.004667880099285e-02	1.328931e+00	1.949966e+00	2.654196e+00
3.004792880099285e-02	1.281010e+00	1.902227e+00	2.654064e+00
3.005042880099285e-02	1.188341e+00	1.809281e+00	2.653992e+00
3.005542880099285e-02	1.025612e+00	1.641689e+00	2.652569e+00
3.006542880099285e-02	7.634135e-01	1.356142e+00	2.569736e+00
3.007542880099285e-02	5.573292e-01	1.116771e+00	2.471990e+00
3.008542880099285e-02	3.945578e-01	9.172558e-01	2.384530e+00
3.009542880099285e-02	2.679169e-01	7.502404e-01	2.258202e+00
3.010542880099285e-02	1.790278e-01	6.098832e-01	2.106294e+00
3.011542880099285e-02	1.342384e-01	4.967511e-01	1.958557e+00
3.012542880099285e-02	1.259858e-01	4.116047e-01	1.823240e+00
3.013542880099285e-02	1.351103e-01	3.509898e-01	1.691520e+00
3.014542880099285e-02	1.496428e-01	3.105220e-01	1.572522e+00
3.015542880099285e-02	1.656844e-01	2.858572e-01	1.458306e+00
3.016542880099285e-02	1.815222e-01	2.723681e-01	1.355599e+00
3.017542880099285e-02	1.965882e-01	2.663392e-01	1.258064e+00
3.018542880099285e-02	2.103350e-01	2.646818e-01	1.170410e+00
3.019542880099285e-02	2.227098e-01	2.655343e-01	1.087910e+00
3.020542880099285e-02	2.335243e-01	2.675217e-01	1.013678e+00
3.021542880099285e-02	2.429040e-01	2.700006e-01	9.443067e-01
3.022542880099285e-02	2.508426e-01	2.724688e-01	8.817717e-01
3.023542880099285e-02	2.575306e-01	2.747812e-01	8.236487e-01
3.024542880099285e-02	2.630456e-01	2.767820e-01	7.711382e-01
3.025542880099285e-02	2.675835e-01	2.784939e-01	7.225305e-01
3.026542880099285e-02	2.712449e-01	2.798857e-01	6.784851e-01
3.027542880099285e-02	2.741897e-01	2.810111e-01	6.377700e-01
3.028542880099285e-02	2.765138e-01	2.818820e-01	6.007321e-01
3.029542880099285e-02	2.783452e-01	2.825566e-01	5.664357e-01
3.030542880099285e-02	2.797592e-01	2.830537e-01	5.349668e-01
3.031542880099285e-02	2.808474e-01	2.834176e-01	5.056458e-01
3.032542880099285e-02	2.816665e-01	2.836670e-01	4.785710e-01
3.033542880099285e-02	2.822810e-01	2.838348e-01	4.535742e-01
3.034542880099285e-02	2.827327e-01	2.839379e-01	4.310287e-01
3.035542880099285e-02	2.830646e-01	2.839980e-01	4.108681e-01
3.036542880099285e-02	2.833028e-01	2.840254e-01	3.931020e-01
3.037542880099285e-02	2.834726e-01	2.840317e-01	3.774892e-01
3.038542880099285e-02	2.835897e-01	2.840227e-01	3.638756e-01
3.039542880099285e-02	2.836690e-01	2.840044e-01	3.520370e-01
3.040542880099285e-02	2.837201e-01	2.839806e-01	3.417921e-01
3.041542880099285e-02	2.837511e-01	2.839537e-01	3.329649e-01
3.042542880099285e-02	2.837681e-01	2.839264e-01	3.253764e-01
3.043542880099285e-02	2.837750e-01	2.838990e-01	3.188944e-01
3.044542880099285e-02	2.837757e-01	2.838736e-01	3.133526e-01
3.045542880099285e-02	2.837717e-01	2.838493e-01	3.086566e-01
3.046542880099285e-02	2.837656e-01	2.838278e-01	3.046579e-01
3.047542880099285e-02	2.837576e-01	2.838077e-01	3.012944e-01
3.048542880099285e-02	2.837495e-01	2.837905e-01	2.984366e-01
3.049542880099285e-02	2.837408e-01	2.837744e-01	2.960497e-01
3.050542880099285e-02	2.837329e-01	2.837611e-01	2.940219e-01
3.051542880099285e-02	2.837249e-01	2.837486e-01	2.923404e-01
3.052542880099285e-02	2.837181e-01	2.837384e-01	2.909087e-01
3.053542880099285e-02	2.837112e-01	2.837288e-01	2.897311e-01
3.054542880099285e-02	2.837057e-01	2.837211e-01	2.887233e-01
3.055542880099285e-02	2.837000e-01	2.837136e-01	2.879025e-01
3.056542880099285e-02	2.836956e-01	2.837079e-01	2.871941e-01
3.057542880099285e-02	2.836910e-01	2.837021e-01	2.866244e-01
3.058542880099285e-02	2.836876e-01	2.836978e-01	2.861262e-01
3.059542880099285e-02	2.836839e-01	2.836932e-01	2.857325e-01
3.060542880099285e-02	2.836812e-01	2.836900e-01	2.853815e-01
3.061542880099285e-02	2.836782e-01	2.836863e-01	2.851108e-01
3.062542880099285e-02	2.836762e-01	2.836838e-01	2.848625e-01
3.063542880099285e-02	2.836737e-01	2.836808e-01	2.846774e-01
3.064542880099285e-02	2.836721e-01	2.836789e-01	2.845008e-01
3.065542880099285e-02	2.836699e-01	2.836763e-01	2.843753e-01
3.066542880099285e-02	2.836687e-01	2.836748e-01	2.842485e-01
3.067542880099285e-02	2.836669e-01	2.836726e-01	2.841645e-01
3.068542880099285e-02	2.836658e-01	2.836714e-01	2.840724e-01
3.069542880099285e-02	2.836642e-01	2.836695e-01	2.840172e-01
3.070542880099285e-02	2.836634e-01	2.836685e-01	2.839492e-01
3.071542880099285e-02	2.836620e-01	2.836668e-01	2.839141e-01
3.072542880099285e-02	2.836613e-01	2.836660e-01	2.838629e-01
3.073542880099285e-02	2.836600e-01	2.836644e-01	2.838417e-01
3.074542880099285e-02	2.836594e-01	2.836637e-01	2.838022e-01
3.075542880099285e-02	2.836582e-01	2.836623e-01	2.837905e-01
3.076542880099285e-02	2.836576e-01	2.836617e-01	2.837592e-01
3.077542880099285e-02	2.836565e-01	2.836603e-01	2.837543e-01
3.078542880099285e-02	2.836560e-01	2.836598e-01	2.837287e-01
3.079542880099285e-02	2.836550e-01	2.836584e-01	2.837284e-01
3.080542880099285e-02	2.836546e-01	2.836580e-01	2.837068e-01
3.081542880099285e-02	2.836535e-01	2.836567e-01	2.837097e-01
3.082542880099285e-02	2.836531e-01	2.836563e-01	2.836910e-01
3.083542880099285e-02	2.836521e-01	2.836551e-01	2.836961e-01
3.084542880099285e-02	2.836518e-01	2.836547e-01	2.836793e-01
3.085542880099285e-02	2.836508e-01	2.836536e-01	2.836860e-01
3.086542880099285e-02	2.836505e-01	2.836532e-01	2.836706e-01
3.087542880099285e-02	2.836496e-01	2.836521e-01	2.836784e-01
3.088542880099285e-02	2.836493e-01	2.836518e-01	2.836641e-01
3.089542880099285e-02	2.836484e-01	2.836507e-01	2.836725e-01
3.090542880099285e-02	2.836481e-01	2.836504e-01	2.836589e-01
3.091542880099285e-02	2.836472e-01	2.836493e-01	2.836679e-01
3.092542880099285e-02	2.836470e-01	2.836490e-01	2.836548e-01
3.093542880099285e-02	2.836461e-01	2.836480e-01	2.836641e-01
3.094542880099285e-02	2.836459e-01	2.836477e-01	2.836514e-01
3.095542880099285e-02	2.836450e-01	2.836467e-01	2.836610e-01
3.096542880099285e-02	2.836448e-01	2.836465e-01	2.836486e-01
3.097542880099285e-02	2.836439e-01	2.836455e-01	2.836583e-01
3.098542880099285e-02	2.836437e-01	2.836452e-01	2.836462e-01
3.099542880099285e-02	2.836429e-01	2.836443e-01	2.836559e-01
3.100542880099285e-02	2.836427e-01	2.836441e-01	2.836440e-01
3.101542880099285e-02	2.836419e-01	2.836431e-01	2.836538e-01
3.102542880099285e-02	2.836418e-01	2.836429e-01	2.836421e-01
3.103542880099285e-02	2.836410e-01	2.836420e-01	2.836519e-01
3.104542880099285e-02	2.836408e-01	2.836418e-01	2.836403e-01
3.105542880099285e-02	2.836400e-01	2.836409e-01	2.836501e-01
3.106542880099285e-02	2.836399e-01	2.836407e-01	2.836387e-01
3.107542880099285e-02	2.836391e-01	2.836398e-01	2.836485e-01
3.108542880099285e-02	2.836390e-01	2.836397e-01	2.836372e-01
3.109542880099285e-02	2.836382e-01	2.836388e-01	2.836469e-01
3.110542880099285e-02	2.836381e-01	2.836387e-01	2.836357e-01
3.111542880099285e-02	2.836374e-01	2.836378e-01	2.836454e-01
3.112542880099285e-02	2.836373e-01	2.836377e-01	2.836343e-01
3.113542880099285e-02	2.836365e-01	2.836368e-01	2.836440e-01
3.114542880099285e-02	2.836365e-01	2.836367e-01	2.836330e-01
3.115542880099285e-02	2.836357e-01	2.836359e-01	2.836427e-01
3.116542880099285e-02	2.836357e-01	2.836358e-01	2.836317e-01
3.117542880099285e-02	2.836349e-01	2.836350e-01	2.836413e-01
3.118542880099285e-02	2.836349e-01	2.836349e-01	2.836305e-01
3.119542880099285e-02	2.836342e-01	2.836341e-01	2.836401e-01
3.120542880099285e-02	2.836341e-01	2.836340e-01	2.836293e-01
3.121542880099285e-02	2.836334e-01	2.836332e-01	2.836388e-01
3.122542880099285e-02	2.836334e-01	2.836331e-01	2.836282e-01
3.123542880099285e-02	2.836327e-01	2.836324e-01	2.836377e-01
3.124542880099285e-02	2.836327e-01	2.836323e-01	2.836271e-01
3.125542880099285e-02	2.836320e-01	2.836315e-01	2.836365e-01
3.126542880099285e-02	2.836320e-01	2.836315e-01	2.836260e-01
3.127542880099285e-02	2.836313e-01	2.836307e-01	2.836354e-01
3.128542880099285e-02	2.836313e-01	2.836307e-01	2.836250e-01
3.129542880099285e-02	2.836306e-01	2.836300e-01	2.836343e-01
3.130542880099285e-02	2.836306e-01	2.836300e-01	2.836240e-01
3.131542880099285e-02	2.836300e-01	2.836292e-01	2.836332e-01
3.132542880099285e-02	2.836300e-01	2.836292e-01	2.836230e-01
3.133542880099285e-02	2.836294e-01	2.836285e-01	2.836322e-01
3.134542880099285e-02	2.836294e-01	2.836285e-01	2.836220e-01
3.135542880099285e-02	2.836288e-01	2.836278e-01	2.836312e-01
3.136542880099285e-02	2.836288e-01	2.836278e-01	2.836211e-01
3.137542880099285e-02	2.836282e-01	2.836271e-01	2.836302e-01
3.138542880099285e-02	2.836282e-01	2.836271e-01	2.836202e-01
3.139542880099285e-02	2.836276e-01	2.836264e-01	2.836293e-01
3.140542880099285e-02	2.836276e-01	2.836264e-01	2.836194e-01
3.141542880099285e-02	2.836270e-01	2.836257e-01	2.836284e-01
3.142542880099285e-02	2.836270e-01	2.836258e-01	2.836185e-01
3.143542880099285e-02	2.836265e-01	2.836251e-01	2.836275e-01
3.144542880099285e-02	2.836265e-01	2.836251e-01	2.836177e-01
3.145542880099285e-02	2.836259e-01	2.836245e-01	2.836266e-01
3.146542880099285e-02	2.836260e-01	2.836245e-01	2.836169e-01
3.147542880099285e-02	2.836254e-01	2.836239e-01	2.836258e-01
3.148542880099285e-02	2.836255e-01	2.836239e-01	2.836161e-01
3.149542880099285e-02	2.836249e-01	2.836233e-01	2.836250e-01
3.150542880099285e-02	2.836250e-01	2.836233e-01	2.836154e-01
3.151542880099285e-02	2.836244e-01	2.836227e-01	2.836241e-01
3.152542880099285e-02	2.836245e-01	2.836228e-01	2.836146e-01
3.153542880099285e-02	2.836239e-01	2.836222e-01	2.836234e-01
3.154542880099285e-02	2.836240e-01	2.836222e-01	2.836139e-01
3.155542880099285e-02	2.836235e-01	2.836216e-01	2.836226e-01
3.156542880099285e-02	2.836236e-01	2.836217e-01	2.836132e-01
3.157542880099285e-02	2.836230e-01	2.836211e-01	2.836219e-01
3.158542880099285e-02	2.836231e-01	2.836212e-01	2.836126e-01
3.159542880099285e-02	2.836226e-01	2.836206e-01	2.836212e-01
3.160542880099285e-02	2.836227e-01	2.836207e-01	2.836119e-01
3.161542880099285e-02	2.836222e-01	2.836201e-01	2.836205e-01
3.162542880099285e-02	2.836222e-01	2.836202e-01	2.836113e-01
3.163542880099285e-02	2.836218e-01	2.836196e-01	2.836198e-01
3.164542880099285e-02	2.836219e-01	2.836197e-01	2.836107e-01
3.165542880099285e-02	2.836213e-01	2.836191e-01	2.836191e-01
3.166542880099285e-02	2.836214e-01	2.836193e-01	2.836101e-01
3.167542880099285e-02	2.836210e-01	2.836187e-01	2.836185e-01
3.168542880099285e-02	2.836211e-01	2.836188e-01	2.836095e-01
3.169542880099285e-02	2.836206e-01	2.836182e-01	2.836178e-01
3.170542880099285e-02	2.836207e-01	2.836184e-01	2.836089e-01
3.171542880099285e-02	2.836202e-01	2.836178e-01	2.836172e-01
3.172542880099285e-02	2.836203e-01	2.836179e-01	2.836084e-01
3.173542880099285e-02	2.836199e-01	2.836174e-01	2.836166e-01
3.174542880099285e-02	2.836200e-01	2.836175e-01	2.836079e-01
3.175542880099285e-02	2.836195e-01	2.836170e-01	2.836161e-01
3.176542880099285e-02	2.836196e-01	2.836171e-01	2.836074e-01
3.177542880099285e-02	2.836192e-01	2.836166e-01	2.836155e-01
3.178542880099285e-02	2.836193e-01	2.836167e-01	2.836068e-01
3.179542880099285e-02	2.836188e-01	2.836162e-01	2.836149e-01
3.180542880099285e-02	2.836190e-01	2.836164e-01	2.836064e-01
3.181542880099285e-02	2.836185e-01	2.836158e-01	2.836144e-01
3.182542880099285e-02	2.836187e-01	2.836160e-01	2.836059e-01
3.183542880099285e-02	2.836182e-01	2.836155e-01	2.836139e-01
3.184542880099285e-02	2.836183e-01	2.836156e-01	2.836054e-01
3.185542880099285e-02	2.836179e-01	2.836151e-01	2.836134e-01
3.186542880099285e-02	2.836180e-01	2.836153e-01	2.836050e-01
3.187542880099285e-02	2.836176e-01	2.836148e-01	2.836129e-01
3.188542880099285e-02	2.836178e-01	2.836149e-01	2.836046e-01
3.189542880099285e-02	2.836173e-01	2.836144e-01	2.836124e-01
3.190542880099285e-02	2.836175e-01	2.836146e-01	2.836041e-01
3.191542880099285e-02	2.836170e-01	2.836141e-01	2.836119e-01
3.192542880099285e-02	2.836172e-01	2.836143e-01	2.836037e-01
3.193542880099285e-02	2.836168e-01	2.836138e-01	2.836115e-01
3.194542880099285e-02	2.836169e-01	2.836140e-01	2.836033e-01
3.195542880099285e-02	2.836165e-01	2.836135e-01	2.836110e-01
3.196542880099285e-02	2.836167e-01	2.836137e-01	2.836030e-01
3.197542880099285e-02	2.836162e-01	2.836132e-01	2.836106e-01
3.198542880099285e-02	2.836164e-01	2.836134e-01	2.836026e-01
3.199542880099285e-02	2.836160e-01	2.836129e-01	2.836102e-01
3.200542880099285e-02	2.836162e-01	2.836131e-01	2.836022e-01
3.201542880099285e-02	2.836158e-01	2.836126e-01	2.836098e-01
3.202542880099285e-02	2.836159e-01	2.836128e-01	2.836019e-01
3.203542880099285e-02	2.836155e-01	2.836123e-01	2.836094e-01
3.204542880099285e-02	2.836157e-01	2.836125e-01	2.836015e-01
3.205542880099285e-02	2.836153e-01	2.836121e-01	2.836090e-01
3.206542880099285e-02	2.836155e-01	2.836123e-01	2.836012e-01
3.207542880099285e-02	2.836151e-01	2.836118e-01	2.836086e-01
3.208542880099285e-02	2.836153e-01	2.836120e-01	2.836009e-01
3.209542880099285e-02	2.836149e-01	2.836116e-01	2.836083e-01
3.210542880099285e-02	2.836150e-01	2.836118e-01	2.836006e-01
3.211542880099285e-02	2.836147e-01	2.836113e-01	2.836079e-01
3.212542880099285e-02	2.836148e-01	2.836115e-01	2.836003e-01
3.213542880099285e-02	2.836144e-01	2.836111e-01	2.836076e-01
3.214542880099285e-02	2.836146e-01	2.836113e-01	2.836000e-01
3.215542880099285e-02	2.836142e-01	2.836109e-01	2.836072e-01
3.216542880099285e-02	2.836144e-01	2.836111e-01	2.835997e-01
3.217542880099285e-02	2.836141e-01	2.836106e-01	2.836069e-01
3.218542880099285e-02	2.836143e-01	2.836108e-01	2.835994e-01
3.219542880099285e-02	2.836139e-01	2.836104e-01	2.836066e-01
3.220542880099285e-02	2.836141e-01	2.836106e-01	2.835991e-01
3.221542880099285e-02	2.836137e-01	2.836102e-01	2.836063e-01
3.222542880099285e-02	2.836139e-01	2.836104e-01	2.835989e-01
3.223542880099285e-02	2.836135e-01	2.836100e-01	2.836060e-01
3.224542880099285e-02	2.836137e-01	2.836102e-01	2.835986e-01
3.225542880099285e-02	2.836134e-01	2.836098e-01	2.836057e-01
3.226542880099285e-02	2.836136e-01	2.836100e-01	2.835984e-01
3.227542880099285e-02	2.836132e-01	2.836096e-01	2.836054e-01
3.228542880099285e-02	2.836134e-01	2.836098e-01	2.835982e-01
3.229542880099285e-02	2.836130e-01	2.836094e-01	2.836051e-01
3.230542880099285e-02	2.836132e-01	2.836097e-01	2.835979e-01
3.231542880099285e-02	2.836129e-01	2.836092e-01	2.836048e-01
3.232542880099285e-02	2.836131e-01	2.836095e-01	2.835977e-01
3.233542880099285e-02	2.836127e-01	2.836091e-01	2.836046e-01
3.234542880099285e-02	2.836129e-01	2.836093e-01	2.835975e-01
3.235542880099285e-02	2.836126e-01	2.836089e-01	2.836043e-01
3.236542880099285e-02	2.836128e-01	2.836091e-01	2.835973e-01
3.237542880099285e-02	2.836124e-01	2.836087e-01	2.836040e-01
3.238542880099285e-02	2.836126e-01	2.836089e-01	2.835971e-01
3.239542880099285e-02	2.836123e-01	2.836085e-01	2.836038e-01
3.240542880099285e-02	2.836125e-01	2.836088e-01	2.835969e-01
3.241542880099285e-02	2.836121e-01	2.836084e-01	2.836036e-01
3.242542880099285e-02	2.836124e-01	2.836086e-01	2.835967e-01
3.243542880099285e-02	2.836120e-01	2.836082e-01	2.836033e-01
3.244542880099285e-02	2.836122e-01	2.836085e-01	2.835965e-01
3.245542880099285e-02	2.836119e-01	2.836081e-01	2.836031e-01
3.246542880099285e-02	2.836121e-01	2.836083e-01	2.835963e-01
3.247542880099285e-02	2.836118e-01	2.836080e-01	2.836029e-01
3.248542880099285e-02	2.836120e-01	2.836082e-01	2.835962e-01
3.249542880099285e-02	2.836116e-01	2.836078e-01	2.836027e-01
3.250542880099285e-02	2.836119e-01	2.836081e-01	2.835960e-01
3.251542880099285e-02	2.836115e-01	2.836077e-01	2.836025e-01
3.252542880099285e-02	2.836117e-01	2.836079e-01	2.835958e-01
3.253542880099285e-02	2.836114e-01	2.836075e-01	2.836022e-01
3.254542880099285e-02	2.836116e-01	2.836078e-01	2.835957e-01
3.255542880099285e-02	2.836113e-01	2.836074e-01	2.836020e-01
3.256542880099285e-02	2.836115e-01	2.836077e-01	2.835955e-01
3.257542880099285e-02	2.836112e-01	2.836073e-01	2.836019e-01
3.258542880099285e-02	2.836114e-01	2.836075e-01	2.835954e-01
3.259542880099285e-02	2.836111e-01	2.836072e-01	2.836017e-01
3.260542880099285e-02	2.836113e-01	2.836074e-01	2.835952e-01
3.261542880099285e-02	2.836110e-01	2.836070e-01	2.836015e-01
3.262542880099285e-02	2.836112e-01	2.836073e-01	2.835951e-01
3.263542880099285e-02	2.836109e-01	2.836069e-01	2.836013e-01
3.264542880099285e-02	2.836111e-01	2.836072e-01	2.835950e-01
3.265542880099285e-02	2.836108e-01	2.836068e-01	2.836011e-01
3.266542880099285e-02	2.836110e-01	2.836071e-01	2.835948e-01
3.267542880099285e-02	2.836107e-01	2.836067e-01	2.836010e-01
3.268542880099285e-02	2.836109e-01	2.836070e-01	2.835947e-01
3.269542880099285e-02	2.836106e-01	2.836066e-01	2.836008e-01
3.270542880099285e-02	2.836108e-01	2.836069e-01	2.835946e-01
3.271542880099285e-02	2.836105e-01	2.836065e-01	2.836006e-01
3.272542880099285e-02	2.836107e-01	2.836068e-01	2.835945e-01
3.273542880099285e-02	2.836104e-01	2.836064e-01	2.836005e-01
3.274542880099285e-02	2.836107e-01	2.836067e-01	2.835944e-01
3.275542880099285e-02	2.836103e-01	2.836063e-01	2.836003e-01
3.276542880099285e-02	2.836106e-01	2.836066e-01	2.835942e-01
3.277542880099285e-02	2.836103e-01	2.836062e-01	2.836002e-01
3.278542880099285e-02	2.836105e-01	2.836065e-01	2.835941e-01
3.279542880099285e-02	2.836102e-01	2.836061e-01	2.836000e-01
3.280542880099285e-02	2.836104e-01	2.836064e-01	2.835940e-01
3.281542880099285e-02	2.836101e-01	2.836060e-01	2.835999e-01
3.282542880099285e-02	2.836104e-01	2.836063e-01	2.835939e-01
3.283542880099285e-02	2.836100e-01	2.836059e-01	2.835997e-01
3.284542880099285e-02	2.836103e-01	2.836062e-01	2.835939e-01
3.285542880099285e-02	2.836100e-01	2.836059e-01	2.835996e-01
3.286542880099285e-02	2.836102e-01	2.836061e-01	2.835938e-01
3.287542880099285e-02	2.836099e-01	2.836058e-01	2.835995e-01
3.288542880099285e-02	2.836101e-01	2.836060e-01	2.835937e-01
3.289542880099285e-02	2.836098e-01	2.836057e-01	2.835994e-01
3.290542880099285e-02	2.836101e-01	2.836060e-01	2.835936e-01
3.291542880099285e-02	2.836098e-01	2.836056e-01	2.835992e-01
3.292542880099285e-02	2.836100e-01	2.836059e-01	2.835935e-01
3.293542880099285e-02	2.836097e-01	2.836056e-01	2.835991e-01
3.294542880099285e-02	2.836099e-01	2.836058e-01	2.835934e-01
3.295542880099285e-02	2.836096e-01	2.836055e-01	2.835990e-01
3.296542880099285e-02	2.836099e-01	2.836057e-01	2.835933e-01
3.297542880099285e-02	2.836096e-01	2.836054e-01	2.835989e-01
3.298542880099285e-02	2.836098e-01	2.836057e-01	2.835933e-01
3.299542880099285e-02	2.836095e-01	2.836053e-01	2.835988e-01
3.300542880099285e-02	2.836098e-01	2.836056e-01	2.835932e-01
3.301542880099285e-02	2.836095e-01	2.836053e-01	2.835987e-01
3.302542880099285e-02	2.836097e-01	2.836055e-01	2.835931e-01
3.303542880099285e-02	2.836094e-01	2.836052e-01	2.835985e-01
3.304542880099285e-02	2.836097e-01	2.836055e-01	2.835931e-01
3.305542880099285e-02	2.836094e-01	2.836051e-01	2.835984e-01
3.306542880099285e-02	2.836096e-01	2.836054e-01	2.835930e-01
3.307542880099285e-02	2.836093e-01	2.836051e-01	2.835983e-01
3.308542880099285e-02	2.836096e-01	2.836053e-01	2.835929e-01
3.309542880099285e-02	2.836093e-01	2.836050e-01	2.835982e-01
3.310542880099285e-02	2.836095e-01	2.836053e-01	2.835929e-01
3.311542880099285e-02	2.836092e-01	2.836050e-01	2.835981e-01
3.312542880099285e-02	2.836095e-01	2.836052e-01	2.835928e-01
3.313542880099285e-02	2.836092e-01	2.836049e-01	2.835980e-01
3.314542880099285e-02	2.836094e-01	2.836052e-01	2.835927e-01
3.315542880099285e-02	2.836091e-01	2.836049e-01	2.835980e-01
3.316542880099285e-02	2.836094e-01	2.836051e-01	2.835927e-01
3.317542880099285e-02	2.836091e-01	2.836048e-01	2.835979e-01
3.318542880099285e-02	2.836093e-01	2.836051e-01	2.835926e-01
3.319542880099285e-02	2.836090e-01	2.836047e-01	2.835978e-01
3.320542880099285e-02	2.836093e-01	2.836050e-01	2.835926e-01
3.321542880099285e-02	2.836090e-01	2.836047e-01	2.835977e-01
3.322542880099285e-02	2.836092e-01	2.836050e-01	2.835925e-01
3.323542880099285e-02	2.836089e-01	2.836047e-01	2.835976e-01
3.324542880099285e-02	2.836092e-01	2.836049e-01	2.835925e-01
3.325542880099285e-02	2.836089e-01	2.836046e-01	2.835975e-01
3.326542880099285e-02	2.836092e-01	2.836049e-01	2.835924e-01
3.327542880099285e-02	2.836089e-01	2.836046e-01	2.835974e-01
3.328542880099285e-02	2.836091e-01	2.836048e-01	2.835924e-01
3.329542880099285e-02	2.836088e-01	2.836045e-01	2.835974e-01
3.330542880099285e-02	2.836091e-01	2.836048e-01	2.835924e-01
3.331542880099285e-02	2.836088e-01	2.836045e-01	2.835973e-01
3.332542880099285e-02	2.836090e-01	2.836048e-01	2.835923e-01
3.333542880099285e-02	2.836088e-01	2.836044e-01	2.835972e-01
3.334542880099285e-02	2.836090e-01	2.836047e-01	2.835923e-01
3.335542880099285e-02	2.836087e-01	2.836044e-01	2.835971e-01
3.336542880099285e-02	2.836090e-01	2.836047e-01	2.835922e-01
3.337542880099285e-02	2.836087e-01	2.836044e-01	2.835971e-01
3.338542880099285e-02	2.836089e-01	2.836046e-01	2.835922e-01
3.339542880099285e-02	2.836087e-01	2.836043e-01	2.835970e-01
3.340542880099285e-02	2.836089e-01	2.836046e-01	2.835922e-01
3.341542880099285e-02	2.836086e-01	2.836043e-01	2.835969e-01
3.342542880099285e-02	2.836089e-01	2.836046e-01	2.835921e-01
3.343542880099285e-02	2.836086e-01	2.836042e-01	2.835969e-01
3.344542880099285e-02	2.836089e-01	2.836045e-01	2.835921e-01
3.345542880099285e-02	2.836086e-01	2.836042e-01	2.835968e-01
3.346542880099285e-02	2.836088e-01	2.836045e-01	2.835921e-01
3.347542880099285e-02	2.836085e-01	2.836042e-01	2.835967e-01
3.348542880099285e-02	2.836088e-01	2.836044e-01	2.835921e-01
3.349542880099285e-02	2.836085e-01	2.836041e-01	2.835967e-01
3.350542880099285e-02	2.836088e-01	2.836044e-01	2.835920e-01
3.351542880099285e-02	2.836085e-01	2.836041e-01	2.835966e-01
3.352542880099285e-02	2.836087e-01	2.836044e-01	2.835920e-01
3.353542880099285e-02	2.836084e-01	2.836041e-01	2.835966e-01
3.354542880099285e-02	2.836087e-01	2.836044e-01	2.835920e-01
3.355542880099285e-02	2.836084e-01	2.836040e-01	2.835965e-01
3.356542880099285e-02	2.836087e-01	2.836043e-01	2.835919e-01
3.357542880099285e-02	2.836084e-01	2.836040e-01	2.835964e-01
3.358542880099285e-02	2.836087e-01	2.836043e-01	2.835919e-01
3.359542880099285e-02	2.836084e-01	2.836040e-01	2.835964e-01
3.360542880099285e-02	2.836086e-01	2.836043e-01	2.835919e-01
3.361542880099285e-02	2.836084e-01	2.836040e-01	2.835963e-01
3.362542880099285e-02	2.836086e-01	2.836042e-01	2.835919e-01
3.363542880099285e-02	2.836083e-01	2.836039e-01	2.835963e-01
3.364542880099285e-02	2.836086e-01	2.836042e-01	2.835919e-01
3.365542880099285e-02	2.836083e-01	2.836039e-01	2.835962e-01
3.366542880099285e-02	2.836086e-01	2.836042e-01	2.835918e-01
3.367542880099285e-02	2.836083e-01	2.836039e-01	2.835962e-01
3.368542880099285e-02	2.836085e-01	2.836042e-01	2.835918e-01
3.369542880099285e-02	2.836083e-01	2.836039e-01	2.835961e-01
3.370542880099285e-02	2.836085e-01	2.836041e-01	2.835918e-01
3.371542880099285e-02	2.836083e-01	2.836038e-01	2.835961e-01
3.372542880099285e-02	2.836085e-01	2.836041e-01	2.835918e-01
3.373542880099285e-02	2.836082e-01	2.836038e-01	2.835960e-01
3.374542880099285e-02	2.836085e-01	2.836041e-01	2.835918e-01
3.375542880099285e-02	2.836082e-01	2.836038e-01	2.835960e-01
3.376542880099285e-02	2.836085e-01	2.836041e-01	2.835917e-01
3.377542880099285e-02	2.836082e-01	2.836038e-01	2.835959e-01
3.378542880099285e-02	2.836084e-01	2.836040e-01	2.835917e-01
3.379542880099285e-02	2.836082e-01	2.836038e-01	2.835959e-01
3.380542880099285e-02	2.836084e-01	2.836040e-01	2.835917e-01
3.381542880099285e-02	2.836082e-01	2.836037e-01	2.835958e-01
3.382542880099285e-02	2.836084e-01	2.836040e-01	2.835917e-01
3.383542880099285e-02	2.836081e-01	2.836037e-01	2.835958e-01
3.384542880099285e-02	2.836084e-01	2.836040e-01	2.835917e-01
3.385542880099285e-02	2.836081e-01	2.836037e-01	2.835958e-01
3.386542880099285e-02	2.836084e-01	2.836040e-01	2.835917e-01
3.387542880099285e-02	2.836081e-01	2.836037e-01	2.835957e-01
3.388542880099285e-02	2.836084e-01	2.836039e-01	2.835917e-01
3.389542880099285e-02	2.836081e-01	2.836036e-01	2.835957e-01
3.390542880099285e-02	2.836083e-01	2.836039e-01	2.835917e-01
3.391542880099285e-02	2.836081e-01	2.836036e-01	2.835956e-01
3.392542880099285e-02	2.836083e-01	2.836039e-01	2.835917e-01
3.393542880099285e-02	2.836081e-01	2.836036e-01	2.835956e-01
