time	Ix(Sgnd12:D)
3.000030593646806e-02	-6.944429e-05
3.000035693275770e-02	-7.010850e-05
3.000044228949960e-02	-7.047903e-05
3.000058345330430e-02	-7.086704e-05
3.000076947383791e-02	-7.134530e-05
3.000097898318822e-02	-7.209108e-05
3.000117400768601e-02	-7.321815e-05
3.000134359206970e-02	-7.460047e-05
3.000149100535178e-02	-7.588672e-05
3.000165974534407e-02	-7.707159e-05
3.000184473475357e-02	-7.781797e-05
3.000213606946173e-02	-7.816872e-05
3.000244853494741e-02	-7.798520e-05
3.000273377369708e-02	-7.759762e-05
3.000302719969375e-02	-7.719310e-05
3.000332440352969e-02	-7.687029e-05
3.000366811749574e-02	-7.663204e-05
3.000405946800741e-02	-7.651289e-05
3.000445123122354e-02	-7.652088e-05
3.000487419013902e-02	-7.663015e-05
3.000528036685093e-02	-7.680256e-05
3.000570011399701e-02	-7.703239e-05
3.000611407955386e-02	-7.729721e-05
3.000651816202640e-02	-7.758282e-05
3.000691455026985e-02	-7.787996e-05
3.000730835307742e-02	-7.818388e-05
3.000769926090698e-02	-7.848794e-05
3.000808722873681e-02	-7.878753e-05
3.000847064066092e-02	-7.907832e-05
3.000884995985533e-02	-7.935874e-05
3.000922492047748e-02	-7.962732e-05
3.000963348282676e-02	-7.990889e-05
3.001014323582250e-02	-8.024390e-05
3.001076622568512e-02	-8.063170e-05
3.001126387862599e-02	-8.092242e-05
3.001165766724230e-02	-8.113685e-05
3.001202736529656e-02	-8.133001e-05
3.001245546393091e-02	-8.155405e-05
3.001287887760921e-02	-8.177663e-05
3.001342382882767e-02	-8.205639e-05
3.001419971329976e-02	-8.243145e-05
3.001487050310145e-02	-8.272282e-05
3.001540358689890e-02	-8.291968e-05
3.001584096383504e-02	-8.305202e-05
3.001638020448483e-02	-8.318989e-05
3.001693428934792e-02	-8.330058e-05
3.001763586472897e-02	-8.338297e-05
3.001837527729654e-02	-8.339356e-05
3.001967455487410e-02	-8.322492e-05
3.002168400545857e-02	-8.264087e-05
3.002300831456980e-02	-8.203450e-05
3.002417890033175e-02	-8.132202e-05
3.002551420676624e-02	-8.038109e-05
3.002616150190244e-02	-7.988360e-05
3.002676563394937e-02	-7.939163e-05
3.002742967914075e-02	-7.883152e-05
3.002806179695821e-02	-7.828243e-05
3.002864452335711e-02	-7.776303e-05
3.002920509711165e-02	-7.725218e-05
3.002974106334483e-02	-7.675390e-05
3.003030810130016e-02	-7.621706e-05
3.003083009380708e-02	-7.571433e-05
3.003136647756281e-02	-7.518898e-05
3.003197894667742e-02	-7.457884e-05
3.003265417977942e-02	-7.389399e-05
3.003346962853187e-02	-7.305200e-05
3.003429567100702e-02	-7.218691e-05
3.003512384660705e-02	-7.131257e-05
3.003604106415950e-02	-7.034205e-05
3.003678191455902e-02	-6.955832e-05
3.003731691038126e-02	-6.898883e-05
3.003769215533586e-02	-6.858129e-05
3.003796620923656e-02	-6.826372e-05
3.003816618280567e-02	-6.800065e-05
3.003831688476472e-02	-6.774245e-05
3.003842841725400e-02	-6.745530e-05
3.003851239033762e-02	-6.707856e-05
3.003857410149626e-02	-6.654521e-05
3.003862006983885e-02	-6.576845e-05
3.003865426616470e-02	-6.462147e-05
3.003868007260339e-02	-6.289858e-05
3.003870187046623e-02	-6.011331e-05
3.003873001348464e-02	-5.499300e-05
3.003875587470892e-02	-5.051673e-05
3.003879252416103e-02	-4.599457e-05
3.003883160422742e-02	-4.299137e-05
3.003890940645231e-02	-3.955809e-05
3.003899585815529e-02	-3.751817e-05
3.003908511709006e-02	-3.653948e-05
3.003918975672434e-02	-3.596041e-05
3.003931577782403e-02	-3.554763e-05
3.003947194789090e-02	-3.520777e-05
3.003965756486842e-02	-3.487699e-05
3.003994397628696e-02	-3.442234e-05
3.004025042046721e-02	-3.404152e-05
3.004063346056989e-02	-3.377986e-05
3.004104558669627e-02	-3.386646e-05
3.004150508341422e-02	-3.460634e-05
3.004204762336649e-02	-3.662203e-05
3.004274573658720e-02	-4.054890e-05
3.004347785003370e-02	-4.478584e-05
3.004412562104096e-02	-4.748191e-05
3.004490515500062e-02	-4.916276e-05
3.004568425269701e-02	-4.971551e-05
3.004676702165703e-02	-4.962961e-05
3.004792418638237e-02	-4.921856e-05
3.004921619013719e-02	-4.866479e-05
3.004956072207139e-02	-5.891408e-05
3.004972591716843e-02	-9.173413e-05
3.004978569162603e-02	-1.231040e-04
3.004984262140081e-02	-1.560207e-04
3.004988802640821e-02	-1.691854e-04
3.004993568097952e-02	-1.741369e-04
3.005000340371760e-02	-1.779559e-04
3.005009146102208e-02	-1.811467e-04
3.005024877188759e-02	-1.859027e-04
3.005039538178305e-02	-1.898324e-04
3.005060908607629e-02	-1.947267e-04
3.005087469099933e-02	-1.998981e-04
3.005102458465610e-02	-2.033026e-04
3.005109864069350e-02	-2.049886e-04
3.005117134422073e-02	-2.057445e-04
3.005125990579976e-02	-2.063775e-04
3.005135951583881e-02	-2.075135e-04
3.005152960223193e-02	-2.094648e-04
3.005175234166118e-02	-2.079272e-04
3.005191740202555e-02	-2.186004e-04
3.005209372298197e-02	-2.650789e-04
3.005222122827346e-02	-3.033761e-04
3.005235068113487e-02	-3.250226e-04
3.005253380294617e-02	-3.416869e-04
3.005260874156092e-02	-3.455145e-04
3.005265737404225e-02	-3.475491e-04
3.005269014004012e-02	-3.487467e-04
3.005272024030590e-02	-3.495546e-04
3.005275079215803e-02	-3.505194e-04
3.005278379246578e-02	-3.513584e-04
3.005281619639837e-02	-3.520951e-04
3.005284906157804e-02	-3.526438e-04
3.005288187323339e-02	-3.529127e-04
3.005291496750455e-02	-3.527240e-04
3.005294834416821e-02	-3.517832e-04
3.005298245770109e-02	-3.495861e-04
3.005301778272340e-02	-3.437292e-04
3.005305552896997e-02	-3.218084e-04
3.005306764629704e-02	-2.975729e-04
3.005307285895782e-02	-2.792085e-04
3.005307573187465e-02	-2.684120e-04
3.005307963604434e-02	-2.552404e-04
3.005308610508323e-02	-2.359176e-04
3.005309319354293e-02	-2.179263e-04
3.005310095328669e-02	-2.019231e-04
3.005311020050852e-02	-1.869857e-04
3.005312142592887e-02	-1.734332e-04
3.005313567719863e-02	-1.612217e-04
3.005315148567559e-02	-1.521494e-04
3.005317264220735e-02	-1.444282e-04
3.005319763783523e-02	-1.387618e-04
3.005323772669967e-02	-1.330684e-04
3.005329389227199e-02	-1.276411e-04
3.005340046427454e-02	-1.206078e-04
3.005358380596326e-02	-1.130369e-04
3.005378373669471e-02	-1.086258e-04
3.005407458912204e-02	-1.055790e-04
3.005446785234661e-02	-1.036603e-04
3.005488602508104e-02	-1.027277e-04
3.005533581309089e-02	-1.021686e-04
3.005575421655720e-02	-1.017779e-04
3.005626277231741e-02	-1.013443e-04
3.005683346155401e-02	-1.008954e-04
3.005758332788896e-02	-1.003540e-04
3.005850471459490e-02	-9.966246e-05
3.005985478613928e-02	-9.747177e-05
3.006076463790757e-02	-9.145201e-05
3.006113786493783e-02	-8.400581e-05
3.006132394033575e-02	-7.828489e-05
3.006151211599480e-02	-7.300716e-05
3.006156796658488e-02	-7.205534e-05
3.006162213176745e-02	-7.148577e-05
3.006167314041609e-02	-7.104201e-05
3.006173030921368e-02	-7.069285e-05
3.006177305882875e-02	-7.049012e-05
3.006182384528537e-02	-7.028638e-05
3.006186295905717e-02	-7.013181e-05
3.006190572928979e-02	-6.994551e-05
3.006194061238097e-02	-6.975944e-05
3.006197518474204e-02	-6.952418e-05
3.006200077509560e-02	-6.929800e-05
3.006202442943191e-02	-6.902835e-05
3.006204277414893e-02	-6.876331e-05
3.006205871971027e-02	-6.847532e-05
3.006207222968275e-02	-6.817407e-05
3.006208457230541e-02	-6.783508e-05
3.006209708764902e-02	-6.740852e-05
3.006210886566318e-02	-6.690033e-05
3.006212139880870e-02	-6.619099e-05
3.006213450073636e-02	-6.516019e-05
3.006214903071697e-02	-6.343111e-05
3.006216531058837e-02	-6.066924e-05
3.006218451545016e-02	-5.701993e-05
3.006220648295270e-02	-5.349881e-05
3.006223696684758e-02	-5.006221e-05
3.006226880439522e-02	-4.774687e-05
3.006231576499406e-02	-4.567849e-05
3.006236536146689e-02	-4.439404e-05
3.006243519492575e-02	-4.339168e-05
3.006251142211454e-02	-4.278428e-05
3.006261096639560e-02	-4.236309e-05
3.006272297666565e-02	-4.210307e-05
3.006287108580684e-02	-4.190312e-05
3.006303644614533e-02	-4.175381e-05
3.006328835400345e-02	-4.158008e-05
3.006355573294314e-02	-4.142733e-05
3.006403371935713e-02	-4.123112e-05
3.006446824244059e-02	-4.125995e-05
3.006485221685332e-02	-4.185677e-05
3.006519121181630e-02	-4.315108e-05
3.006538463659582e-02	-4.427800e-05
3.006556936083627e-02	-4.555466e-05
3.006575012101009e-02	-4.691150e-05
3.006606043526771e-02	-4.938191e-05
3.006649980418187e-02	-5.269564e-05
3.006710056417335e-02	-5.613911e-05
3.006807235388213e-02	-5.542495e-05
3.006829767608823e-02	-4.911956e-05
3.006834056833958e-02	-4.691691e-05
3.006835866896884e-02	-4.659689e-05
3.006836593540332e-02	-4.675865e-05
3.006836885894245e-02	-4.679017e-05
3.006837135867764e-02	-4.678082e-05
3.006837420571358e-02	-4.677810e-05
3.006837895746203e-02	-4.677575e-05
3.006838601636617e-02	-4.676722e-05
3.006840013417445e-02	-4.674207e-05
3.006842836979101e-02	-4.668435e-05
3.006848484102412e-02	-4.657394e-05
3.006859778349035e-02	-4.638415e-05
3.006882366842280e-02	-4.607431e-05
3.006911623308539e-02	-4.576108e-05
3.006962139976137e-02	-4.534957e-05
3.007009093375046e-02	-4.505617e-05
3.007063793795156e-02	-4.478975e-05
3.007119991754986e-02	-4.456376e-05
3.007198364974731e-02	-4.429253e-05
3.007274465541412e-02	-4.405544e-05
3.007344781734802e-02	-4.385243e-05
3.007420514608503e-02	-4.364446e-05
3.007491948553503e-02	-4.345519e-05
3.007566583282874e-02	-4.326281e-05
3.007638478323478e-02	-4.308137e-05
3.007713449874573e-02	-4.289536e-05
3.007797454562056e-02	-4.268981e-05
3.007895461988882e-02	-4.245264e-05
3.008008981598178e-02	-4.218013e-05
3.008144152870226e-02	-4.185699e-05
3.008307923827042e-02	-4.146503e-05
3.008516002015848e-02	-4.096307e-05
3.008791651945797e-02	-4.028733e-05
3.009187162801651e-02	-3.929700e-05
3.009598885805463e-02	-3.824442e-05
3.010000000000000e-02	-3.720912e-05
3.010000000100000e-02	-3.720892e-05
3.010000001700000e-02	-3.720490e-05
3.010000004900000e-02	-3.720302e-05
3.010000011063720e-02	-3.720311e-05
3.010000021428241e-02	-3.720318e-05
3.010000042157283e-02	-3.720335e-05
3.010000083615367e-02	-3.720355e-05
3.010000166531535e-02	-3.720362e-05
3.010000332363872e-02	-3.720341e-05
3.010000664028546e-02	-3.720280e-05
3.010001327357892e-02	-3.720142e-05
3.010002654016586e-02	-3.719832e-05
3.010005307333974e-02	-3.719168e-05
3.010010613968748e-02	-3.717801e-05
3.010021227238298e-02	-3.715041e-05
3.010042453777398e-02	-3.709507e-05
3.010084906855596e-02	-3.698434e-05
3.010169813011994e-02	-3.676298e-05
3.010339625324790e-02	-3.632140e-05
3.010679249950381e-02	-3.544528e-05
3.011151856715102e-02	-3.424728e-05
3.011689409153635e-02	-3.292304e-05
3.012193488995763e-02	-3.172888e-05
3.012734806202605e-02	-3.050501e-05
3.013303237418679e-02	-2.928562e-05
3.013957942032404e-02	-2.795820e-05
3.014680052323787e-02	-2.657022e-05
3.015542084940120e-02	-2.498910e-05
3.016542084940120e-02	-2.326583e-05
3.017542084940120e-02	-2.172567e-05
3.018542084940120e-02	-2.039887e-05
3.019542084940120e-02	-1.924602e-05
3.020542084940120e-02	-1.822554e-05
3.021542084940120e-02	-1.731946e-05
3.022542084940120e-02	-1.652112e-05
3.023542084940120e-02	-1.583148e-05
3.024542084940120e-02	-1.526046e-05
3.025542084940120e-02	-1.481376e-05
3.026306967344304e-02	-1.452728e-05
3.026898649154689e-02	-1.428989e-05
3.027166161026154e-02	-1.416523e-05
3.027447443678995e-02	-1.402239e-05
3.027739241394237e-02	-1.386767e-05
3.028057396531447e-02	-1.369560e-05
3.028347031116524e-02	-1.353874e-05
3.028641782413904e-02	-1.338095e-05
3.028936093826989e-02	-1.322665e-05
3.029240999958415e-02	-1.307137e-05
3.029548253549994e-02	-1.291972e-05
3.029871916024783e-02	-1.276505e-05
3.030252014686573e-02	-1.259012e-05
3.030711319628099e-02	-1.238843e-05
3.031273467286205e-02	-1.215613e-05
3.032014541621809e-02	-1.187320e-05
3.032995426503635e-02	-1.153298e-05
3.033995426503635e-02	-1.122207e-05
3.034995426503635e-02	-1.094555e-05
3.035995426503635e-02	-1.069949e-05
3.036995426503634e-02	-1.048020e-05
3.037995426503634e-02	-1.028447e-05
3.038995426503634e-02	-1.010944e-05
3.039995426503635e-02	-9.952625e-06
3.040995426503635e-02	-9.811853e-06
3.041995426503635e-02	-9.685207e-06
3.042995426503635e-02	-9.571010e-06
3.043995426503635e-02	-9.467796e-06
3.044995426503634e-02	-9.374276e-06
3.045995426503634e-02	-9.289325e-06
3.046995426503634e-02	-9.211953e-06
3.047995426503635e-02	-9.141291e-06
3.048995426503635e-02	-9.076579e-06
3.049995426503635e-02	-9.017147e-06
3.050995426503635e-02	-8.962292e-06
3.051995426503635e-02	-8.910292e-06
3.052995426503635e-02	-8.858636e-06
3.053995426503634e-02	-8.806288e-06
3.054995426503634e-02	-8.753893e-06
3.055995426503634e-02	-8.702287e-06
3.056995426503635e-02	-8.652030e-06
3.057995426503635e-02	-8.603459e-06
3.058995426503635e-02	-8.556764e-06
3.059995426503635e-02	-8.512051e-06
3.060995426503635e-02	-8.469362e-06
3.061995426503634e-02	-8.428702e-06
3.062995426503634e-02	-8.390045e-06
3.063995426503634e-02	-8.353350e-06
3.064995426503635e-02	-8.318559e-06
3.065995426503635e-02	-8.285609e-06
3.066995426503635e-02	-8.254428e-06
3.067995426503635e-02	-8.224946e-06
3.068995426503635e-02	-8.197088e-06
3.069995426503635e-02	-8.170779e-06
3.070995426503634e-02	-8.145946e-06
3.071995426503634e-02	-8.122514e-06
3.072995426503634e-02	-8.100416e-06
3.073995426503635e-02	-8.079582e-06
3.074995426503635e-02	-8.059945e-06
3.075995426503635e-02	-8.041441e-06
3.076995426503635e-02	-8.024012e-06
3.077995426503635e-02	-8.007595e-06
3.078995426503634e-02	-7.992139e-06
3.079995426503634e-02	-7.977587e-06
3.080995426503634e-02	-7.963892e-06
3.081995426503635e-02	-7.951002e-06
3.082995426503635e-02	-7.938874e-06
3.083995426503635e-02	-7.927463e-06
3.084995426503635e-02	-7.916728e-06
3.085995426503635e-02	-7.906632e-06
3.086995426503635e-02	-7.897136e-06
3.087995426503634e-02	-7.888206e-06
3.088995426503634e-02	-7.879809e-06
3.089995426503634e-02	-7.871913e-06
3.090995426503635e-02	-7.864490e-06
3.091995426503635e-02	-7.857512e-06
3.092995426503635e-02	-7.850952e-06
3.093995426503635e-02	-7.844785e-06
3.094995426503635e-02	-7.838988e-06
3.095995426503634e-02	-7.833541e-06
3.096995426503634e-02	-7.828420e-06
3.097995426503634e-02	-7.823608e-06
3.098995426503635e-02	-7.819085e-06
3.099995426503635e-02	-7.815071e-06
3.100000000100000e-02	-7.817448e-06
3.100000000200000e-02	-7.817442e-06
3.100000001800000e-02	-7.817229e-06
3.100000005000000e-02	-7.816843e-06
3.100000011400000e-02	-7.816265e-06
3.100000024200000e-02	-7.815573e-06
3.100000049800000e-02	-7.814928e-06
3.100000101000000e-02	-7.814482e-06
3.100000203400000e-02	-7.814287e-06
3.100000408200000e-02	-7.814315e-06
3.100000817800000e-02	-7.814469e-06
3.100001636999999e-02	-7.814629e-06
3.100003275399998e-02	-7.814717e-06
3.100006552199996e-02	-7.814726e-06
3.100013105799992e-02	-7.814698e-06
3.100026212999984e-02	-7.814644e-06
3.100052427399968e-02	-7.814537e-06
3.100104856199936e-02	-7.814322e-06
3.100209713799873e-02	-7.813896e-06
3.100419428999745e-02	-7.813054e-06
3.100838859399490e-02	-7.811411e-06
3.101677720198981e-02	-7.808246e-06
3.102677720198981e-02	-7.804658e-06
3.103677720198980e-02	-7.801276e-06
3.104677720198980e-02	-7.798099e-06
3.105677720198980e-02	-7.795114e-06
3.106677720198981e-02	-7.792309e-06
3.107677720198981e-02	-7.789671e-06
3.108677720198981e-02	-7.787194e-06
3.109677720198981e-02	-7.784865e-06
3.110677720198981e-02	-7.782677e-06
3.111677720198981e-02	-7.780622e-06
3.112677720198980e-02	-7.778689e-06
3.113677720198980e-02	-7.776873e-06
3.114677720198981e-02	-7.775167e-06
3.115677720198981e-02	-7.773562e-06
3.116677720198981e-02	-7.772054e-06
3.117677720198981e-02	-7.770636e-06
3.118677720198981e-02	-7.769304e-06
3.119677720198981e-02	-7.768052e-06
3.120677720198980e-02	-7.766875e-06
3.121677720198980e-02	-7.765768e-06
3.122677720198980e-02	-7.764726e-06
3.123677720198981e-02	-7.763747e-06
3.124677720198981e-02	-7.762826e-06
3.125677720198981e-02	-7.761962e-06
3.126677720198980e-02	-7.761148e-06
3.127677720198981e-02	-7.760382e-06
3.128677720198981e-02	-7.759661e-06
3.129677720198980e-02	-7.758984e-06
3.130677720198981e-02	-7.758346e-06
3.131677720198980e-02	-7.757746e-06
3.132677720198981e-02	-7.757180e-06
3.133677720198980e-02	-7.756649e-06
3.134677720198981e-02	-7.756149e-06
3.135677720198980e-02	-7.755677e-06
3.136677720198981e-02	-7.755234e-06
3.137677720198981e-02	-7.754816e-06
3.138677720198980e-02	-7.754423e-06
3.139677720198981e-02	-7.754052e-06
3.140677720198980e-02	-7.753702e-06
3.141677720198981e-02	-7.753373e-06
3.142677720198980e-02	-7.753062e-06
3.143677720198981e-02	-7.752769e-06
3.144677720198981e-02	-7.752494e-06
3.145677720198981e-02	-7.752233e-06
3.146677720198981e-02	-7.751987e-06
3.147677720198980e-02	-7.751755e-06
3.148677720198981e-02	-7.751537e-06
3.149677720198980e-02	-7.751330e-06
3.150677720198981e-02	-7.751135e-06
3.151677720198980e-02	-7.750950e-06
3.152677720198981e-02	-7.750777e-06
3.153677720198981e-02	-7.750612e-06
3.154677720198980e-02	-7.750456e-06
3.155677720198981e-02	-7.750309e-06
3.156677720198980e-02	-7.750170e-06
3.157677720198981e-02	-7.750037e-06
3.158677720198980e-02	-7.749913e-06
3.159677720198981e-02	-7.749794e-06
3.160677720198980e-02	-7.749682e-06
3.161677720198981e-02	-7.749576e-06
3.162677720198981e-02	-7.749476e-06
3.163677720198980e-02	-7.749381e-06
3.164677720198981e-02	-7.749290e-06
3.165677720198980e-02	-7.749203e-06
3.166677720198981e-02	-7.749121e-06
3.167677720198980e-02	-7.749044e-06
3.168677720198981e-02	-7.748969e-06
3.169677720198980e-02	-7.748899e-06
3.170677720198981e-02	-7.748832e-06
3.171677720198981e-02	-7.748768e-06
3.172677720198980e-02	-7.748708e-06
3.173677720198981e-02	-7.748650e-06
3.174677720198980e-02	-7.748595e-06
3.175677720198981e-02	-7.748542e-06
3.176677720198980e-02	-7.748492e-06
3.177677720198981e-02	-7.748444e-06
3.178677720198981e-02	-7.748397e-06
3.179677720198981e-02	-7.748354e-06
3.180677720198981e-02	-7.748312e-06
3.181677720198980e-02	-7.748272e-06
3.182677720198981e-02	-7.748233e-06
3.183677720198980e-02	-7.748196e-06
3.184677720198981e-02	-7.748161e-06
3.185677720198980e-02	-7.748126e-06
3.186677720198981e-02	-7.748094e-06
3.187677720198981e-02	-7.748062e-06
3.188677720198980e-02	-7.748032e-06
3.189677720198981e-02	-7.748003e-06
3.190677720198980e-02	-7.747974e-06
3.191677720198981e-02	-7.747948e-06
3.192677720198980e-02	-7.747922e-06
3.193677720198981e-02	-7.747896e-06
3.194677720198980e-02	-7.747873e-06
3.195677720198981e-02	-7.747849e-06
3.196677720198981e-02	-7.747827e-06
3.197677720198980e-02	-7.747805e-06
3.198677720198981e-02	-7.747783e-06
3.199677720198980e-02	-7.747763e-06
3.200677720198981e-02	-7.747743e-06
3.201677720198980e-02	-7.747724e-06
3.202677720198981e-02	-7.747705e-06
3.203677720198980e-02	-7.747687e-06
3.204677720198981e-02	-7.747670e-06
3.205677720198981e-02	-7.747652e-06
3.206677720198980e-02	-7.747636e-06
3.207677720198981e-02	-7.747621e-06
3.208677720198980e-02	-7.747605e-06
3.209677720198981e-02	-7.747590e-06
3.210677720198980e-02	-7.747574e-06
3.211677720198981e-02	-7.747560e-06
3.212677720198980e-02	-7.747546e-06
3.213677720198981e-02	-7.747532e-06
3.214677720198981e-02	-7.747519e-06
3.215677720198980e-02	-7.747506e-06
3.216677720198981e-02	-7.747493e-06
3.217677720198980e-02	-7.747481e-06
3.218677720198981e-02	-7.747469e-06
3.219677720198980e-02	-7.747457e-06
3.220677720198981e-02	-7.747445e-06
3.221677720198981e-02	-7.747434e-06
3.222677720198980e-02	-7.747423e-06
3.223677720198981e-02	-7.747412e-06
3.224677720198980e-02	-7.747401e-06
3.225677720198981e-02	-7.747391e-06
3.226677720198980e-02	-7.747381e-06
3.227677720198981e-02	-7.747371e-06
3.228677720198980e-02	-7.747361e-06
3.229677720198981e-02	-7.747351e-06
3.230677720198981e-02	-7.747342e-06
3.231677720198980e-02	-7.747332e-06
3.232677720198981e-02	-7.747324e-06
3.233677720198980e-02	-7.747315e-06
3.234677720198981e-02	-7.747307e-06
3.235677720198980e-02	-7.747298e-06
3.236677720198981e-02	-7.747291e-06
3.237677720198980e-02	-7.747281e-06
3.238677720198981e-02	-7.747274e-06
3.239677720198981e-02	-7.747265e-06
3.240677720198980e-02	-7.747258e-06
3.241677720198981e-02	-7.747250e-06
3.242677720198980e-02	-7.747243e-06
3.243677720198981e-02	-7.747236e-06
3.244677720198980e-02	-7.747229e-06
3.245677720198981e-02	-7.747221e-06
3.246677720198980e-02	-7.747214e-06
3.247677720198981e-02	-7.747207e-06
3.248677720198981e-02	-7.747200e-06
3.249677720198980e-02	-7.747194e-06
3.250677720198981e-02	-7.747187e-06
3.251677720198980e-02	-7.747181e-06
3.252677720198981e-02	-7.747174e-06
3.253677720198980e-02	-7.747169e-06
3.254677720198981e-02	-7.747162e-06
3.255677720198981e-02	-7.747156e-06
3.256677720198980e-02	-7.747150e-06
3.257677720198981e-02	-7.747144e-06
3.258677720198980e-02	-7.747139e-06
3.259677720198981e-02	-7.747132e-06
3.260677720198980e-02	-7.747127e-06
3.261677720198981e-02	-7.747121e-06
3.262677720198980e-02	-7.747117e-06
3.263677720198981e-02	-7.747111e-06
3.264677720198981e-02	-7.747107e-06
3.265677720198980e-02	-7.747101e-06
3.266677720198981e-02	-7.747096e-06
3.267677720198980e-02	-7.747090e-06
3.268677720198981e-02	-7.747086e-06
3.269677720198980e-02	-7.747081e-06
3.270677720198981e-02	-7.747076e-06
3.271677720198980e-02	-7.747072e-06
3.272677720198981e-02	-7.747067e-06
3.273677720198981e-02	-7.747063e-06
3.274677720198980e-02	-7.747058e-06
3.275677720198981e-02	-7.747054e-06
3.276677720198980e-02	-7.747049e-06
3.277677720198981e-02	-7.747045e-06
3.278677720198980e-02	-7.747041e-06
3.279677720198981e-02	-7.747037e-06
3.280677720198980e-02	-7.747033e-06
3.281677720198981e-02	-7.747029e-06
3.282677720198981e-02	-7.747025e-06
3.283677720198980e-02	-7.747020e-06
3.284677720198981e-02	-7.747017e-06
3.285677720198980e-02	-7.747013e-06
3.286677720198981e-02	-7.747009e-06
3.287677720198980e-02	-7.747005e-06
3.288677720198981e-02	-7.747002e-06
3.289677720198981e-02	-7.746999e-06
3.290677720198980e-02	-7.746995e-06
3.291677720198981e-02	-7.746991e-06
3.292677720198980e-02	-7.746989e-06
3.293677720198981e-02	-7.746985e-06
3.294677720198980e-02	-7.746981e-06
3.295677720198981e-02	-7.746978e-06
3.296677720198980e-02	-7.746975e-06
3.297677720198981e-02	-7.746971e-06
3.298677720198981e-02	-7.746969e-06
3.299677720198980e-02	-7.746965e-06
3.300677720198981e-02	-7.746963e-06
3.301677720198980e-02	-7.746959e-06
3.302677720198981e-02	-7.746957e-06
3.303677720198980e-02	-7.746954e-06
3.304677720198981e-02	-7.746950e-06
3.305677720198980e-02	-7.746949e-06
3.306677720198981e-02	-7.746945e-06
3.307677720198981e-02	-7.746943e-06
3.308677720198980e-02	-7.746939e-06
3.309677720198981e-02	-7.746938e-06
3.310677720198980e-02	-7.746934e-06
3.311677720198981e-02	-7.746932e-06
3.312677720198980e-02	-7.746929e-06
3.313677720198981e-02	-7.746927e-06
3.314677720198980e-02	-7.746925e-06
3.315677720198981e-02	-7.746921e-06
3.316677720198981e-02	-7.746919e-06
3.317677720198980e-02	-7.746917e-06
3.318677720198981e-02	-7.746915e-06
3.319677720198980e-02	-7.746912e-06
3.320677720198981e-02	-7.746910e-06
3.321677720198980e-02	-7.746908e-06
3.322677720198981e-02	-7.746906e-06
3.323677720198981e-02	-7.746903e-06
3.324677720198981e-02	-7.746901e-06
3.325677720198981e-02	-7.746899e-06
3.326677720198980e-02	-7.746898e-06
3.327677720198981e-02	-7.746896e-06
3.328677720198980e-02	-7.746894e-06
3.329677720198981e-02	-7.746891e-06
3.330677720198980e-02	-7.746889e-06
3.331677720198981e-02	-7.746888e-06
3.332677720198981e-02	-7.746886e-06
3.333677720198980e-02	-7.746883e-06
3.334677720198981e-02	-7.746881e-06
3.335677720198980e-02	-7.746879e-06
3.336677720198981e-02	-7.746879e-06
3.337677720198980e-02	-7.746877e-06
3.338677720198981e-02	-7.746875e-06
3.339677720198980e-02	-7.746873e-06
3.340677720198981e-02	-7.746871e-06
3.341677720198981e-02	-7.746869e-06
3.342677720198980e-02	-7.746869e-06
3.343677720198981e-02	-7.746867e-06
3.344677720198980e-02	-7.746865e-06
3.345677720198981e-02	-7.746863e-06
3.346677720198980e-02	-7.746862e-06
3.347677720198981e-02	-7.746860e-06
3.348677720198980e-02	-7.746859e-06
3.349677720198981e-02	-7.746858e-06
3.350677720198981e-02	-7.746856e-06
3.351677720198980e-02	-7.746854e-06
3.352677720198981e-02	-7.746853e-06
3.353677720198980e-02	-7.746851e-06
3.354677720198981e-02	-7.746850e-06
3.355677720198980e-02	-7.746848e-06
3.356677720198981e-02	-7.746848e-06
3.357677720198980e-02	-7.746846e-06
3.358677720198981e-02	-7.746845e-06
3.359677720198981e-02	-7.746843e-06
3.360677720198980e-02	-7.746843e-06
3.361677720198981e-02	-7.746841e-06
3.362677720198980e-02	-7.746840e-06
3.363677720198981e-02	-7.746838e-06
3.364677720198980e-02	-7.746838e-06
3.365677720198981e-02	-7.746836e-06
3.366677720198981e-02	-7.746836e-06
3.367677720198980e-02	-7.746834e-06
3.368677720198981e-02	-7.746833e-06
3.369677720198980e-02	-7.746832e-06
3.370677720198981e-02	-7.746830e-06
3.371677720198980e-02	-7.746829e-06
3.372677720198981e-02	-7.746828e-06
3.373677720198980e-02	-7.746828e-06
3.374677720198981e-02	-7.746827e-06
3.375677720198981e-02	-7.746826e-06
3.376677720198980e-02	-7.746825e-06
3.377677720198981e-02	-7.746823e-06
3.378677720198980e-02	-7.746823e-06
3.379677720198981e-02	-7.746821e-06
3.380677720198980e-02	-7.746821e-06
3.381677720198981e-02	-7.746819e-06
3.382677720198980e-02	-7.746819e-06
3.383677720198981e-02	-7.746818e-06
3.384677720198981e-02	-7.746818e-06
3.385677720198980e-02	-7.746816e-06
3.386677720198981e-02	-7.746816e-06
3.387677720198980e-02	-7.746814e-06
3.388677720198981e-02	-7.746814e-06
3.389677720198980e-02	-7.746813e-06
3.390677720198981e-02	-7.746812e-06
3.391677720198980e-02	-7.746811e-06
3.392677720198981e-02	-7.746810e-06
3.393677720198981e-02	-7.746809e-06
3.394677720198980e-02	-7.746808e-06
3.395677720198981e-02	-7.746808e-06
