time	V(n001)
1.483035763109106e-06	3.299984e+00
1.488818277746692e-06	3.299984e+00
1.493283336334404e-06	3.299984e+00
1.499884977815731e-06	3.299984e+00
1.506075945906290e-06	3.299984e+00
1.511384130660553e-06	3.299984e+00
1.517420608894815e-06	3.299984e+00
1.521945896958577e-06	3.299984e+00
1.527757256093241e-06	3.299984e+00
1.533757223450710e-06	3.299984e+00
1.538650104248483e-06	3.299984e+00
1.544892124139914e-06	3.299984e+00
1.550489692317016e-06	3.299984e+00
1.556234550461353e-06	3.299984e+00
1.562291543627188e-06	3.299984e+00
1.566928171676081e-06	3.299984e+00
1.573547630370165e-06	3.299984e+00
1.580657865297297e-06	3.299984e+00
1.587226888999933e-06	3.299984e+00
1.593644988797946e-06	3.299984e+00
1.598627008215650e-06	3.299984e+00
1.605148977957024e-06	3.299984e+00
1.610157741672801e-06	3.299984e+00
1.616160538106542e-06	3.299984e+00
1.622378324919646e-06	3.299984e+00
1.627476830313993e-06	3.299984e+00
1.633903760889402e-06	3.299984e+00
1.639270635798800e-06	3.299984e+00
1.645314137320321e-06	3.299984e+00
1.651595451823317e-06	3.299984e+00
1.656649234976485e-06	3.299984e+00
1.663221750414559e-06	3.299984e+00
1.668752312968226e-06	3.299984e+00
1.674930314253958e-06	3.299984e+00
1.681324082782051e-06	3.299984e+00
1.686543450347804e-06	3.299984e+00
1.693133690643558e-06	3.299984e+00
1.698415370532490e-06	3.299984e+00
1.704743394151009e-06	3.299984e+00
1.711241197816224e-06	3.299984e+00
1.716749433719126e-06	3.299984e+00
1.723306476259800e-06	3.299984e+00
1.728275118353098e-06	3.299984e+00
1.734890460410188e-06	3.299984e+00
1.741593502231155e-06	3.299984e+00
1.747544323127679e-06	3.299984e+00
1.754115862112729e-06	3.299984e+00
1.759208214438654e-06	3.299984e+00
1.766390067084801e-06	3.299984e+00
1.773126462293448e-06	3.299984e+00
1.780526327364617e-06	3.299984e+00
1.787298270216180e-06	3.299984e+00
1.793329626977761e-06	3.299984e+00
