time	I(B1)	I(Rfuse2)	I(Rfuse_1)
2.480000000000100e+01	5.000000e-01	2.497215e-01	2.497351e-01
2.480000000000178e+01	5.000000e-01	2.497226e-01	2.497340e-01
2.480000000000200e+01	5.000000e-01	2.497233e-01	2.497333e-01
2.480000000000335e+01	5.000000e-01	2.497237e-01	2.497329e-01
2.480000000000474e+01	5.000000e-01	2.497243e-01	2.497323e-01
2.480000000000751e+01	5.000000e-01	2.497247e-01	2.497319e-01
2.480000000001181e+01	5.000000e-01	2.497251e-01	2.497316e-01
2.480000000003647e+01	5.000000e-01	2.497263e-01	2.497304e-01
2.480000000006862e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.480991194277747e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000000000e+01	5.000000e-01	2.497268e-01	2.497299e-01
2.481000000000100e+01	5.000000e-01	2.497268e-01	2.497299e-01
2.481000000000200e+01	5.000000e-01	2.497268e-01	2.497299e-01
2.481000000001315e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000013861e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000026407e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000038953e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000051499e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000064045e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000076591e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481000000089137e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.481996367662200e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.482000000000000e+01	5.000000e-01	2.497262e-01	2.497304e-01
2.482000000000100e+01	5.000000e-01	2.497263e-01	2.497303e-01
2.482000000000200e+01	5.000000e-01	2.497265e-01	2.497301e-01
2.482000000000709e+01	5.000000e-01	2.497270e-01	2.497296e-01
2.482000000001252e+01	5.000000e-01	2.497269e-01	2.497297e-01
2.482000000002337e+01	5.000000e-01	2.497269e-01	2.497298e-01
2.482000000006692e+01	5.000000e-01	2.497267e-01	2.497299e-01
2.482996129627502e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.483000000000000e+01	5.000000e-01	2.497272e-01	2.497294e-01
2.483000000000100e+01	5.000000e-01	2.497278e-01	2.497288e-01
2.483000000000200e+01	5.000000e-01	2.497284e-01	2.497282e-01
2.483000000000564e+01	5.000000e-01	2.497280e-01	2.497286e-01
2.483000000000926e+01	5.000000e-01	2.497272e-01	2.497294e-01
2.483000000002468e+01	5.000000e-01	2.497267e-01	2.497299e-01
2.483997153150716e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.484000000000000e+01	5.000000e-01	2.497266e-01	2.497300e-01
2.484000000000100e+01	5.000000e-01	2.497265e-01	2.497301e-01
2.484000000000200e+01	5.000000e-01	2.497264e-01	2.497302e-01
2.484000000000765e+01	5.000000e-01	2.497263e-01	2.497303e-01
2.484000000001336e+01	5.000000e-01	2.497264e-01	2.497302e-01
2.484000000002478e+01	5.000000e-01	2.497267e-01	2.497299e-01
2.484000000007197e+01	5.000000e-01	2.497270e-01	2.497297e-01
2.484990431446559e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.485000000000000e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.485000000000100e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.485000000000200e+01	5.000000e-01	2.497266e-01	2.497300e-01
2.485000000000294e+01	5.000000e-01	2.497265e-01	2.497301e-01
2.485000000000483e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.485000000000779e+01	5.000000e-01	2.497271e-01	2.497295e-01
2.485000000001371e+01	5.000000e-01	2.497270e-01	2.497296e-01
2.485000000007969e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.485992077203816e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.486000000000000e+01	5.000000e-01	2.497270e-01	2.497296e-01
2.486000000000100e+01	5.000000e-01	2.497271e-01	2.497295e-01
2.486000000000200e+01	5.000000e-01	2.497272e-01	2.497294e-01
2.486000000001103e+01	5.000000e-01	2.497270e-01	2.497296e-01
2.486000000002968e+01	5.000000e-01	2.497271e-01	2.497295e-01
2.486000000015896e+01	5.000000e-01	2.497269e-01	2.497297e-01
2.486000000028825e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.486000000041753e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.486000000054681e+01	5.000000e-01	2.497267e-01	2.497299e-01
2.486000000067609e+01	5.000000e-01	2.497267e-01	2.497299e-01
2.486000000080537e+01	5.000000e-01	2.497267e-01	2.497299e-01
2.486000000093466e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.486679305834541e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.486999305834541e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.487000000000000e+01	5.000000e-01	2.497272e-01	2.497294e-01
2.487000000000100e+01	5.000000e-01	2.497274e-01	2.497292e-01
2.487000000000200e+01	5.000000e-01	2.497276e-01	2.497289e-01
2.487000000001494e+01	5.000000e-01	2.497276e-01	2.497290e-01
2.487000000013397e+01	5.000000e-01	2.497271e-01	2.497295e-01
2.487000000025301e+01	5.000000e-01	2.497267e-01	2.497299e-01
2.487000000037204e+01	5.000000e-01	2.497265e-01	2.497301e-01
2.487000000049108e+01	5.000000e-01	2.497263e-01	2.497302e-01
2.487000000061011e+01	5.000000e-01	2.497264e-01	2.497302e-01
2.487000000072915e+01	5.000000e-01	2.497265e-01	2.497301e-01
2.487000000084818e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.487991094820166e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.488000000000000e+01	5.000000e-01	2.497266e-01	2.497299e-01
2.488000000000100e+01	5.000000e-01	2.497265e-01	2.497300e-01
2.488000000000200e+01	5.000000e-01	2.497264e-01	2.497301e-01
2.488000000001700e+01	5.000000e-01	2.497263e-01	2.497303e-01
2.488000000011936e+01	5.000000e-01	2.497265e-01	2.497300e-01
2.488000000022171e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.488000000032406e+01	5.000000e-01	2.497269e-01	2.497297e-01
2.488000000042641e+01	5.000000e-01	2.497270e-01	2.497296e-01
2.488000000052877e+01	5.000000e-01	2.497270e-01	2.497296e-01
2.488000000063112e+01	5.000000e-01	2.497269e-01	2.497297e-01
2.488000000073347e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.488992666163275e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.489000000000000e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.489000000000100e+01	5.000000e-01	2.497272e-01	2.497294e-01
2.489000000000200e+01	5.000000e-01	2.497278e-01	2.497288e-01
2.489000000000618e+01	5.000000e-01	2.497282e-01	2.497283e-01
2.489000000001174e+01	5.000000e-01	2.497279e-01	2.497286e-01
2.489000000003212e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.489000000021301e+01	5.000000e-01	2.497269e-01	2.497297e-01
2.489992637631146e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.490000000000000e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.490000000000100e+01	5.000000e-01	2.497271e-01	2.497295e-01
2.490000000000112e+01	5.000000e-01	2.497271e-01	2.497295e-01
2.490000000000138e+01	5.000000e-01	2.497273e-01	2.497292e-01
2.490000000000187e+01	5.000000e-01	2.497289e-01	2.497276e-01
2.490000000000200e+01	5.000000e-01	2.497291e-01	2.497275e-01
2.490000000000288e+01	5.000000e-01	2.497281e-01	2.497284e-01
2.490000000000462e+01	5.000000e-01	2.497277e-01	2.497289e-01
2.490000000000760e+01	5.000000e-01	2.497275e-01	2.497291e-01
2.490000000001231e+01	5.000000e-01	2.497272e-01	2.497293e-01
2.490000000001971e+01	5.000000e-01	2.497271e-01	2.497294e-01
2.490000000005254e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.490000000025945e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.490995534525698e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.491000000000000e+01	5.000000e-01	2.497272e-01	2.497293e-01
2.491000000000100e+01	5.000000e-01	2.497274e-01	2.497291e-01
2.491000000000200e+01	5.000000e-01	2.497276e-01	2.497289e-01
2.491000000000634e+01	5.000000e-01	2.497274e-01	2.497292e-01
2.491000000001050e+01	5.000000e-01	2.497271e-01	2.497294e-01
2.491000000005243e+01	5.000000e-01	2.497268e-01	2.497297e-01
2.491990241726749e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.492000000000000e+01	5.000000e-01	2.497274e-01	2.497291e-01
2.492000000000100e+01	5.000000e-01	2.497277e-01	2.497288e-01
2.492000000000200e+01	5.000000e-01	2.497281e-01	2.497285e-01
2.492000000000746e+01	5.000000e-01	2.497278e-01	2.497287e-01
2.492000000001270e+01	5.000000e-01	2.497274e-01	2.497291e-01
2.492000000003803e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.492991511905635e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.493000000000000e+01	5.000000e-01	2.497268e-01	2.497297e-01
2.493000000000100e+01	5.000000e-01	2.497265e-01	2.497300e-01
2.493000000000200e+01	5.000000e-01	2.497260e-01	2.497305e-01
2.493000000000590e+01	5.000000e-01	2.497255e-01	2.497310e-01
2.493000000001017e+01	5.000000e-01	2.497258e-01	2.497307e-01
2.493000000002956e+01	5.000000e-01	2.497266e-01	2.497299e-01
2.493000000017213e+01	5.000000e-01	2.497268e-01	2.497298e-01
2.493994701079410e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.494000000000000e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.494000000000100e+01	5.000000e-01	2.497272e-01	2.497293e-01
2.494000000000200e+01	5.000000e-01	2.497273e-01	2.497292e-01
2.494000000000743e+01	5.000000e-01	2.497271e-01	2.497294e-01
2.494000000001352e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.494000000049677e+01	5.000000e-01	2.497268e-01	2.497297e-01
2.494000000098001e+01	5.000000e-01	2.497268e-01	2.497297e-01
2.494000000146326e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.494000000194650e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.494000000242975e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.494000000291300e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.494000000339624e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.494670585779842e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.495000000000000e+01	5.000000e-01	2.497265e-01	2.497300e-01
2.495000000000100e+01	5.000000e-01	2.497263e-01	2.497302e-01
2.495000000000200e+01	5.000000e-01	2.497262e-01	2.497303e-01
2.495000000000707e+01	5.000000e-01	2.497263e-01	2.497302e-01
2.495000000001246e+01	5.000000e-01	2.497263e-01	2.497301e-01
2.495000000003730e+01	5.000000e-01	2.497266e-01	2.497299e-01
2.495991792251293e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.496000000000000e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.496000000000100e+01	5.000000e-01	2.497266e-01	2.497299e-01
2.496000000000200e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.496000000000992e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.496000000001090e+01	5.000000e-01	2.497268e-01	2.497297e-01
2.496000000001285e+01	5.000000e-01	2.497271e-01	2.497294e-01
2.496000000001675e+01	5.000000e-01	2.497271e-01	2.497294e-01
2.496000000002456e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.496000000003614e+01	5.000000e-01	2.497268e-01	2.497297e-01
2.496000000016461e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.496996918647381e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.497000000000000e+01	5.000000e-01	2.497269e-01	2.497296e-01
2.497000000000100e+01	5.000000e-01	2.497269e-01	2.497295e-01
2.497000000000200e+01	5.000000e-01	2.497271e-01	2.497294e-01
2.497000000000284e+01	5.000000e-01	2.497272e-01	2.497293e-01
2.497000000000451e+01	5.000000e-01	2.497268e-01	2.497296e-01
2.497000000000787e+01	5.000000e-01	2.497263e-01	2.497302e-01
2.497000000001457e+01	5.000000e-01	2.497263e-01	2.497301e-01
2.497000000002329e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.497000000006629e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.497996821784930e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.498000000000000e+01	5.000000e-01	2.497270e-01	2.497294e-01
2.498000000000100e+01	5.000000e-01	2.497272e-01	2.497292e-01
2.498000000000200e+01	5.000000e-01	2.497274e-01	2.497291e-01
2.498000000000760e+01	5.000000e-01	2.497274e-01	2.497290e-01
2.498000000001427e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.498000000002858e+01	5.000000e-01	2.497263e-01	2.497302e-01
2.498996837716116e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.499000000000000e+01	5.000000e-01	2.497272e-01	2.497292e-01
2.499000000000100e+01	5.000000e-01	2.497275e-01	2.497289e-01
2.499000000000200e+01	5.000000e-01	2.497278e-01	2.497286e-01
2.499000000001010e+01	5.000000e-01	2.497277e-01	2.497288e-01
2.499000000001828e+01	5.000000e-01	2.497273e-01	2.497292e-01
2.499000000006134e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.499993809901925e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.500000000000000e+01	5.000000e-01	2.497274e-01	2.497290e-01
2.500000000000100e+01	5.000000e-01	2.497278e-01	2.497286e-01
2.500000000000200e+01	5.000000e-01	2.497278e-01	2.497286e-01
2.500000000000301e+01	5.000000e-01	2.497272e-01	2.497293e-01
2.500000000000503e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.500000000000908e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.500000000001716e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.500000000005148e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.500993086826059e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.501000000000000e+01	5.000000e-01	2.497269e-01	2.497296e-01
2.501000000000100e+01	5.000000e-01	2.497270e-01	2.497295e-01
2.501000000000200e+01	5.000000e-01	2.497271e-01	2.497294e-01
2.501000000001334e+01	5.000000e-01	2.497270e-01	2.497294e-01
2.501000000002445e+01	5.000000e-01	2.497268e-01	2.497296e-01
2.501000000017183e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.501000000031920e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.501000000046657e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.501000000061395e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.501000000076132e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.501000000090869e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.501000000105606e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.501993252796636e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.502000000000000e+01	5.000000e-01	2.497271e-01	2.497293e-01
2.502000000000100e+01	5.000000e-01	2.497273e-01	2.497291e-01
2.502000000000200e+01	5.000000e-01	2.497275e-01	2.497289e-01
2.502000000001187e+01	5.000000e-01	2.497276e-01	2.497289e-01
2.502000000004013e+01	5.000000e-01	2.497271e-01	2.497293e-01
2.502614617200889e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.502994617200889e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503000000000000e+01	5.000000e-01	2.497273e-01	2.497291e-01
2.503000000000100e+01	5.000000e-01	2.497276e-01	2.497288e-01
2.503000000000200e+01	5.000000e-01	2.497279e-01	2.497285e-01
2.503000000000914e+01	5.000000e-01	2.497276e-01	2.497288e-01
2.503000000004353e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503000471466519e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503000942928686e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503001414390852e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503001885853018e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503002357315185e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503002828777351e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503003300239518e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.503993200944686e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.504000000000000e+01	5.000000e-01	2.497254e-01	2.497310e-01
2.504000000000013e+01	5.000000e-01	2.497254e-01	2.497310e-01
2.504000000000023e+01	5.000000e-01	2.497257e-01	2.497307e-01
2.504000000000045e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.504000000000088e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.504000000000100e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.504000000000175e+01	5.000000e-01	2.497265e-01	2.497298e-01
2.504000000000200e+01	5.000000e-01	2.497265e-01	2.497298e-01
2.504000000000325e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.504000000000576e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.504000000002080e+01	5.000000e-01	2.497267e-01	2.497298e-01
2.504996823414898e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.505000000000000e+01	5.000000e-01	2.497269e-01	2.497295e-01
2.505000000000100e+01	5.000000e-01	2.497271e-01	2.497293e-01
2.505000000000200e+01	5.000000e-01	2.497272e-01	2.497292e-01
2.505000000000855e+01	5.000000e-01	2.497270e-01	2.497294e-01
2.505000000001475e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.505000000008405e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.505991690681724e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.506000000000000e+01	5.000000e-01	2.497264e-01	2.497300e-01
2.506000000000100e+01	5.000000e-01	2.497262e-01	2.497302e-01
2.506000000000200e+01	5.000000e-01	2.497260e-01	2.497303e-01
2.506000000003458e+01	5.000000e-01	2.497262e-01	2.497302e-01
2.506997829969630e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.507000000000000e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.507000000000100e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.507000000000200e+01	5.000000e-01	2.497264e-01	2.497299e-01
2.507000000000782e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.507000000000868e+01	5.000000e-01	2.497263e-01	2.497300e-01
2.507000000001040e+01	5.000000e-01	2.497260e-01	2.497304e-01
2.507000000001967e+01	5.000000e-01	2.497265e-01	2.497298e-01
2.507000000003066e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.507000000006575e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.507000000095467e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.507000000184360e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.507000000273253e+01	5.000000e-01	2.497266e-01	2.497297e-01
2.507000000362146e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.507000000451038e+01	5.000000e-01	2.497266e-01	2.497298e-01
2.507000000539931e+01	5.000000e-01	2.497266e-01	2.497297e-01
2.507000000628823e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.507990083680920e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.508000000000000e+01	5.000000e-01	2.497268e-01	2.497296e-01
2.508000000000100e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.508000000000200e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.508000000000579e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.508000000000983e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.508000000004620e+01	5.000000e-01	2.497268e-01	2.497296e-01
2.508993414668219e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.509000000000000e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.509000000000012e+01	5.000000e-01	2.497260e-01	2.497303e-01
2.509000000000038e+01	5.000000e-01	2.497252e-01	2.497312e-01
2.509000000000048e+01	5.000000e-01	2.497263e-01	2.497300e-01
2.509000000000061e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.509000000000086e+01	5.000000e-01	2.497250e-01	2.497313e-01
2.509000000000100e+01	5.000000e-01	2.497244e-01	2.497319e-01
2.509000000000136e+01	5.000000e-01	2.497250e-01	2.497313e-01
2.509000000000200e+01	5.000000e-01	2.497264e-01	2.497299e-01
2.509000000000328e+01	5.000000e-01	2.497261e-01	2.497302e-01
2.509000000000575e+01	5.000000e-01	2.497258e-01	2.497305e-01
2.509000000001069e+01	5.000000e-01	2.497258e-01	2.497305e-01
2.509000000002056e+01	5.000000e-01	2.497261e-01	2.497302e-01
2.509000000006955e+01	5.000000e-01	2.497265e-01	2.497299e-01
2.509995778957519e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.510000000000000e+01	5.000000e-01	2.497272e-01	2.497291e-01
2.510000000000100e+01	5.000000e-01	2.497275e-01	2.497289e-01
2.510000000000200e+01	5.000000e-01	2.497277e-01	2.497286e-01
2.510000000000937e+01	5.000000e-01	2.497274e-01	2.497289e-01
2.510000000001869e+01	5.000000e-01	2.497270e-01	2.497294e-01
2.510000000009406e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.510452495272643e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.510992495272643e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.511000000000000e+01	5.000000e-01	2.497266e-01	2.497297e-01
2.511000000000100e+01	5.000000e-01	2.497270e-01	2.497294e-01
2.511000000000200e+01	5.000000e-01	2.497275e-01	2.497289e-01
2.511000000000629e+01	5.000000e-01	2.497278e-01	2.497285e-01
2.511000000001043e+01	5.000000e-01	2.497275e-01	2.497289e-01
2.511000000001872e+01	5.000000e-01	2.497271e-01	2.497292e-01
2.511000000009512e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.511995842881484e+01	5.000000e-01	2.497267e-01	2.497297e-01
2.512000000000000e+01	5.000000e-01	2.497268e-01	2.497295e-01
2.512000000000100e+01	5.000000e-01	2.497269e-01	2.497294e-01
2.512000000000200e+01	5.000000e-01	2.497270e-01	2.497293e-01
2.512000000000702e+01	5.000000e-01	2.497269e-01	2.497294e-01
2.512000000001218e+01	5.000000e-01	2.497268e-01	2.497296e-01
2.512000000003642e+01	5.000000e-01	2.497262e-01	2.497301e-01
2.512000000022611e+01	5.000000e-01	2.497266e-01	2.497297e-01
2.513000000000000e+01	5.000000e-01	2.497270e-01	2.497293e-01
2.513000000000100e+01	5.000000e-01	2.497272e-01	2.497291e-01
2.513000000000200e+01	5.000000e-01	2.497274e-01	2.497289e-01
2.513000000000861e+01	5.000000e-01	2.497274e-01	2.497289e-01
2.513000000001548e+01	5.000000e-01	2.497273e-01	2.497290e-01
2.513000000002922e+01	5.000000e-01	2.497270e-01	2.497293e-01
2.513000000015741e+01	5.000000e-01	2.497266e-01	2.497297e-01
2.514000000000000e+01	5.000000e-01	2.497273e-01	2.497290e-01
2.514000000000100e+01	5.000000e-01	2.497276e-01	2.497287e-01
2.514000000000200e+01	5.000000e-01	2.497279e-01	2.497284e-01
2.514000000001680e+01	5.000000e-01	2.497274e-01	2.497289e-01
2.514000000005484e+01	5.000000e-01	2.497266e-01	2.497297e-01
2.514000008655650e+01	5.000000e-01	2.497266e-01	2.497297e-01
2.514000017305816e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.514000025955981e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.514000034606146e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.514000043256312e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.514000051906477e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.514000060556643e+01	5.000000e-01	2.497267e-01	2.497296e-01
2.514995501026702e+01	5.000000e-01	2.497266e-01	2.497296e-01
