time	I(Vgnd)
1.902874806951440e-02	6.340427e-09
1.903874806951440e-02	6.335264e-09
1.904874806951440e-02	6.324220e-09
1.905874806951440e-02	6.319099e-09
1.906874806951440e-02	6.308110e-09
1.907874806951440e-02	6.303024e-09
1.908874806951440e-02	6.292088e-09
1.909874806951440e-02	6.287058e-09
1.910874806951440e-02	6.276164e-09
1.911874806951440e-02	6.271178e-09
1.912874806951440e-02	6.260341e-09
1.913874806951440e-02	6.255398e-09
1.914874806951440e-02	6.244629e-09
1.915874806951440e-02	6.239712e-09
1.916874806951440e-02	6.228981e-09
1.917874806951440e-02	6.224115e-09
1.918874806951440e-02	6.213431e-09
1.919874806951440e-02	6.208619e-09
1.920874806951440e-02	6.197978e-09
1.921874806951440e-02	6.193200e-09
1.922874806951440e-02	6.182621e-09
1.923874806951440e-02	6.177883e-09
1.924874806951440e-02	6.167361e-09
1.925874806951440e-02	6.162666e-09
1.926874806951440e-02	6.152173e-09
1.927874806951440e-02	6.147523e-09
1.928874806951440e-02	6.137091e-09
1.929874806951440e-02	6.132468e-09
1.930874806951440e-02	6.122080e-09
1.931874806951440e-02	6.117504e-09
1.932874806951440e-02	6.107163e-09
1.933874806951440e-02	6.102622e-09
1.934874806951440e-02	6.092338e-09
1.935874806951440e-02	6.087831e-09
1.936874806951440e-02	6.077588e-09
1.937874806951440e-02	6.073131e-09
1.938874806951440e-02	6.062931e-09
1.939874806951440e-02	6.058508e-09
1.940874806951440e-02	6.048351e-09
1.941874806951440e-02	6.043965e-09
1.942874806951440e-02	6.033863e-09
1.943874806951440e-02	6.029511e-09
1.944874806951440e-02	6.019448e-09
1.945874806951440e-02	6.015147e-09
1.946874806951440e-02	6.005128e-09
1.947874806951440e-02	6.000850e-09
1.948874806951440e-02	5.990875e-09
1.949874806951440e-02	5.986641e-09
1.950874806951440e-02	5.976708e-09
1.951874806951440e-02	5.972502e-09
1.952874806951440e-02	5.962621e-09
1.953874806951440e-02	5.958459e-09
1.954874806951440e-02	5.948613e-09
1.955874806951440e-02	5.944486e-09
1.956874806951440e-02	5.934683e-09
1.957874806951440e-02	5.930597e-09
1.958874806951440e-02	5.920831e-09
1.959874806951440e-02	5.916771e-09
1.960874806951440e-02	5.907047e-09
1.961874806951440e-02	5.903037e-09
1.962874806951440e-02	5.893356e-09
1.963874806951440e-02	5.889362e-09
1.964874806951440e-02	5.879731e-09
1.965874806951440e-02	5.875776e-09
1.966874806951440e-02	5.866184e-09
1.967874806951440e-02	5.862263e-09
1.968874806951440e-02	5.852713e-09
1.969874806951440e-02	5.848826e-09
1.970874806951440e-02	5.839315e-09
1.971874806951440e-02	5.835456e-09
1.972874806951440e-02	5.825989e-09
1.973874806951440e-02	5.822155e-09
1.974874806951440e-02	5.812727e-09
1.975874806951440e-02	5.808940e-09
1.976874806951440e-02	5.799544e-09
1.977874806951440e-02	5.795783e-09
1.978874806951440e-02	5.786440e-09
1.979874806951440e-02	5.782715e-09
1.980874806951440e-02	5.773395e-09
1.981874806951440e-02	5.769699e-09
1.982874806951440e-02	5.760428e-09
1.983874806951440e-02	5.756759e-09
1.984874806951440e-02	5.747528e-09
1.985874806951440e-02	5.743886e-09
1.986874806951440e-02	5.734699e-09
1.987874806951440e-02	5.731088e-09
1.988874806951440e-02	5.721927e-09
1.989874806951440e-02	5.718358e-09
1.990874806951440e-02	5.709242e-09
1.991874806951440e-02	5.705694e-09
1.992874806951440e-02	5.696607e-09
1.993874806951440e-02	5.693096e-09
1.994874806951440e-02	5.684050e-09
1.995874806951440e-02	5.680560e-09
1.996874806951440e-02	5.671557e-09
1.997874806951440e-02	5.668095e-09
1.998874806951440e-02	5.659123e-09
1.999874806951440e-02	5.655700e-09
2.000000000000000e-02	5.652173e-09
